source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Workers,Age at | marriage | 1,Number | of ever | married persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All | durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40+ | Males | 16,Females | 17,Duration | not known | Males | 18,Females | 19
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,Non-workers,34+,745,193,699,155,20,36,11,18,60,40,281,40,239,12,83,8,5,1
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Total,Non-workers,Not stated,668,2087,590,1617,0,0,0,0,0,0,0,0,0,0,0,0,590,1617
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Total Main workers,All ages,49321,8792,47927,7217,7036,832,8167,1119,14840,2525,10848,1776,4348,605,1656,237,1032,123
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Total Main workers,Less than 10,359,155,347,103,0,0,0,0,16,8,129,32,105,34,97,28,0,1
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Total Main workers,10-11,34,86,33,60,0,0,1,0,5,15,7,22,12,12,8,11,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Total Main workers,12-13,46,305,43,221,0,1,2,10,6,70,17,87,10,38,8,15,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Total Main workers,14-15,148,804,140,602,1,5,2,35,30,217,43,226,31,78,33,41,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Total Main workers,16-17,555,1254,513,958,23,50,39,115,178,388,136,304,81,83,53,18,3,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Total Main workers,18-19,2533,2046,2400,1661,184,144,312,209,781,605,623,473,353,176,146,52,1,2
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Total Main workers,20-21,7248,1471,6971,1199,719,95,1198,198,2203,449,1718,321,795,96,330,40,8,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Total Main workers,22-23,8387,879,8177,784,1230,107,1456,163,2715,304,1824,147,704,44,238,19,10,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Total Main workers,24-25,10300,748,10017,678,1410,144,1666,169,3145,235,2423,91,1010,28,357,9,6,2
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Total Main workers,26-27,6326,434,6218,413,1263,140,1222,117,1975,116,1248,30,369,8,136,2,5,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Total Main workers,28-29,5048,243,4973,227,979,77,969,55,1572,60,1030,27,347,6,75,2,1,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Total Main workers,30-31,3511,118,3413,105,506,29,627,30,1050,34,831,11,284,1,114,0,1,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Total Main workers,32-33,1526,43,1495,40,301,13,296,9,477,15,317,2,82,1,20,0,2,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Total Main workers,34+,2242,51,2192,48,420,27,377,9,687,9,502,3,165,0,41,0,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Total Main workers,Not stated,1058,155,995,118,0,0,0,0,0,0,0,0,0,0,0,0,995,118
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Cultivators,All ages,10194,2338,9832,1961,1276,179,1544,279,2627,604,2162,530,1239,234,821,116,163,19
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Cultivators,Less than 10,69,61,67,44,0,0,0,0,3,6,25,9,23,14,16,15,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Cultivators,10-11,8,39,7,29,0,0,0,0,1,5,2,11,1,8,3,5,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Cultivators,12-13,12,121,12,94,0,0,0,4,2,34,3,34,3,16,4,6,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Cultivators,14-15,25,315,25,249,0,5,1,19,5,96,3,70,7,36,9,23,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Cultivators,16-17,141,452,134,383,6,35,10,62,46,127,32,112,12,36,28,11,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Cultivators,18-19,641,683,601,611,53,84,99,98,174,190,139,149,80,60,56,29,0,1
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Cultivators,20-21,1853,346,1762,289,221,26,327,56,530,79,329,81,178,29,175,18,2,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Cultivators,22-23,2031,140,1970,113,316,10,342,17,565,35,434,30,183,14,128,7,2,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Cultivators,24-25,2110,78,2045,66,264,3,301,7,537,19,485,20,273,15,185,2,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Cultivators,26-27,1023,35,1001,33,180,8,173,8,266,7,215,7,105,3,62,0,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Cultivators,28-29,757,15,737,13,90,3,120,3,192,1,183,4,105,2,47,0,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Cultivators,30-31,586,17,568,11,51,2,71,3,131,2,114,3,129,1,72,0,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Cultivators,32-33,249,5,241,4,38,0,35,1,56,3,57,0,45,0,10,0,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Cultivators,34+,517,4,503,4,57,3,65,1,119,0,141,0,95,0,26,0,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Cultivators,Not stated,172,27,159,18,0,0,0,0,0,0,0,0,0,0,0,0,159,18
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Agricultural labourers,All ages,1668,186,1613,145,253,4,306,15,511,68,331,35,116,14,58,8,38,1
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Agricultural labourers,Less than 10,20,9,19,5,0,0,0,0,0,2,11,0,3,0,5,3,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Agricultural labourers,10-11,0,3,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Agricultural labourers,12-13,2,11,2,11,0,0,0,0,0,3,1,3,1,3,0,2,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Agricultural labourers,14-15,7,34,7,22,0,0,0,1,2,12,3,6,0,2,2,1,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Agricultural labourers,16-17,37,38,34,31,3,2,3,4,15,14,7,7,4,3,2,1,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Agricultural labourers,18-19,110,34,105,27,11,1,22,5,37,13,24,7,6,1,5,0,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Agricultural labourers,20-21,309,35,300,27,48,1,77,1,81,14,59,7,14,3,20,1,1,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Agricultural labourers,22-23,306,8,299,8,68,0,59,2,99,3,50,2,19,1,3,0,1,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Agricultural labourers,24-25,321,2,313,2,40,0,61,1,104,1,65,0,31,0,12,0,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Agricultural labourers,26-27,179,4,174,3,29,0,29,1,67,2,35,0,8,0,6,0,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Agricultural labourers,28-29,122,4,120,3,27,0,27,0,37,1,21,2,7,0,0,0,1,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Agricultural labourers,30-31,104,2,96,2,10,0,14,0,28,2,26,0,15,0,3,0,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Agricultural labourers,32-33,45,0,43,0,6,0,9,0,16,0,9,0,3,0,0,0,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Agricultural labourers,34+,69,0,66,0,11,0,5,0,25,0,20,0,5,0,0,0,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Agricultural labourers,Not stated,37,2,35,1,0,0,0,0,0,0,0,0,0,0,0,0,35,1
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Other main workers,All ages,37459,6268,36482,5111,5507,649,6317,825,11702,1853,8355,1211,2993,357,777,113,831,103
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Other main workers,Less than 10,270,85,261,54,0,0,0,0,13,0,93,23,79,20,76,10,0,1
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Other main workers,10-11,26,44,26,28,0,0,1,0,4,9,5,10,11,3,5,6,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Other main workers,12-13,32,173,29,116,0,1,2,6,4,33,13,50,6,19,4,7,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Other main workers,14-15,116,455,108,331,1,0,1,15,23,109,37,150,24,40,22,17,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Other main workers,16-17,377,764,345,544,14,13,26,49,117,247,97,185,65,44,23,6,3,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Other main workers,18-19,1782,1329,1694,1023,120,59,191,106,570,402,460,317,267,115,85,23,1,1
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Other main workers,20-21,5086,1090,4909,883,450,68,794,141,1592,356,1330,233,603,64,135,21,5,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Other main workers,22-23,6050,731,5908,663,846,97,1055,144,2051,266,1340,115,502,29,107,12,7,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Other main workers,24-25,7869,668,7659,610,1106,141,1304,161,2504,215,1873,71,706,13,160,7,6,2
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Other main workers,26-27,5124,395,5043,377,1054,132,1020,108,1642,107,998,23,256,5,68,2,5,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Other main workers,28-29,4169,224,4116,211,862,74,822,52,1343,58,826,21,235,4,28,2,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Other main workers,30-31,2821,99,2749,92,445,27,542,27,891,30,691,8,140,0,39,0,1,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Other main workers,32-33,1232,38,1211,36,257,13,252,8,405,12,251,2,34,1,10,0,2,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Other main workers,34+,1656,47,1623,44,352,24,307,8,543,9,341,3,65,0,15,0,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Other main workers,Not stated,849,126,801,99,0,0,0,0,0,0,0,0,0,0,0,0,801,99
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Manual,All ages,27890,2978,27064,2161,3953,177,4524,233,8620,767,6393,646,2362,208,589,85,623,45
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Manual,Less than 10,202,49,195,28,0,0,0,0,12,0,72,9,49,12,62,6,0,1
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Manual,10-11,20,27,20,16,0,0,1,0,4,3,4,8,8,0,3,5,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Manual,12-13,23,125,21,79,0,1,2,6,4,24,9,31,4,11,2,6,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Manual,14-15,93,295,85,207,0,0,1,10,19,73,30,85,19,28,16,11,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Manual,16-17,312,458,283,302,14,8,21,21,100,136,77,105,53,27,15,5,3,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Manual,18-19,1494,732,1415,524,113,33,169,47,464,191,385,175,213,59,70,18,1,1
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Manual,20-21,4116,587,3963,437,383,29,656,68,1280,152,1048,130,494,43,98,15,4,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Manual,22-23,4793,274,4672,223,703,30,846,33,1599,84,1040,52,401,16,77,8,6,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Manual,24-25,6004,181,5833,143,863,35,942,22,1868,47,1449,25,574,7,132,7,5,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Manual,26-27,3582,86,3518,75,728,22,685,13,1156,27,707,8,189,3,49,2,4,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Manual,28-29,2748,45,2700,35,514,8,509,3,882,14,585,7,190,1,20,2,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Manual,30-31,1874,30,1815,24,255,6,315,4,583,7,530,7,101,0,30,0,1,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Manual,32-33,797,14,779,12,151,2,159,3,261,5,176,1,26,1,5,0,1,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Manual,34+,1194,15,1167,13,229,3,218,3,388,4,281,3,41,0,10,0,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Manual,Not stated,638,60,598,43,0,0,0,0,0,0,0,0,0,0,0,0,598,43
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-manual,All ages,9569,3290,9418,2950,1554,472,1793,592,3082,1086,1962,565,631,149,188,28,208,58
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-manual,Less than 10,68,36,66,26,0,0,0,0,1,0,21,14,30,8,14,4,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-manual,10-11,6,17,6,12,0,0,0,0,0,6,1,2,3,3,2,1,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-manual,12-13,9,48,8,37,0,0,0,0,0,9,4,19,2,8,2,1,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-manual,14-15,23,160,23,124,1,0,0,5,4,36,7,65,5,12,6,6,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-manual,16-17,65,306,62,242,0,5,5,28,17,111,20,80,12,17,8,1,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-manual,18-19,288,597,279,499,7,26,22,59,106,211,75,142,54,56,15,5,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-manual,20-21,970,503,946,446,67,39,138,73,312,204,282,103,109,21,37,6,1,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-manual,22-23,1257,457,1236,440,143,67,209,111,452,182,300,63,101,13,30,4,1,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-manual,24-25,1865,487,1826,467,243,106,362,139,636,168,424,46,132,6,28,0,1,2
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-manual,26-27,1542,309,1525,302,326,110,335,95,486,80,291,15,67,2,19,0,1,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-manual,28-29,1421,179,1416,176,348,66,313,49,461,44,241,14,45,3,8,0,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-manual,30-31,947,69,934,68,190,21,227,23,308,23,161,1,39,0,9,0,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-manual,32-33,435,24,432,24,106,11,93,5,144,7,75,1,8,0,5,0,1,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-manual,34+,462,32,456,31,123,21,89,5,155,5,60,0,24,0,5,0,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-manual,Not stated,211,66,203,56,0,0,0,0,0,0,0,0,0,0,0,0,203,56
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Marginal workers,All ages,3860,7574,3662,6900,801,850,689,1133,879,2182,542,1557,317,689,253,348,181,141
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Marginal workers,Less than 10,31,133,29,107,0,0,0,0,4,29,13,29,2,27,10,22,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Marginal workers,10-11,4,72,3,49,0,0,0,3,0,14,2,12,1,3,0,17,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Marginal workers,12-13,2,203,2,166,0,1,1,6,0,60,0,51,0,28,1,20,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Marginal workers,14-15,6,603,5,536,0,12,1,37,2,184,0,179,1,71,1,52,0,1
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Marginal workers,16-17,47,1089,45,993,6,102,8,176,14,377,7,207,4,86,6,42,0,3
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Marginal workers,18-19,233,2303,214,2143,41,312,49,413,69,689,22,451,11,197,19,77,3,4
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Marginal workers,20-21,644,1504,601,1383,152,173,153,237,126,417,93,338,28,143,49,75,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Marginal workers,22-23,691,635,663,605,168,104,157,113,177,186,83,133,41,44,37,25,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Marginal workers,24-25,796,381,760,345,181,66,125,58,205,88,119,79,66,43,62,11,2,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Marginal workers,26-27,358,200,346,183,100,35,56,31,95,59,44,35,32,21,18,2,1,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Marginal workers,28-29,312,132,296,114,70,26,61,22,64,32,46,19,35,13,20,2,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Marginal workers,30-31,232,75,222,67,31,6,32,17,54,23,37,12,52,7,16,2,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Marginal workers,32-33,102,28,98,27,20,4,18,6,22,11,20,2,15,4,3,0,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Marginal workers,34+,213,53,203,49,32,9,28,14,47,13,56,10,29,2,11,1,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Marginal workers,Not stated,189,163,175,133,0,0,0,0,0,0,0,0,0,0,0,0,175,133
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-workers,All ages,4764,41698,4083,37458,364,6014,151,6145,239,10295,437,7472,1064,3794,1452,2647,376,1091
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-workers,Less than 10,48,782,42,593,0,0,1,2,5,127,13,165,3,123,20,173,0,3
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-workers,10-11,5,496,4,356,0,0,0,2,0,58,0,80,1,71,3,144,0,1
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-workers,12-13,11,1430,8,1074,0,6,0,34,2,322,0,279,0,216,6,217,0,0
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-workers,14-15,28,4603,22,3969,1,89,0,341,1,1236,1,1095,0,649,18,553,1,6
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-workers,16-17,74,7319,52,6698,4,797,3,1142,6,2228,2,1504,4,637,33,374,0,16
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-workers,18-19,244,11486,191,10734,16,2205,13,2167,24,3024,13,1930,23,915,101,468,1,25
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-workers,20-21,649,7431,504,6752,52,1258,27,1325,34,1769,33,1293,57,638,301,457,0,12
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-workers,22-23,547,3219,463,3030,81,804,33,606,37,743,43,520,89,234,179,117,1,6
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-workers,24-25,838,1983,703,1810,83,456,26,308,36,450,37,330,178,174,342,90,1,2
C-07_Andaman_and_Nicobar_Islands,C0107,35,00,0000,State - ANDAMAN & NICOBAR ISLANDS  35,Rural,Non-workers,26-27,383,755,337,700,51,220,16,115,19,161,22,121,114,63,115,20,0,0
