source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total | Persons | 2,Males | 3,Females | 4,Illiterate | Persons | 5,Males | 6,Females | 7,Literate | Persons | 8,Males | 9,Females | 10,Educational level | Literate without | educational level | Persons | 11,Males | 12,Females | 13,Below | primary | Persons | 14,Males | 15,Females | 16,Primary | Persons | 17,Males | 18,Females | 19,Middle | Persons | 20,Males | 21,Females | 22,Matric/Secondary | Persons | 23,Males | 24,Females | 25,Higher secondary/Intermediate | Pre-University/Senior secondary | Persons | 26,Males | 27,Females | 28,Non-technical diploma or | certificate not equal to degree | Persons | 29,Males | 30,Females | 31,Technical diploma or certificate | not equal to degree | Persons | 32,Males | 33,Females | 34,Graduate & above | Persons | 35,Males | 36,Females | 37,Unclassified | Persons | 38,Males | 39,Females | 40
C-08_(ST)_Goa,C2708ST,30,00,0000,State - GOA  30,Urban,75-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Goa,C2708ST,30,00,0000,State - GOA  30,Urban,80+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Goa,C2708ST,30,00,0000,State - GOA  30,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,All ages,7481160,3790117,3691043,4537262,1943023,2594239,2943898,1847094,1096804,46898,27119,19779,1101152,668540,432612,790727,501163,289564,425267,271610,153657,308426,199329,109097,161518,105086,56432,769,633,136,35488,24768,10720,72951,48407,24544,702,439,263
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,0-6,1315253,669067,646186,1315253,669067,646186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,7,188518,96169,92349,80544,38221,42323,107974,57948,50026,906,499,407,107068,57449,49619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,8,230217,117825,112392,80607,36291,44316,149610,81534,68076,1012,547,465,148598,80987,67611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,9,168056,86930,81126,40763,17555,23208,127293,69375,57918,563,304,259,122246,66632,55614,4484,2439,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,10,238330,123867,114463,77505,33469,44036,160825,90398,70427,1020,562,458,123554,69506,54048,36250,20330,15920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,11,132794,70402,62392,26106,10583,15523,106688,59819,46869,387,195,192,42919,24092,18827,63382,35532,27850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,12,209332,108830,100502,63876,26399,37477,145456,82431,63025,862,455,407,43996,24535,19461,95826,54702,41124,4771,2738,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,13,143833,74939,68894,34727,13503,21224,109106,61436,47670,538,277,261,18947,10066,8881,65991,37840,28151,23629,13253,10376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,14,158086,81759,76327,43292,16567,26725,114794,65192,49602,676,373,303,19075,10111,8964,44381,25850,18531,50662,28858,21804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,15,174690,93873,80817,57160,24783,32377,117530,69090,48440,834,479,355,20778,11697,9081,32920,19838,13082,46870,28015,18855,16128,9061,7067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,16,145108,74138,70970,44745,17532,27213,100363,56606,43757,731,410,321,16169,8552,7617,23718,13400,10318,29921,17990,11931,29822,16254,13568,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,17,107728,56503,51225,30694,11841,18853,77034,44662,32372,584,311,273,11231,6274,4957,16816,9766,7050,17683,10973,6710,30713,17334,13379,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,18,172353,91092,81261,62640,24623,38017,109713,66469,43244,1130,620,510,18002,10616,7386,26558,16273,10285,23495,14855,8640,23581,14538,9043,15298,8167,7131,67,58,9,1561,1327,234,0,0,0,21,15,6
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,19,88072,41916,46156,30962,9176,21786,57110,32740,24370,560,306,254,8574,4657,3917,12706,7171,5535,12355,7270,5085,10998,6656,4342,10672,5739,4933,51,34,17,1161,888,273,0,0,0,33,19,14
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,20-24,638830,311811,327019,276478,92086,184392,362352,219725,142627,4922,2591,2331,61609,36175,25434,84319,51181,33138,73380,46596,26784,61433,38166,23267,50238,29374,20864,279,223,56,8073,5842,2231,17879,9443,8436,220,134,86
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,25-29,611188,303129,308059,321699,115574,206125,289489,187555,101934,5078,2819,2259,61744,38540,23204,67454,43756,23698,49118,32492,16626,45064,29795,15269,35492,23801,11691,131,113,18,5867,4163,1704,19397,11974,7423,144,102,42
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,30-34,583916,287929,295987,353384,131879,221505,230532,156050,74482,5140,2971,2169,60990,40306,20684,55829,37527,18302,34645,23466,11179,32306,22331,9975,22031,15880,6151,109,90,19,5625,3880,1745,13759,9548,4211,98,51,47
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,35-39,521940,271936,250004,341080,140333,200747,180860,131603,49257,4876,2958,1918,56584,41092,15492,47942,35127,12815,23944,17363,6581,21641,15699,5942,13044,10019,3025,63,56,7,3564,2313,1251,9132,6936,2196,70,40,30
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,40-44,419345,212764,206581,291293,116319,174974,128052,96445,31607,4039,2459,1580,43596,32688,10908,35786,27190,8596,14549,11151,3398,14795,11250,3545,6917,5559,1358,34,30,4,2307,1379,928,5995,4718,1277,34,21,13
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,45-49,348385,183199,165186,249807,105089,144718,98578,78110,20468,3405,2122,1283,36145,28675,7470,29156,23422,5734,9895,7976,1919,10566,8526,2040,3872,3186,686,14,12,2,1659,937,722,3832,3228,604,34,26,8
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,50-54,254066,131695,122371,190984,80727,110257,63082,50968,12114,2578,1577,1001,25078,20358,4720,18158,14967,3191,5575,4572,1003,6261,5278,983,2070,1753,317,12,8,4,1620,953,667,1722,1497,225,8,5,3
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,55-59,195085,94712,100373,154194,61157,93037,40891,33555,7336,1876,1158,718,18881,15509,3372,11564,9728,1836,2502,2120,382,2910,2547,363,932,806,126,7,7,0,1595,1137,458,607,532,75,17,11,6
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,60-64,175856,83817,92039,146606,59406,87200,29250,24411,4839,1867,1090,777,14980,12543,2437,7925,6908,1017,1104,989,115,1203,1070,133,435,400,35,1,1,0,1426,1128,298,301,274,27,8,8,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,65-69,113584,53621,59963,96717,39260,57457,16867,14361,2506,1137,688,449,9679,8352,1327,4416,3897,519,381,339,42,389,352,37,164,150,14,1,1,0,576,472,104,122,109,13,2,1,1
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,70-74,75751,35401,40350,66055,27256,38799,9696,8145,1551,787,452,335,5621,4905,716,2482,2133,349,206,160,46,203,173,30,101,81,20,0,0,0,247,199,48,49,42,7,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,75-79,29319,13062,16257,25449,9857,15592,3870,3205,665,299,172,127,2155,1874,281,1017,870,147,120,82,38,102,81,21,50,34,16,0,0,0,99,74,25,28,18,10,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,80+,35535,16311,19224,30920,12598,18322,4615,3713,902,362,211,151,2459,2046,413,1219,1017,202,193,151,42,173,131,42,93,68,25,0,0,0,69,52,17,46,36,10,1,1,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Total,Age not stated,5990,3420,2570,3722,1872,1850,2268,1548,720,729,513,216,474,303,171,428,299,129,269,201,68,138,87,51,109,69,40,0,0,0,39,24,15,82,52,30,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,All ages,6866637,3471002,3395635,4245442,1816459,2428983,2621195,1654543,966652,43395,25169,18226,1008975,615319,393656,703843,450511,253332,372538,239264,133274,269606,175035,94571,135756,89317,46439,568,468,100,30227,21618,8609,55690,37460,18230,597,382,215
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,0-6,1223273,621123,602150,1223273,621123,602150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,7,173702,88447,85255,75171,35599,39572,98531,52848,45683,827,463,364,97704,52385,45319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,8,213387,108942,104445,75697,33930,41767,137690,75012,62678,945,509,436,136745,74503,62242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,9,156067,80738,75329,38491,16522,21969,117576,64216,53360,531,283,248,113060,61768,51292,3985,2165,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,10,219474,113949,105525,72769,31260,41509,146705,82689,64016,956,523,433,113225,63802,49423,32523,18364,14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,11,121724,64659,57065,24581,9874,14707,97143,54785,42358,352,177,175,39304,22193,17111,57487,32415,25072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,12,192299,99894,92405,59984,24597,35387,132315,75297,57018,807,424,383,40762,22748,18014,86678,49748,36930,4067,2376,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,13,131138,68437,62701,32634,12589,20045,98504,55848,42656,499,257,242,17580,9347,8233,59447,34376,25071,20977,11868,9109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,14,144231,74555,69676,40815,15483,25332,103416,59072,44344,633,347,286,17788,9452,8336,39910,23451,16459,45085,25822,19263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,15,158735,85243,73492,53271,22931,30340,105464,62312,43152,758,439,319,19326,10862,8464,29426,17858,11568,41535,25007,16528,14419,8146,6273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,16,131220,67009,64211,41719,16191,25528,89501,50818,38683,685,384,301,14962,7898,7064,21125,12047,9078,26368,15976,10392,26359,14513,11846,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,17,96273,50407,45866,28548,10876,17672,67725,39531,28194,540,284,256,10264,5713,4551,14766,8709,6057,15308,9555,5753,26842,15268,11574,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,18,154939,81510,73429,57999,22505,35494,96940,59005,37935,1021,562,459,16528,9732,6796,23516,14503,9013,20539,13038,7501,21003,12985,8018,12990,7014,5976,49,43,6,1274,1114,160,0,0,0,20,14,6
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,19,78583,37049,41534,28880,8394,20486,49703,28655,21048,516,279,237,7822,4235,3587,11212,6366,4846,10670,6290,4380,9685,5886,3799,8782,4807,3975,38,24,14,950,751,199,0,0,0,28,17,11
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,20-24,577789,279925,297864,256735,84285,172450,321054,195640,125414,4495,2350,2145,56166,32999,23167,74968,45747,29221,64886,41319,23567,55160,34348,20812,43337,25524,17813,223,181,42,7021,5164,1857,14597,7883,6714,201,125,76
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,25-29,557757,276339,281418,299963,107280,192683,257794,169059,88735,4676,2590,2086,56424,35495,20929,59935,39429,20506,43736,29096,14640,40353,26946,13407,31231,21344,9887,92,81,11,5104,3682,1422,16112,10300,5812,131,96,35
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,30-34,531970,261561,270409,330263,123137,207126,201707,138424,63283,4750,2773,1977,55489,37111,18378,48843,33369,15474,30118,20577,9541,28195,19708,8487,18565,13679,4886,74,58,16,4736,3327,1409,10863,7784,3079,74,38,36
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,35-39,472968,246297,226671,318027,131348,186679,154941,114949,39992,4470,2739,1731,50995,37615,13380,41452,31137,10315,20276,14999,5277,18091,13330,4761,10253,8081,2172,43,38,5,2869,1928,941,6438,5049,1389,54,33,21
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,40-44,381329,192076,189253,272753,109126,163627,108576,82950,25626,3738,2287,1451,39222,29806,9416,31109,24119,6990,12064,9352,2712,11943,9173,2770,5020,4124,896,24,21,3,1816,1129,687,3615,2924,691,25,15,10
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,45-49,319849,167506,152343,235255,99454,135801,84594,68052,16542,3153,1985,1168,32841,26464,6377,25572,20941,4631,8290,6758,1532,8442,6910,1532,2745,2314,431,9,8,1,1343,779,564,2173,1873,300,26,20,6
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,50-54,235509,121560,113949,180652,76832,103820,54857,44728,10129,2413,1477,936,22915,18827,4088,15914,13291,2623,4675,3870,805,5002,4247,755,1453,1243,210,9,7,2,1422,850,572,1050,914,136,4,2,2
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,55-59,183314,88953,94361,146770,58657,88113,36544,30296,6248,1777,1098,679,17407,14498,2909,10360,8829,1531,2075,1777,298,2367,2073,294,686,596,90,5,5,0,1454,1058,396,399,353,46,14,9,5
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,60-64,165110,79046,86064,138789,56895,81894,26321,22151,4170,1746,1024,722,13746,11636,2110,7100,6256,844,917,822,95,957,853,104,324,299,25,1,1,0,1319,1068,251,203,184,19,8,8,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,65-69,107212,50869,56343,92045,37792,54253,15167,13077,2090,1066,654,412,8884,7764,1120,3918,3500,418,292,263,29,293,270,23,115,107,8,1,1,0,516,441,75,81,76,5,1,1,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,70-74,71604,33682,37922,62866,26271,36595,8738,7411,1327,745,428,317,5145,4545,600,2197,1903,294,160,125,35,154,129,25,78,61,17,0,0,0,225,190,35,34,30,4,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,75-79,27940,12462,15478,24438,9541,14897,3502,2921,581,287,162,125,1984,1738,246,905,777,128,98,66,32,84,69,15,39,28,11,0,0,0,83,66,17,22,15,7,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,80+,33851,15671,18180,29680,12259,17421,4171,3412,759,341,203,138,2249,1899,350,1102,933,169,163,129,34,143,109,34,72,58,14,0,0,0,61,49,12,39,31,8,1,1,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Rural,Age not stated,5390,3093,2297,3374,1708,1666,2016,1385,631,668,468,200,438,284,154,393,278,115,239,179,60,114,72,42,66,38,28,0,0,0,34,22,12,64,44,20,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,All ages,614523,319115,295408,291820,126564,165256,322703,192551,130152,3503,1950,1553,92177,53221,38956,86884,50652,36232,52729,32346,20383,38820,24294,14526,25762,15769,9993,201,165,36,5261,3150,2111,17261,10947,6314,105,57,48
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,0-6,91980,47944,44036,91980,47944,44036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,7,14816,7722,7094,5373,2622,2751,9443,5100,4343,79,36,43,9364,5064,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,8,16830,8883,7947,4910,2361,2549,11920,6522,5398,67,38,29,11853,6484,5369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,9,11989,6192,5797,2272,1033,1239,9717,5159,4558,32,21,11,9186,4864,4322,499,274,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,10,18856,9918,8938,4736,2209,2527,14120,7709,6411,64,39,25,10329,5704,4625,3727,1966,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,11,11070,5743,5327,1525,709,816,9545,5034,4511,35,18,17,3615,1899,1716,5895,3117,2778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,12,17033,8936,8097,3892,1802,2090,13141,7134,6007,55,31,24,3234,1787,1447,9148,4954,4194,704,362,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,13,12695,6502,6193,2093,914,1179,10602,5588,5014,39,20,19,1367,719,648,6544,3464,3080,2652,1385,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,14,13855,7204,6651,2477,1084,1393,11378,6120,5258,43,26,17,1287,659,628,4471,2399,2072,5577,3036,2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,15,15955,8630,7325,3889,1852,2037,12066,6778,5288,76,40,36,1452,835,617,3494,1980,1514,5335,3008,2327,1709,915,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,16,13888,7129,6759,3026,1341,1685,10862,5788,5074,46,26,20,1207,654,553,2593,1353,1240,3553,2014,1539,3463,1741,1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,17,11455,6096,5359,2146,965,1181,9309,5131,4178,44,27,17,967,561,406,2050,1057,993,2375,1418,957,3871,2066,1805,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,18,17414,9582,7832,4641,2118,2523,12773,7464,5309,109,58,51,1474,884,590,3042,1770,1272,2956,1817,1139,2578,1553,1025,2308,1153,1155,18,15,3,287,213,74,0,0,0,1,1,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,19,9489,4867,4622,2082,782,1300,7407,4085,3322,44,27,17,752,422,330,1494,805,689,1685,980,705,1313,770,543,1890,932,958,13,10,3,211,137,74,0,0,0,5,2,3
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,20-24,61041,31886,29155,19743,7801,11942,41298,24085,17213,427,241,186,5443,3176,2267,9351,5434,3917,8494,5277,3217,6273,3818,2455,6901,3850,3051,56,42,14,1052,678,374,3282,1560,1722,19,9,10
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,25-29,53431,26790,26641,21736,8294,13442,31695,18496,13199,402,229,173,5320,3045,2275,7519,4327,3192,5382,3396,1986,4711,2849,1862,4261,2457,1804,39,32,7,763,481,282,3285,1674,1611,13,6,7
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,30-34,51946,26368,25578,23121,8742,14379,28825,17626,11199,390,198,192,5501,3195,2306,6986,4158,2828,4527,2889,1638,4111,2623,1488,3466,2201,1265,35,32,3,889,553,336,2896,1764,1132,24,13,11
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,35-39,48972,25639,23333,23053,8985,14068,25919,16654,9265,406,219,187,5589,3477,2112,6490,3990,2500,3668,2364,1304,3550,2369,1181,2791,1938,853,20,18,2,695,385,310,2694,1887,807,16,7,9
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,40-44,38016,20688,17328,18540,7193,11347,19476,13495,5981,301,172,129,4374,2882,1492,4677,3071,1606,2485,1799,686,2852,2077,775,1897,1435,462,10,9,1,491,250,241,2380,1794,586,9,6,3
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,45-49,28536,15693,12843,14552,5635,8917,13984,10058,3926,252,137,115,3304,2211,1093,3584,2481,1103,1605,1218,387,2124,1616,508,1127,872,255,5,4,1,316,158,158,1659,1355,304,8,6,2
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,50-54,18557,10135,8422,10332,3895,6437,8225,6240,1985,165,100,65,2163,1531,632,2244,1676,568,900,702,198,1259,1031,228,617,510,107,3,1,2,198,103,95,672,583,89,4,3,1
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,55-59,11771,5759,6012,7424,2500,4924,4347,3259,1088,99,60,39,1474,1011,463,1204,899,305,427,343,84,543,474,69,246,210,36,2,2,0,141,79,62,208,179,29,3,2,1
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,60-64,10746,4771,5975,7817,2511,5306,2929,2260,669,121,66,55,1234,907,327,825,652,173,187,167,20,246,217,29,111,101,10,0,0,0,107,60,47,98,90,8,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,65-69,6372,2752,3620,4672,1468,3204,1700,1284,416,71,34,37,795,588,207,498,397,101,89,76,13,96,82,14,49,43,6,0,0,0,60,31,29,41,33,8,1,0,1
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,70-74,4147,1719,2428,3189,985,2204,958,734,224,42,24,18,476,360,116,285,230,55,46,35,11,49,44,5,23,20,3,0,0,0,22,9,13,15,12,3,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,75-79,1379,600,779,1011,316,695,368,284,84,12,10,2,171,136,35,112,93,19,22,16,6,18,12,6,11,6,5,0,0,0,16,8,8,6,3,3,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,80+,1684,640,1044,1240,339,901,444,301,143,21,8,13,210,147,63,117,84,33,30,22,8,30,22,8,21,10,11,0,0,0,8,3,5,7,5,2,0,0,0
C-08_(ST)_Gujarat,C2708ST,24,00,0000,State - GUJARAT  24,Urban,Age not stated,600,327,273,348,164,184,252,163,89,61,45,16,36,19,17,35,21,14,30,22,8,24,15,9,43,31,12,0,0,0,5,2,3,18,8,10,0,0,0
C-08_(ST)_Himachal_Pradesh,C2708ST,02,00,0000,State - HIMACHAL PRADESH  02,Total,All ages,244587,122549,122038,106371,40662,65709,138216,81887,56329,3312,1682,1630,37864,20053,17811,42671,24758,17913,21430,13260,8170,19525,12928,6597,7574,4788,2786,74,53,21,897,683,214,4856,3672,1184,13,10,3
C-08_(ST)_Himachal_Pradesh,C2708ST,02,00,0000,State - HIMACHAL PRADESH  02,Total,0-6,33575,17176,16399,33575,17176,16399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Himachal_Pradesh,C2708ST,02,00,0000,State - HIMACHAL PRADESH  02,Total,7,5054,2602,2452,1071,483,588,3983,2119,1864,22,12,10,3961,2107,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Himachal_Pradesh,C2708ST,02,00,0000,State - HIMACHAL PRADESH  02,Total,8,6022,3012,3010,669,288,381,5353,2724,2629,8,5,3,5345,2719,2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_(ST)_Himachal_Pradesh,C2708ST,02,00,0000,State - HIMACHAL PRADESH  02,Total,9,5529,2817,2712,342,143,199,5187,2674,2513,15,8,7,4997,2570,2427,175,96,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
