source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Marital | status | 1,Total population | Persons | 2,Males | 3,Females | 4,Religious communities | Hindu | Persons | 5,Males | 6,Females | 7,Muslim | Persons | 8,Males | 9,Females | 10,Christian | Persons | 11,Males | 12,Females | 13,Sikh | Persons | 14,Males | 15,Females | 16,Buddhist | Persons | 17,Males | 18,Females | 19,Jain | Persons | 20,Males | 21,Females | 22,Other religious communities | Persons | 23,Males | 24,Females | 25
C-03_India,C0703,13,00,0000,State - NAGALAND  13,Total,Widowed,34874,8358,26516,2295,597,1698,369,85,284,31892,7581,24311,13,3,10,26,7,19,37,7,30,219,73,146
C-03_India,C0703,13,00,0000,State - NAGALAND  13,Total,Divorced/Separated,9813,3805,6008,585,372,213,129,76,53,8998,3312,5686,2,1,1,7,5,2,4,1,3,80,33,47
C-03_India,C0703,13,00,0000,State - NAGALAND  13,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,13,00,0000,State - NAGALAND  13,Rural,Total,1647249,859716,787533,73299,47274,26025,16632,9691,6941,1549221,798398,750823,615,428,187,656,395,261,109,63,46,6025,3104,2921
C-03_India,C0703,13,00,0000,State - NAGALAND  13,Rural,Never married,1064900,573956,490944,37737,23610,14127,9899,5910,3989,1012528,541864,470664,251,145,106,370,221,149,49,31,18,3624,1932,1692
C-03_India,C0703,13,00,0000,State - NAGALAND  13,Rural,Married,543858,275028,268830,34215,23134,11081,6458,3696,2762,500176,246546,253630,358,280,78,270,166,104,54,30,24,2105,1066,1039
C-03_India,C0703,13,00,0000,State - NAGALAND  13,Rural,Widowed,30119,7487,22632,1053,338,715,207,48,159,28602,7015,21587,5,2,3,12,4,8,4,2,2,216,73,143
C-03_India,C0703,13,00,0000,State - NAGALAND  13,Rural,Divorced/Separated,8372,3245,5127,294,192,102,68,37,31,7915,2973,4942,1,1,0,4,4,0,2,0,2,80,33,47
C-03_India,C0703,13,00,0000,State - NAGALAND  13,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,13,00,0000,State - NAGALAND  13,Urban,Total,342787,187425,155362,79863,49534,30329,18373,11999,6374,241128,124008,117120,537,346,191,700,366,334,1984,1067,917,83,46,37
C-03_India,C0703,13,00,0000,State - NAGALAND  13,Urban,Never married,207798,115818,91980,39277,24258,15019,10649,7308,3341,156232,83312,72920,233,146,87,383,198,185,890,522,368,49,29,20
C-03_India,C0703,13,00,0000,State - NAGALAND  13,Urban,Married,128793,70176,58617,39053,24837,14216,7501,4615,2886,80523,39791,40732,295,199,96,300,164,136,1059,539,520,31,17,14
C-03_India,C0703,13,00,0000,State - NAGALAND  13,Urban,Widowed,4755,871,3884,1242,259,983,162,37,125,3290,566,2724,8,1,7,14,3,11,33,5,28,3,0,3
C-03_India,C0703,13,00,0000,State - NAGALAND  13,Urban,Divorced/Separated,1441,560,881,291,180,111,61,39,22,1083,339,744,1,0,1,3,1,2,2,1,1,0,0,0
C-03_India,C0703,13,00,0000,State - NAGALAND  13,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,14,00,0000,State - MANIPUR  14,Total,Total,2166788,1095634,1071154,996894,505108,491786,190939,96787,94152,737578,373173,364405,1653,1091,562,1926,1025,901,1461,793,668,235280,117106,118174
C-03_India,C0703,14,00,0000,State - MANIPUR  14,Total,Never married,1243970,656732,587238,540781,285839,254942,117687,62429,55258,449640,237208,212432,612,370,242,1129,615,514,633,380,253,132864,69549,63315
C-03_India,C0703,14,00,0000,State - MANIPUR  14,Total,Married,837091,420702,416389,409221,209319,199902,65994,33127,32867,266494,131271,135223,1000,707,293,744,392,352,789,401,388,92466,45289,47177
C-03_India,C0703,14,00,0000,State - MANIPUR  14,Total,Widowed,74345,14886,59459,41583,8534,33049,6203,1047,5156,17734,3380,14354,35,10,25,51,17,34,39,12,27,8658,1874,6784
C-03_India,C0703,14,00,0000,State - MANIPUR  14,Total,Divorced/Separated,11382,3314,8068,5309,1416,3893,1055,184,871,3710,1314,2396,6,4,2,2,1,1,0,0,0,1292,394,898
C-03_India,C0703,14,00,0000,State - MANIPUR  14,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,14,00,0000,State - MANIPUR  14,Rural,Total,1590820,808953,781867,586114,301175,284939,135494,68759,66735,704673,356769,347904,843,634,209,1768,924,844,92,51,41,161101,80256,80845
C-03_India,C0703,14,00,0000,State - MANIPUR  14,Rural,Never married,923635,489549,434086,318451,170132,148319,83341,44244,39097,429706,226904,202802,272,176,96,1046,562,484,42,22,20,90342,47266,43076
C-03_India,C0703,14,00,0000,State - MANIPUR  14,Rural,Married,609437,306691,302746,242057,125264,116793,47057,23628,23429,254659,125376,129283,554,454,100,673,344,329,49,28,21,64118,31462,32656
C-03_India,C0703,14,00,0000,State - MANIPUR  14,Rural,Widowed,49756,10253,39503,22700,4981,17719,4436,773,3663,16747,3210,13537,17,4,13,47,17,30,1,1,0,5782,1261,4521
C-03_India,C0703,14,00,0000,State - MANIPUR  14,Rural,Divorced/Separated,7992,2460,5532,2906,798,2108,660,114,546,3561,1279,2282,0,0,0,2,1,1,0,0,0,859,267,592
C-03_India,C0703,14,00,0000,State - MANIPUR  14,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,14,00,0000,State - MANIPUR  14,Urban,Total,575968,286681,289287,410780,203933,206847,55445,28028,27417,32905,16404,16501,810,457,353,158,101,57,1369,742,627,74179,36850,37329
C-03_India,C0703,14,00,0000,State - MANIPUR  14,Urban,Never married,320335,167183,153152,222330,115707,106623,34346,18185,16161,19934,10304,9630,340,194,146,83,53,30,591,358,233,42522,22283,20239
C-03_India,C0703,14,00,0000,State - MANIPUR  14,Urban,Married,227654,114011,113643,167164,84055,83109,18937,9499,9438,11835,5895,5940,446,253,193,71,48,23,740,373,367,28348,13827,14521
C-03_India,C0703,14,00,0000,State - MANIPUR  14,Urban,Widowed,24589,4633,19956,18883,3553,15330,1767,274,1493,987,170,817,18,6,12,4,0,4,38,11,27,2876,613,2263
C-03_India,C0703,14,00,0000,State - MANIPUR  14,Urban,Divorced/Separated,3390,854,2536,2403,618,1785,395,70,325,149,35,114,6,4,2,0,0,0,0,0,0,433,127,306
C-03_India,C0703,14,00,0000,State - MANIPUR  14,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,15,00,0000,State - MIZORAM  15,Total,Total,888573,459109,429464,31562,23528,8034,10099,7946,2153,772809,389155,383654,326,251,75,70494,36540,33954,179,103,76,2443,1231,1212
C-03_India,C0703,15,00,0000,State - MIZORAM  15,Total,Never married,514121,276552,237569,14582,10522,4060,6130,4933,1197,451085,238202,212883,105,61,44,40330,21806,18524,91,50,41,1418,750,668
C-03_India,C0703,15,00,0000,State - MIZORAM  15,Total,Married,327518,169177,158341,16374,12676,3698,3811,2937,874,277736,138749,138987,217,187,30,28180,14019,14161,82,49,33,879,441,438
C-03_India,C0703,15,00,0000,State - MIZORAM  15,Total,Widowed,26293,5920,20373,365,140,225,83,29,54,24075,5184,18891,2,2,0,1659,544,1115,3,2,1,81,14,67
C-03_India,C0703,15,00,0000,State - MIZORAM  15,Total,Divorced/Separated,20641,7460,13181,241,190,51,75,47,28,19913,7020,12893,2,1,1,325,171,154,3,2,1,65,26,39
C-03_India,C0703,15,00,0000,State - MIZORAM  15,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,15,00,0000,State - MIZORAM  15,Rural,Total,447567,232726,214841,10290,8588,1702,3318,2101,1217,362553,185013,177540,192,135,57,69385,35962,33423,134,72,62,1442,722,720
C-03_India,C0703,15,00,0000,State - MIZORAM  15,Rural,Never married,259396,140702,118694,4602,3778,824,1911,1215,696,212053,113659,98394,66,33,33,39704,21469,18235,68,32,36,847,435,412
C-03_India,C0703,15,00,0000,State - MIZORAM  15,Rural,Married,166409,85339,81070,5504,4667,837,1355,860,495,131003,65575,65428,124,101,23,27737,13786,13951,62,37,25,527,265,262
C-03_India,C0703,15,00,0000,State - MIZORAM  15,Rural,Widowed,12802,3340,9462,87,59,28,30,12,18,10996,2715,8281,1,1,0,1636,540,1096,1,1,0,44,10,34
C-03_India,C0703,15,00,0000,State - MIZORAM  15,Rural,Divorced/Separated,8960,3345,5615,97,84,13,22,14,8,8501,3064,5437,1,0,1,308,167,141,3,2,1,24,12,12
C-03_India,C0703,15,00,0000,State - MIZORAM  15,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,15,00,0000,State - MIZORAM  15,Urban,Total,441006,226383,214623,21272,14940,6332,6781,5845,936,410256,204142,206114,134,116,18,1109,578,531,45,31,14,1001,509,492
C-03_India,C0703,15,00,0000,State - MIZORAM  15,Urban,Never married,254725,135850,118875,9980,6744,3236,4219,3718,501,239032,124543,114489,39,28,11,626,337,289,23,18,5,571,315,256
C-03_India,C0703,15,00,0000,State - MIZORAM  15,Urban,Married,161109,83838,77271,10870,8009,2861,2456,2077,379,146733,73174,73559,93,86,7,443,233,210,20,12,8,352,176,176
C-03_India,C0703,15,00,0000,State - MIZORAM  15,Urban,Widowed,13491,2580,10911,278,81,197,53,17,36,13079,2469,10610,1,1,0,23,4,19,2,1,1,37,4,33
C-03_India,C0703,15,00,0000,State - MIZORAM  15,Urban,Divorced/Separated,11681,4115,7566,144,106,38,53,33,20,11412,3956,7456,1,1,0,17,4,13,0,0,0,41,14,27
C-03_India,C0703,15,00,0000,State - MIZORAM  15,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,16,00,0000,State - TRIPURA  16,Total,Total,3199203,1642225,1556978,2739310,1405428,1333882,254442,130788,123654,102489,52815,49674,1182,1074,108,98922,50575,48347,477,249,228,1277,726,551
C-03_India,C0703,16,00,0000,State - TRIPURA  16,Total,Never married,1644753,916824,727929,1385861,774378,611483,144117,80377,63740,58364,31467,26897,284,241,43,54559,29432,25127,210,111,99,774,486,288
C-03_India,C0703,16,00,0000,State - TRIPURA  16,Total,Married,1393171,701322,691849,1210227,609698,600529,99241,49346,49895,40829,20611,20218,889,831,58,40811,20240,20571,255,137,118,452,230,222
C-03_India,C0703,16,00,0000,State - TRIPURA  16,Total,Widowed,144403,20586,123817,129815,18469,111346,8835,840,7995,2645,554,2091,7,2,5,3000,704,2296,12,1,11,42,8,34
C-03_India,C0703,16,00,0000,State - TRIPURA  16,Total,Divorced/Separated,16876,3493,13383,13407,2883,10524,2249,225,2024,651,183,468,2,0,2,552,199,353,0,0,0,9,2,7
C-03_India,C0703,16,00,0000,State - TRIPURA  16,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,16,00,0000,State - TRIPURA  16,Rural,Total,2653453,1363638,1289815,2217025,1139427,1077598,236748,121586,115162,99820,51326,48494,613,558,55,97148,49609,47539,190,106,84,1107,611,496
C-03_India,C0703,16,00,0000,State - TRIPURA  16,Rural,Never married,1388860,772708,616152,1142316,637235,505081,134639,75085,59554,56958,30710,26248,102,76,26,53662,28907,24755,98,58,40,652,393,259
C-03_India,C0703,16,00,0000,State - TRIPURA  16,Rural,Married,1133470,569878,563592,960781,483790,476991,91773,45498,46275,39598,19885,19713,506,481,25,39984,19805,20179,84,48,36,410,208,202
C-03_India,C0703,16,00,0000,State - TRIPURA  16,Rural,Widowed,116476,17896,98580,102646,15841,86805,8180,789,7391,2615,550,2065,4,1,3,2956,700,2256,8,0,8,38,8,30
C-03_India,C0703,16,00,0000,State - TRIPURA  16,Rural,Divorced/Separated,14647,3156,11491,11282,2561,8721,2156,214,1942,649,181,468,1,0,1,546,197,349,0,0,0,7,2,5
C-03_India,C0703,16,00,0000,State - TRIPURA  16,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,16,00,0000,State - TRIPURA  16,Urban,Total,545750,278587,267163,522285,266001,256284,17694,9202,8492,2669,1489,1180,569,516,53,1774,966,808,287,143,144,170,115,55
C-03_India,C0703,16,00,0000,State - TRIPURA  16,Urban,Never married,255893,144116,111777,243545,137143,106402,9478,5292,4186,1406,757,649,182,165,17,897,525,372,112,53,59,122,93,29
C-03_India,C0703,16,00,0000,State - TRIPURA  16,Urban,Married,259701,131444,128257,249446,125908,123538,7468,3848,3620,1231,726,505,383,350,33,827,435,392,171,89,82,42,22,20
C-03_India,C0703,16,00,0000,State - TRIPURA  16,Urban,Widowed,27927,2690,25237,27169,2628,24541,655,51,604,30,4,26,3,1,2,44,4,40,4,1,3,4,0,4
C-03_India,C0703,16,00,0000,State - TRIPURA  16,Urban,Divorced/Separated,2229,337,1892,2125,322,1803,93,11,82,2,2,0,1,0,1,6,2,4,0,0,0,2,0,2
C-03_India,C0703,16,00,0000,State - TRIPURA  16,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,17,00,0000,State - MEGHALAYA  17,Total,Total,2318822,1176087,1142735,307822,168517,139305,99169,52455,46714,1628986,812961,816025,3110,1810,1300,4703,2513,2190,772,405,367,267245,133899,133346
C-03_India,C0703,17,00,0000,State - MEGHALAYA  17,Total,Never married,1402873,747717,655156,162997,93016,69981,56764,31939,24825,1012069,532074,479995,1590,944,646,2674,1528,1146,371,195,176,162327,85890,76437
C-03_India,C0703,17,00,0000,State - MEGHALAYA  17,Total,Married,810013,405965,404048,131220,72442,58778,38762,20161,18601,546656,266792,279864,1396,832,564,1846,953,893,384,207,177,87143,43288,43855
C-03_India,C0703,17,00,0000,State - MEGHALAYA  17,Total,Widowed,72469,12865,59604,12043,2312,9731,3139,253,2886,47086,8268,38818,111,25,86,160,28,132,15,2,13,9706,1923,7783
C-03_India,C0703,17,00,0000,State - MEGHALAYA  17,Total,Divorced/Separated,33467,9540,23927,1562,747,815,504,102,402,23175,5827,17348,13,9,4,23,4,19,2,1,1,8069,2798,5271
C-03_India,C0703,17,00,0000,State - MEGHALAYA  17,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,17,00,0000,State - MEGHALAYA  17,Rural,Total,1864711,946999,917712,181473,99028,82445,87021,45182,41839,1344515,675876,668639,876,592,284,2431,1335,1096,340,179,161,241619,121561,120058
C-03_India,C0703,17,00,0000,State - MEGHALAYA  17,Rural,Never married,1131554,605478,526076,98735,56392,42343,50253,27996,22257,830511,440312,390199,437,294,143,1489,875,614,194,103,91,146235,77571,68664
C-03_India,C0703,17,00,0000,State - MEGHALAYA  17,Rural,Married,647638,322460,325178,73976,40553,33423,33447,16924,16523,457028,223419,233609,426,295,131,867,445,422,140,74,66,79310,39538,39772
C-03_India,C0703,17,00,0000,State - MEGHALAYA  17,Rural,Widowed,57309,10829,46480,7743,1616,6127,2886,198,2688,37807,7145,30662,9,1,8,65,14,51,4,1,3,8607,1803,6804
C-03_India,C0703,17,00,0000,State - MEGHALAYA  17,Rural,Divorced/Separated,28210,8232,19978,1019,467,552,435,64,371,19169,5000,14169,4,2,2,10,1,9,2,1,1,7467,2649,4818
C-03_India,C0703,17,00,0000,State - MEGHALAYA  17,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,17,00,0000,State - MEGHALAYA  17,Urban,Total,454111,229088,225023,126349,69489,56860,12148,7273,4875,284471,137085,147386,2234,1218,1016,2272,1178,1094,432,226,206,25626,12338,13288
C-03_India,C0703,17,00,0000,State - MEGHALAYA  17,Urban,Never married,271319,142239,129080,64262,36624,27638,6511,3943,2568,181558,91762,89796,1153,650,503,1185,653,532,177,92,85,16092,8319,7773
C-03_India,C0703,17,00,0000,State - MEGHALAYA  17,Urban,Married,162375,83505,78870,57244,31889,25355,5315,3237,2078,89628,43373,46255,970,537,433,979,508,471,244,133,111,7833,3750,4083
C-03_India,C0703,17,00,0000,State - MEGHALAYA  17,Urban,Widowed,15160,2036,13124,4300,696,3604,253,55,198,9279,1123,8156,102,24,78,95,14,81,11,1,10,1099,120,979
C-03_India,C0703,17,00,0000,State - MEGHALAYA  17,Urban,Divorced/Separated,5257,1308,3949,543,280,263,69,38,31,4006,827,3179,9,7,2,13,3,10,0,0,0,602,149,453
C-03_India,C0703,17,00,0000,State - MEGHALAYA  17,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,18,00,0000,State - ASSAM  18,Total,Total,26655528,13777037,12878491,17296455,8951108,8345347,8240611,4252691,3987920,986589,502756,483833,22519,13508,9011,51029,26322,24707,23957,12840,11117,22999,11795,11204
C-03_India,C0703,18,00,0000,State - ASSAM  18,Total,Never married,14788804,8225259,6563545,9395188,5214890,4180298,4752861,2667269,2085592,572253,304404,267849,10141,6222,3919,28064,15450,12614,10811,6249,4562,13077,7081,5996
C-03_India,C0703,18,00,0000,State - ASSAM  18,Total,Married,10703437,5326115,5377322,7097554,3554126,3543428,3172275,1555208,1617067,375429,186356,189073,11678,7103,4575,20460,10209,10251,12513,6430,6083,9052,4452,4600
C-03_India,C0703,18,00,0000,State - ASSAM  18,Total,Widowed,1072556,203551,869005,754606,166506,588100,277347,24780,252567,35781,11044,24737,642,159,483,2309,591,1718,602,141,461,820,248,572
C-03_India,C0703,18,00,0000,State - ASSAM  18,Total,Divorced/Separated,90731,22112,68619,49107,15586,33521,38128,5434,32694,3126,952,2174,58,24,34,196,72,124,31,20,11,50,14,36
C-03_India,C0703,18,00,0000,State - ASSAM  18,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,18,00,0000,State - ASSAM  18,Rural,Total,23216288,11939945,11276343,14477966,7444777,7033189,7714619,3973086,3741533,936008,476178,459830,7634,4633,3001,44546,22834,21712,3603,1994,1609,21608,11028,10580
C-03_India,C0703,18,00,0000,State - ASSAM  18,Rural,Never married,13020783,7211307,5809476,7966262,4394339,3571923,4464766,2502615,1962151,541849,287840,254009,3454,2083,1371,24689,13498,11191,1713,1017,696,12235,6576,5659
C-03_India,C0703,18,00,0000,State - ASSAM  18,Rural,Married,9172778,4524847,4647931,5825299,2887054,2938245,2954859,1442799,1512060,356716,176662,180054,3940,2479,1461,17604,8718,8886,1783,946,837,8541,4198,4343
C-03_India,C0703,18,00,0000,State - ASSAM  18,Rural,Widowed,942034,185013,757021,644663,150505,494158,259303,22773,236530,34473,10778,23695,214,58,156,2073,554,1519,103,29,74,784,240,544
C-03_India,C0703,18,00,0000,State - ASSAM  18,Rural,Divorced/Separated,80693,18778,61915,41742,12879,28863,35691,4899,30792,2970,898,2072,26,13,13,180,64,116,4,2,2,48,14,34
C-03_India,C0703,18,00,0000,State - ASSAM  18,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,18,00,0000,State - ASSAM  18,Urban,Total,3439240,1837092,1602148,2818489,1506331,1312158,525992,279605,246387,50581,26578,24003,14885,8875,6010,6483,3488,2995,20354,10846,9508,1391,767,624
C-03_India,C0703,18,00,0000,State - ASSAM  18,Urban,Never married,1768021,1013952,754069,1428926,820551,608375,288095,164654,123441,30404,16564,13840,6687,4139,2548,3375,1952,1423,9098,5232,3866,842,505,337
C-03_India,C0703,18,00,0000,State - ASSAM  18,Urban,Married,1530659,801268,729391,1272255,667072,605183,217416,112409,105007,18713,9694,9019,7738,4624,3114,2856,1491,1365,10730,5484,5246,511,254,257
C-03_India,C0703,18,00,0000,State - ASSAM  18,Urban,Widowed,130522,18538,111984,109943,16001,93942,18044,2007,16037,1308,266,1042,428,101,327,236,37,199,499,112,387,36,8,28
C-03_India,C0703,18,00,0000,State - ASSAM  18,Urban,Divorced/Separated,10038,3334,6704,7365,2707,4658,2437,535,1902,156,54,102,32,11,21,16,8,8,27,18,9,2,0,2
C-03_India,C0703,18,00,0000,State - ASSAM  18,Urban,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,19,00,0000,State - WEST BENGAL  19,Total,Total,80176197,41465985,38710212,58104835,30069503,28035332,20240543,10470406,9770137,515150,257337,257813,66391,36738,29653,243364,122877,120487,55223,28631,26592,895796,451334,444462
C-03_India,C0703,19,00,0000,State - WEST BENGAL  19,Total,Never married,39160658,22363277,16797381,27132795,15648101,11484694,11118754,6212836,4905918,269119,142809,126310,29968,17870,12098,123578,66745,56833,23652,13473,10179,435170,245403,189767
C-03_India,C0703,19,00,0000,State - WEST BENGAL  19,Total,Married,37023767,18553645,18470122,27831845,13977224,13854621,8382210,4174716,4207494,218450,108115,110335,33693,18236,15457,106601,52034,54567,29214,14646,14568,397176,196037,201139
C-03_India,C0703,19,00,0000,State - WEST BENGAL  19,Total,Widowed,3618891,463526,3155365,2877598,378270,2499328,642860,67095,575765,24354,5392,18962,2504,532,1972,11270,3254,8016,2211,457,1754,55672,8111,47561
C-03_India,C0703,19,00,0000,State - WEST BENGAL  19,Total,Divorced/Separated,372881,85537,287344,262597,65908,196689,96719,15759,80960,3227,1021,2206,226,100,126,1915,844,1071,146,55,91,7778,1783,5995
C-03_India,C0703,19,00,0000,State - WEST BENGAL  19,Total,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,19,00,0000,State - WEST BENGAL  19,Rural,Total,57748946,29616009,28132937,39406984,20233612,19173372,16845034,8628280,8216754,393358,197293,196065,10758,6279,4479,171455,86261,85194,9354,4893,4461,875354,440507,434847
C-03_India,C0703,19,00,0000,State - WEST BENGAL  19,Rural,Never married,28659893,16257383,12402510,18702670,10730806,7971864,9209416,5113801,4095615,208023,110663,97360,4596,2736,1860,87398,46843,40555,4490,2618,1872,424751,239385,185366
C-03_India,C0703,19,00,0000,State - WEST BENGAL  19,Rural,Married,26251829,12985938,13265891,18581503,9212142,9369361,7016379,3451027,3565352,164450,81328,83122,5751,3471,2280,74877,36271,38606,4421,2204,2217,388203,191422,196781
C-03_India,C0703,19,00,0000,State - WEST BENGAL  19,Rural,Widowed,2560034,313717,2246317,1939627,247050,1692577,537092,51416,485676,18375,4471,13904,367,56,311,7726,2474,5252,425,67,358,54764,7947,46817
C-03_India,C0703,19,00,0000,State - WEST BENGAL  19,Rural,Divorced/Separated,277190,58971,218219,183184,43614,139570,82147,12036,70111,2510,831,1679,44,16,28,1454,673,781,18,4,14,7636,1753,5883
C-03_India,C0703,19,00,0000,State - WEST BENGAL  19,Rural,Unspecified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_India,C0703,19,00,0000,State - WEST BENGAL  19,Urban,Total,22427251,11849976,10577275,18697851,9835891,8861960,3395509,1842126,1553383,121792,60044,61748,55633,30459,25174,71909,36616,35293,45869,23738,22131,20442,10827,9615
