source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age | 1,Total | Persons | 2,Males | 3,Females | 4,Attending educational institution | Main workers | Persons | 5,Males | 6,Females | 7,Marginal workers | Persons | 8,Males | 9,Females | 10,Non-workers | Persons | 11,Males | 12,Females | 13,Not attending educational institution | Main workers | Persons | 14,Males | 15,Females | 16,Marginal workers | Persons | 17,Males | 18,Females | 19,Non-workers | Persons | 20,Males | 21,Females | 22
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Total,16,81688,45152,36536,607,471,136,1105,768,337,24691,15924,8767,28075,18520,9555,11763,4993,6770,15447,4476,10971
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Total,17,39634,22542,17092,297,249,48,546,372,174,12349,8097,4252,13469,9236,4233,5154,2310,2844,7819,2278,5541
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Total,18,105785,57718,48067,819,672,147,906,675,231,15592,10839,4753,48344,32988,15356,17687,7331,10356,22437,5213,17224
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Total,19,40849,21657,19192,276,230,46,364,280,84,6945,4868,2077,17708,11804,5904,6103,2378,3725,9453,2097,7356
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Rural,5-19,1049599,546471,503128,4876,3465,1411,11472,6872,4600,493750,279186,214564,167836,105397,62439,80886,31798,49088,290779,119753,171026
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Rural,5,74340,37931,36409,13,7,6,13,8,5,3118,1656,1462,520,309,211,255,113,142,70421,35838,34583
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Rural,6,75215,38239,36976,68,48,20,123,59,64,24389,12866,11523,509,312,197,259,114,145,49867,24840,25027
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Rural,7,64574,32380,32194,153,79,74,229,125,104,45842,23937,21905,406,251,155,286,125,161,17658,7863,9795
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Rural,8,87056,43302,43754,227,129,98,487,254,233,64215,33395,30820,1452,857,595,924,379,545,19751,8288,11463
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Rural,9,74441,37401,37040,222,131,91,624,315,309,60064,31470,28594,1531,871,660,1083,395,688,10917,4219,6698
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Rural,10,98383,49640,48743,397,241,156,1063,570,493,66267,35987,30280,6211,3476,2735,4277,1648,2629,20168,7718,12450
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Rural,11,60122,30790,29332,277,178,99,944,491,453,44237,24418,19819,3790,1898,1892,2658,900,1758,8216,2905,5311
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Rural,12,93393,47241,46152,528,333,195,1409,773,636,51555,29129,22426,13001,7167,5834,8484,3103,5381,18416,6736,11680
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Rural,13,63282,32690,30592,317,203,114,1279,716,563,35995,21267,14728,9652,5136,4516,5800,1972,3828,10239,3396,6843
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Rural,14,73046,38903,34143,518,387,131,1369,834,535,33603,21017,12586,16019,9291,6728,8841,3357,5484,12696,4017,8679
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Rural,15,65090,36106,28984,462,342,120,1153,735,418,23397,15243,8154,19273,12245,7028,9454,3995,5459,11351,3546,7805
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Rural,16,69211,38556,30655,542,424,118,1067,745,322,18590,12525,6065,25434,16636,8798,11222,4669,6553,12356,3557,8799
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Rural,17,31017,17691,13326,251,214,37,520,354,166,7952,5483,2469,11732,7915,3817,4844,2114,2730,5718,1611,4107
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Rural,18,88398,48544,39854,681,561,120,855,635,220,10436,7716,2720,43026,29043,13983,16768,6761,10007,16632,3828,12804
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Rural,19,32031,17057,14974,220,188,32,337,258,79,4090,3077,1013,15280,9990,5290,5731,2153,3578,6373,1391,4982
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Urban,5-19,184800,96147,88653,691,478,213,392,263,129,112461,60645,51816,18750,13158,5592,3824,2210,1614,48682,19393,29289
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Urban,5,11963,6274,5689,4,4,0,3,3,0,1596,852,744,74,44,30,19,11,8,10267,5360,4907
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Urban,6,11677,6014,5663,18,9,9,6,2,4,4797,2455,2342,53,39,14,13,8,5,6790,3501,3289
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Urban,7,11322,5831,5491,26,12,14,13,7,6,9072,4744,4328,44,24,20,12,7,5,2155,1037,1118
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Urban,8,13916,6844,7072,34,22,12,6,3,3,11462,5772,5690,150,82,68,51,32,19,2213,933,1280
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Urban,9,11355,5660,5695,26,15,11,10,4,6,9884,5030,4854,134,70,64,30,18,12,1271,523,748
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Urban,10,15557,7957,7600,68,41,27,25,13,12,12448,6541,5907,546,324,222,148,81,67,2322,957,1365
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Urban,11,10321,5280,5041,35,25,10,29,16,13,8779,4597,4182,314,169,145,85,47,38,1079,426,653
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Urban,12,15275,7930,7345,53,35,18,48,33,15,11398,6156,5242,1095,669,426,280,141,139,2401,896,1505
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Urban,13,11587,5965,5622,33,21,12,31,18,13,8828,4730,4098,864,510,354,195,106,89,1636,580,1056
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Urban,14,12743,6771,5972,47,32,15,47,34,13,8822,4923,3899,1375,907,468,386,195,191,2066,680,1386
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Urban,15,11785,6400,5385,42,27,15,32,27,5,6866,3918,2948,1977,1356,621,463,249,214,2405,823,1582
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Urban,16,12477,6596,5881,65,47,18,38,23,15,6101,3399,2702,2641,1884,757,541,324,217,3091,919,2172
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Urban,17,8617,4851,3766,46,35,11,26,18,8,4397,2614,1783,1737,1321,416,310,196,114,2101,667,1434
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Urban,18,17387,9174,8213,138,111,27,51,40,11,5156,3123,2033,5318,3945,1373,919,570,349,5805,1385,4420
C-12_(ST)_Karnataka,C0412ST,29,00,0000,State - KARNATAKA  29,Urban,19,8818,4600,4218,56,42,14,27,22,5,2855,1791,1064,2428,1814,614,372,225,147,3080,706,2374
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Total,5-19,103519,52341,51178,236,138,98,349,205,144,62403,31678,30725,7600,4684,2916,6538,3508,3030,26393,12128,14265
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Total,5,7064,3556,3508,3,1,2,1,0,1,1781,868,913,30,20,10,22,12,10,5227,2655,2572
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Total,6,5818,2943,2875,5,5,0,1,1,0,3527,1752,1775,11,6,5,10,6,4,2264,1173,1091
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Total,7,5953,3000,2953,7,1,6,8,5,3,4914,2486,2428,17,9,8,15,11,4,992,488,504
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Total,8,6505,3344,3161,16,8,8,8,5,3,5547,2850,2697,13,9,4,21,11,10,900,461,439
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Total,9,6049,3026,3023,10,7,3,15,8,7,5429,2724,2705,8,4,4,20,12,8,567,271,296
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Total,10,7981,4165,3816,14,3,11,16,7,9,6739,3495,3244,55,34,21,38,25,13,1119,601,518
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Total,11,5459,2874,2585,6,3,3,14,7,7,4868,2567,2301,26,16,10,19,12,7,526,269,257
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Total,12,7894,4123,3771,20,10,10,27,8,19,6369,3332,3037,91,48,43,90,43,47,1297,682,615
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Total,13,6808,3459,3349,13,8,5,19,9,10,5443,2742,2701,119,69,50,113,63,50,1101,568,533
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Total,14,7097,3592,3505,15,12,3,31,20,11,5207,2640,2567,230,121,109,257,143,114,1357,656,701
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Total,15,7180,3812,3368,25,15,10,41,24,17,4195,2154,2041,585,359,226,568,323,245,1766,937,829
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Total,16,7007,3475,3532,29,24,5,40,26,14,3193,1556,1637,895,534,361,866,461,405,1984,874,1110
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Total,17,6091,3009,3082,23,15,8,37,24,13,2235,1056,1179,1066,673,393,939,523,416,1791,718,1073
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Total,18,9985,4903,5082,30,17,13,57,37,20,1888,930,958,2683,1648,1035,2119,1134,985,3208,1137,2071
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Total,19,6628,3060,3568,20,9,11,34,24,10,1068,526,542,1771,1134,637,1441,729,712,2294,638,1656
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Rural,5-19,98804,50094,48710,223,131,92,341,200,141,58781,29966,28815,7370,4557,2813,6432,3443,2989,25657,11797,13860
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Rural,5,6819,3424,3395,3,1,2,1,0,1,1680,810,870,29,19,10,22,12,10,5084,2582,2502
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Rural,6,5549,2822,2727,5,5,0,1,1,0,3341,1664,1677,11,6,5,9,5,4,2182,1141,1041
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Rural,7,5708,2873,2835,7,1,6,8,5,3,4696,2374,2322,15,8,7,15,11,4,967,474,493
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Rural,8,6270,3211,3059,15,8,7,8,5,3,5327,2727,2600,13,9,4,21,11,10,886,451,435
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Rural,9,5765,2898,2867,9,6,3,14,8,6,5160,2604,2556,8,4,4,20,12,8,554,264,290
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Rural,10,7581,3981,3600,13,3,10,16,7,9,6367,3325,3042,53,33,20,38,25,13,1094,588,506
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Rural,11,5091,2698,2393,6,3,3,14,7,7,4513,2396,2117,26,16,10,19,12,7,513,264,249
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Rural,12,7448,3915,3533,18,9,9,27,8,19,5959,3142,2817,87,45,42,89,43,46,1268,668,600
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Rural,13,6462,3287,3175,12,7,5,18,8,10,5123,2590,2533,113,64,49,113,63,50,1083,555,528
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Rural,14,6748,3415,3333,14,12,2,29,18,11,4901,2487,2414,222,118,104,252,139,113,1330,641,689
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Rural,15,6843,3670,3173,23,13,10,40,23,17,3940,2044,1896,566,352,214,556,316,240,1718,922,796
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Rural,16,6662,3321,3341,28,23,5,39,25,14,2965,1461,1504,866,520,346,843,442,401,1921,850,1071
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Rural,17,5839,2893,2946,23,15,8,36,24,12,2089,991,1098,1033,655,378,926,515,411,1732,693,1039
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Rural,18,9613,4737,4876,29,16,13,57,37,20,1736,869,867,2606,1602,1004,2091,1122,969,3094,1091,2003
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Rural,19,6406,2949,3457,18,9,9,33,24,9,984,482,502,1722,1106,616,1418,715,703,2231,613,1618
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Urban,5-19,4715,2247,2468,13,7,6,8,5,3,3622,1712,1910,230,127,103,106,65,41,736,331,405
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Urban,5,245,132,113,0,0,0,0,0,0,101,58,43,1,1,0,0,0,0,143,73,70
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Urban,6,269,121,148,0,0,0,0,0,0,186,88,98,0,0,0,1,1,0,82,32,50
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Urban,7,245,127,118,0,0,0,0,0,0,218,112,106,2,1,1,0,0,0,25,14,11
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Urban,8,235,133,102,1,0,1,0,0,0,220,123,97,0,0,0,0,0,0,14,10,4
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Urban,9,284,128,156,1,1,0,1,0,1,269,120,149,0,0,0,0,0,0,13,7,6
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Urban,10,400,184,216,1,0,1,0,0,0,372,170,202,2,1,1,0,0,0,25,13,12
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Urban,11,368,176,192,0,0,0,0,0,0,355,171,184,0,0,0,0,0,0,13,5,8
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Urban,12,446,208,238,2,1,1,0,0,0,410,190,220,4,3,1,1,0,1,29,14,15
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Urban,13,346,172,174,1,1,0,1,1,0,320,152,168,6,5,1,0,0,0,18,13,5
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Urban,14,349,177,172,1,0,1,2,2,0,306,153,153,8,3,5,5,4,1,27,15,12
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Urban,15,337,142,195,2,2,0,1,1,0,255,110,145,19,7,12,12,7,5,48,15,33
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Urban,16,345,154,191,1,1,0,1,1,0,228,95,133,29,14,15,23,19,4,63,24,39
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Urban,17,252,116,136,0,0,0,1,0,1,146,65,81,33,18,15,13,8,5,59,25,34
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Urban,18,372,166,206,1,1,0,0,0,0,152,61,91,77,46,31,28,12,16,114,46,68
C-12_(ST)_Kerala,C0412ST,32,00,0000,State - KERALA  32,Urban,19,222,111,111,2,0,2,1,0,1,84,44,40,49,28,21,23,14,9,63,25,38
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Total,5-19,19943,10277,9666,5,3,2,18,12,6,15777,8473,7304,98,89,9,218,183,35,3827,1517,2310
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Total,5,1390,726,664,0,0,0,0,0,0,550,283,267,2,1,1,0,0,0,838,442,396
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Total,6,1187,600,587,0,0,0,0,0,0,921,466,455,0,0,0,0,0,0,266,134,132
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Total,7,1304,672,632,0,0,0,0,0,0,1260,650,610,0,0,0,0,0,0,44,22,22
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Total,8,1341,703,638,1,1,0,0,0,0,1312,691,621,0,0,0,0,0,0,28,11,17
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Total,9,1281,656,625,0,0,0,2,1,1,1251,640,611,0,0,0,1,1,0,27,14,13
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Total,10,1494,763,731,0,0,0,1,0,1,1456,748,708,1,1,0,0,0,0,36,14,22
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Total,11,1344,741,603,0,0,0,1,1,0,1319,729,590,1,1,0,0,0,0,23,10,13
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Total,12,1614,828,786,1,0,1,0,0,0,1551,802,749,0,0,0,0,0,0,62,26,36
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Total,13,1451,745,706,0,0,0,1,1,0,1385,717,668,1,1,0,0,0,0,64,26,38
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Total,14,1542,795,747,0,0,0,2,2,0,1398,747,651,3,3,0,6,6,0,133,37,96
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Total,15,1248,637,611,1,0,1,1,0,1,1069,573,496,5,4,1,6,5,1,166,55,111
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Total,16,1266,633,633,1,1,0,2,2,0,876,501,375,5,5,0,14,13,1,368,111,257
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Total,17,1076,562,514,0,0,0,4,1,3,638,387,251,10,10,0,32,26,6,392,138,254
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Total,18,1403,713,690,1,1,0,3,3,0,558,376,182,30,25,5,75,63,12,736,245,491
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Total,19,1002,503,499,0,0,0,1,1,0,233,163,70,40,38,2,84,69,15,644,232,412
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Rural,5-19,11347,5765,5582,4,3,1,6,4,2,8900,4708,4192,58,55,3,138,120,18,2241,875,1366
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Rural,5,826,425,401,0,0,0,0,0,0,308,158,150,1,0,1,0,0,0,517,267,250
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Rural,6,704,354,350,0,0,0,0,0,0,559,281,278,0,0,0,0,0,0,145,73,72
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Rural,7,737,378,359,0,0,0,0,0,0,716,369,347,0,0,0,0,0,0,21,9,12
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Rural,8,786,418,368,1,1,0,0,0,0,770,411,359,0,0,0,0,0,0,15,6,9
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Rural,9,733,368,365,0,0,0,2,1,1,716,361,355,0,0,0,0,0,0,15,6,9
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Rural,10,836,412,424,0,0,0,0,0,0,810,406,404,0,0,0,0,0,0,26,6,20
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Rural,11,744,401,343,0,0,0,0,0,0,728,394,334,0,0,0,0,0,0,16,7,9
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Rural,12,893,444,449,1,0,1,0,0,0,850,428,422,0,0,0,0,0,0,42,16,26
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Rural,13,800,394,406,0,0,0,0,0,0,751,376,375,1,1,0,0,0,0,48,17,31
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Rural,14,885,455,430,0,0,0,1,1,0,789,422,367,1,1,0,6,6,0,88,25,63
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Rural,15,662,345,317,0,0,0,0,0,0,556,300,256,3,3,0,6,5,1,97,37,60
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Rural,16,707,348,359,1,1,0,0,0,0,486,276,210,4,4,0,9,8,1,207,59,148
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Rural,17,641,328,313,0,0,0,1,0,1,395,228,167,8,8,0,18,18,0,219,74,145
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Rural,18,809,412,397,1,1,0,1,1,0,333,209,124,17,16,1,45,37,8,412,148,264
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Rural,19,584,283,301,0,0,0,1,1,0,133,89,44,23,22,1,54,46,8,373,125,248
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Urban,5-19,8596,4512,4084,1,0,1,12,8,4,6877,3765,3112,40,34,6,80,63,17,1586,642,944
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Urban,5,564,301,263,0,0,0,0,0,0,242,125,117,1,1,0,0,0,0,321,175,146
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Urban,6,483,246,237,0,0,0,0,0,0,362,185,177,0,0,0,0,0,0,121,61,60
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Urban,7,567,294,273,0,0,0,0,0,0,544,281,263,0,0,0,0,0,0,23,13,10
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Urban,8,555,285,270,0,0,0,0,0,0,542,280,262,0,0,0,0,0,0,13,5,8
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Urban,9,548,288,260,0,0,0,0,0,0,535,279,256,0,0,0,1,1,0,12,8,4
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Urban,10,658,351,307,0,0,0,1,0,1,646,342,304,1,1,0,0,0,0,10,8,2
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Urban,11,600,340,260,0,0,0,1,1,0,591,335,256,1,1,0,0,0,0,7,3,4
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Urban,12,721,384,337,0,0,0,0,0,0,701,374,327,0,0,0,0,0,0,20,10,10
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Urban,13,651,351,300,0,0,0,1,1,0,634,341,293,0,0,0,0,0,0,16,9,7
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Urban,14,657,340,317,0,0,0,1,1,0,609,325,284,2,2,0,0,0,0,45,12,33
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Urban,15,586,292,294,1,0,1,1,0,1,513,273,240,2,1,1,0,0,0,69,18,51
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Urban,16,559,285,274,0,0,0,2,2,0,390,225,165,1,1,0,5,5,0,161,52,109
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Urban,17,435,234,201,0,0,0,3,1,2,243,159,84,2,2,0,14,8,6,173,64,109
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Urban,18,594,301,293,0,0,0,2,2,0,225,167,58,13,9,4,30,26,4,324,97,227
C-12_(ST)_Lakshadweep,C0412ST,31,00,0000,State - LAKSHADWEEP  31,Urban,19,418,220,198,0,0,0,0,0,0,100,74,26,17,16,1,30,23,7,271,107,164
C-12_(ST)_Madhya_Pradesh,C0412ST,23,00,0000,State - MADHYA PRADESH  23,Total,5-19,4540214,2345913,2194301,22057,14908,7149,87802,54363,33439,1744011,1034753,709258,524627,310146,214481,499044,185315,313729,1662673,746428,916245
C-12_(ST)_Madhya_Pradesh,C0412ST,23,00,0000,State - MADHYA PRADESH  23,Total,5,392140,200441,191699,48,31,17,120,69,51,22767,12549,10218,1299,714,585,1501,671,830,366405,186407,179998
C-12_(ST)_Madhya_Pradesh,C0412ST,23,00,0000,State - MADHYA PRADESH  23,Total,6,428631,216232,212399,235,146,89,716,386,330,106912,59076,47836,1356,735,621,2540,1088,1452,316872,154801,162071
C-12_(ST)_Madhya_Pradesh,C0412ST,23,00,0000,State - MADHYA PRADESH  23,Total,7,309651,156720,152931,438,258,180,2138,1198,940,155978,86346,69632,1819,952,867,4165,1754,2411,145113,66212,78901
C-12_(ST)_Madhya_Pradesh,C0412ST,23,00,0000,State - MADHYA PRADESH  23,Total,8,475363,242828,232535,858,538,320,5455,3087,2368,254250,142823,111427,5849,3109,2740,12786,5409,7377,196165,87862,108303
C-12_(ST)_Madhya_Pradesh,C0412ST,23,00,0000,State - MADHYA PRADESH  23,Total,9,285787,144592,141195,698,386,312,5306,2912,2394,185956,101892,84064,4515,2386,2129,10202,4021,6181,79110,32995,46115
C-12_(ST)_Madhya_Pradesh,C0412ST,23,00,0000,State - MADHYA PRADESH  23,Total,10,496831,257240,239591,1713,1132,581,11817,6938,4879,274501,158143,116358,20624,11653,8971,36317,14607,21710,151859,64767,87092
C-12_(ST)_Madhya_Pradesh,C0412ST,23,00,0000,State - MADHYA PRADESH  23,Total,11,207235,109610,97625,738,464,274,6383,3701,2682,134226,78230,55996,9012,4902,4110,15154,5643,9511,41722,16670,25052
C-12_(ST)_Madhya_Pradesh,C0412ST,23,00,0000,State - MADHYA PRADESH  23,Total,12,419587,220506,199081,2049,1432,617,12936,7862,5074,199594,121643,77951,39530,22414,17116,57524,22382,35142,107954,44773,63181
C-12_(ST)_Madhya_Pradesh,C0412ST,23,00,0000,State - MADHYA PRADESH  23,Total,13,220245,114882,105363,1264,860,404,7749,4776,2973,105200,65154,40046,25612,14135,11477,33927,12151,21776,46493,17806,28687
C-12_(ST)_Madhya_Pradesh,C0412ST,23,00,0000,State - MADHYA PRADESH  23,Total,14,271758,143851,127907,2030,1393,637,9192,5888,3304,102723,67237,35486,49656,28467,21189,54836,20244,34592,53321,20622,32699
C-12_(ST)_Madhya_Pradesh,C0412ST,23,00,0000,State - MADHYA PRADESH  23,Total,15,253548,139212,114336,2363,1685,678,7665,5260,2405,71348,49010,22338,65509,40733,24776,60246,23988,36258,46417,18536,27881
