source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Religion,Age-group | 1,Total Population | Persons | 2,Males | 3,Females | 4,Illiterate | Persons | 5,Males | 6,Females | 7,Literate | Persons | 8,Males | 9,Females | 10,Educational level | Literate without | educational level | Persons | 11,Males | 12,Females | 13,Below | primary | Persons | 14,Males | 15,Females | 16,Primary | Persons | 17,Males | 18,Females | 19,Middle | Persons | 20,Males | 21,Females | 22,Matric/Secondary | Persons | 23,Males | 24,Females | 25,Higher secondary/Intermediate | Pre-University/Senior secondary | Persons | 26,Males | 27,Females | 28,Non-technical diploma or | certificate not equal to degree | Persons | 29,Males | 30,Females | 31,Technical diploma or certificate | not equal to degree | Persons | 32,Males | 33,Females | 34,Graduate & above | Persons | 35,Males | 36,Females | 37,Unclassified | Persons | 38,Males | 39,Females | 40
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Sikh,16,4682,2387,2295,215,76,139,4467,2311,2156,19,13,6,84,52,32,389,201,188,1898,984,914,2077,1061,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Sikh,17,3448,1753,1695,136,55,81,3312,1698,1614,13,8,5,50,37,13,215,110,105,1039,530,509,1994,1012,982,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Sikh,18,5227,2739,2488,295,136,159,4932,2603,2329,35,17,18,85,45,40,305,176,129,1333,712,621,1689,922,767,1477,727,750,0,0,0,8,4,4,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Sikh,19,2871,1588,1283,141,66,75,2730,1522,1208,9,6,3,50,36,14,137,77,60,609,311,298,862,539,323,1054,547,507,0,0,0,9,6,3,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Sikh,20-24,19550,11093,8457,1200,481,719,18350,10612,7738,166,98,68,227,126,101,1045,514,531,3880,2046,1834,6075,4187,1888,4285,2323,1962,4,3,1,87,67,20,2580,1248,1332,1,0,1
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Sikh,25-29,18461,10364,8097,1388,426,962,17073,9938,7135,241,112,129,236,121,115,1295,547,748,4085,2162,1923,5769,3870,1899,2096,1249,847,9,8,1,107,86,21,3233,1781,1452,2,2,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Sikh,30-34,18406,10600,7806,1741,486,1255,16665,10114,6551,246,139,107,257,130,127,1675,805,870,3956,2115,1841,6366,4504,1862,1476,897,579,5,3,2,62,52,10,2621,1468,1153,1,1,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Sikh,35-59,55939,31089,24850,10241,2423,7818,45698,28666,17032,962,496,466,989,467,522,6206,2942,3264,12114,7453,4661,14251,9501,4750,3129,2213,916,20,15,5,160,137,23,7857,5434,2423,10,8,2
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Sikh,60+,17969,9767,8202,8765,2909,5856,9204,6858,2346,559,307,252,866,547,319,2674,1801,873,2039,1613,426,1861,1583,278,314,248,66,14,12,2,25,24,1,851,723,128,1,0,1
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Sikh,Age not stated,832,525,307,345,194,151,487,331,156,114,74,40,36,21,15,63,38,25,84,55,29,118,89,29,28,23,5,0,0,0,2,2,0,42,29,13,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,Total,113787,58610,55177,53739,22423,31316,60048,36187,23861,4180,2985,1195,12006,7020,4986,15224,10019,5205,12290,7485,4805,10362,5293,5069,3611,1735,1876,14,13,1,49,38,11,2245,1537,708,67,62,5
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,0-6,13273,6770,6503,13273,6770,6503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,7,2081,1063,1018,891,422,469,1190,641,549,32,22,10,1158,619,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,8,2589,1328,1261,759,384,375,1830,944,886,29,15,14,1800,928,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,9,2476,1243,1233,591,278,313,1885,965,920,27,16,11,1712,891,821,146,58,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,10,2925,1527,1398,532,223,309,2393,1304,1089,39,30,9,1746,980,766,608,294,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,11,2286,1192,1094,334,166,168,1952,1026,926,32,23,9,1071,564,507,849,439,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,12,2971,1511,1460,416,170,246,2555,1341,1214,48,37,11,942,539,403,1437,709,728,128,56,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,13,2575,1290,1285,356,123,233,2219,1167,1052,40,32,8,532,325,207,1371,688,683,276,122,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,14,2373,1199,1174,287,121,166,2086,1078,1008,36,25,11,214,135,79,1180,629,551,656,289,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,15,2651,1293,1358,391,151,240,2260,1142,1118,53,39,14,211,113,98,1004,561,443,829,368,461,161,59,102,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,16,2612,1295,1317,347,129,218,2265,1166,1099,52,43,9,136,87,49,728,436,292,939,426,513,408,172,236,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,17,2107,1013,1094,327,114,213,1780,899,881,43,31,12,97,65,32,451,279,172,666,311,355,522,212,310,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,18,3184,1591,1593,509,176,333,2675,1415,1260,71,54,17,130,83,47,523,349,174,916,481,435,766,333,433,268,115,153,1,0,1,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,19,2143,1064,1079,405,129,276,1738,935,803,65,49,16,74,43,31,297,202,95,546,314,232,513,213,300,241,112,129,1,1,0,0,0,0,0,0,0,1,1,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,20-24,10904,5346,5558,2653,857,1796,8251,4489,3762,303,194,109,341,212,129,1236,924,312,2209,1268,941,2266,1025,1241,1431,625,806,0,0,0,7,6,1,452,230,222,6,5,1
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,25-29,10377,5210,5167,3403,1069,2334,6974,4141,2833,340,213,127,345,227,118,1220,917,303,1682,1124,558,1815,868,947,925,386,539,1,1,0,13,7,6,626,392,234,7,6,1
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,30-34,8142,4301,3841,3447,1120,2327,4695,3181,1514,334,229,105,284,199,85,990,787,203,1049,771,278,1316,700,616,338,207,131,2,2,0,12,9,3,359,267,92,11,10,1
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,35-59,27229,14613,12616,16249,6135,10114,10980,8478,2502,1656,1162,494,964,795,169,2755,2370,385,2085,1694,391,2413,1583,830,336,253,83,5,5,0,14,13,1,735,588,147,17,15,2
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,60+,10681,5642,5039,8462,3836,4626,2219,1806,413,931,739,192,242,209,33,417,371,46,295,250,45,167,117,50,71,37,34,4,4,0,3,3,0,70,57,13,19,19,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Buddhist,Age not stated,208,119,89,107,50,57,101,69,32,49,32,17,7,6,1,12,6,6,14,11,3,15,11,4,1,0,1,0,0,0,0,0,0,3,3,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,Total,2518,1357,1161,577,277,300,1941,1080,861,25,15,10,165,93,72,230,120,110,239,131,108,443,262,181,262,147,115,4,1,3,3,3,0,570,308,262,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,0-6,274,146,128,274,146,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,7,37,23,14,10,7,3,27,16,11,0,0,0,27,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,8,51,28,23,10,6,4,41,22,19,1,1,0,40,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,9,41,23,18,9,5,4,32,18,14,0,0,0,27,17,10,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,10,67,40,27,5,4,1,62,36,26,0,0,0,41,26,15,21,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,11,26,12,14,1,0,1,25,12,13,0,0,0,5,3,2,20,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,12,62,36,26,4,1,3,58,35,23,0,0,0,2,1,1,50,30,20,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,13,43,19,24,2,1,1,41,18,23,1,1,0,0,0,0,23,11,12,17,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,14,53,22,31,5,0,5,48,22,26,0,0,0,0,0,0,16,10,6,32,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,15,50,26,24,5,2,3,45,24,21,0,0,0,2,0,2,7,3,4,22,14,8,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,16,55,25,30,5,1,4,50,24,26,0,0,0,1,0,1,3,1,2,16,12,4,30,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,17,42,23,19,5,1,4,37,22,15,1,1,0,0,0,0,5,4,1,5,4,1,26,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,18,57,32,25,5,3,2,52,29,23,1,0,1,2,1,1,1,1,0,11,6,5,16,9,7,21,12,9,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,19,35,16,19,2,0,2,33,16,17,0,0,0,2,1,1,0,0,0,2,1,1,6,2,4,23,12,11,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,20-24,261,136,125,34,14,20,227,122,105,3,2,1,3,1,2,5,4,1,15,8,7,36,27,9,64,33,31,0,0,0,1,1,0,100,46,54,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,25-29,198,111,87,21,7,14,177,104,73,3,1,2,1,1,0,4,3,1,8,4,4,31,18,13,32,24,8,1,1,0,1,1,0,96,51,45,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,30-34,194,103,91,18,10,8,176,93,83,3,2,1,2,1,1,7,4,3,12,8,4,42,27,15,24,9,15,0,0,0,0,0,0,86,42,44,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,35-59,720,399,321,97,38,59,623,361,262,9,6,3,2,0,2,24,17,7,57,36,21,192,111,81,78,42,36,1,0,1,0,0,0,260,149,111,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,60+,237,125,112,55,23,32,182,102,80,3,1,2,8,4,4,39,12,27,36,16,20,47,35,12,18,13,5,2,0,2,1,1,0,28,20,8,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Jain,Age not stated,15,12,3,10,8,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,Total,97,51,46,59,27,32,38,24,14,7,5,2,4,2,2,5,3,2,5,2,3,3,2,1,4,3,1,0,0,0,2,2,0,8,5,3,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,0-6,15,6,9,15,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,7,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,9,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,10,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,11,3,1,2,1,0,1,2,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,12,2,0,2,0,0,0,2,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,13,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,14,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,15,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,16,3,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,17,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,18,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,20-24,5,3,2,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,25-29,11,5,6,4,1,3,7,4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,3,2,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,30-34,5,5,0,1,1,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,35-59,24,15,9,15,7,8,9,8,1,0,0,0,1,1,0,0,0,0,1,1,0,2,2,0,1,1,0,0,0,0,1,1,0,3,2,1,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,60+,6,4,2,5,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Total,Other Religious Communities,Age not stated,10,7,3,3,2,1,7,5,2,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,Total,7627062,3977652,3649410,4434984,1908034,2526950,3192078,2069618,1122460,193410,105935,87475,655618,382695,272923,778673,476970,301703,770176,523734,246442,519658,376809,142849,160278,112737,47541,384,336,48,2217,1939,278,111294,88168,23126,370,295,75
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,0-6,1214965,620809,594156,1214965,620809,594156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,7,171613,87310,84303,93210,43925,49285,78403,43385,35018,4552,2457,2095,73844,40927,32917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,8,257828,131577,126251,115144,51729,63415,142684,79848,62836,5732,3111,2621,136941,76730,60211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,9,183644,93942,89702,64505,27752,36753,119139,66190,52949,3423,1822,1601,107324,59803,47521,8387,4563,3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,10,290808,149858,140950,102806,43092,59714,188002,106766,81236,5892,3102,2790,140227,79984,60243,41874,23675,18199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,11,138926,72418,66508,36035,14147,21888,102891,58271,44620,2176,1121,1055,42522,24377,18145,58186,32770,25416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,12,263074,135123,127951,82525,31695,50830,180549,103428,77121,5029,2607,2422,40712,23782,16930,125752,72004,53748,9043,5026,4017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,4
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,13,162134,82161,79973,43644,15270,28374,118490,66891,51599,2706,1366,1340,13273,7562,5711,86090,49124,36966,16414,8835,7579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,14,208181,107099,101082,59706,21435,38271,148475,85664,62811,3945,1993,1952,10095,5910,4185,71456,41805,29651,62969,35953,27016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,15,205895,105341,100554,68394,25022,43372,137501,80319,57182,4426,2246,2180,6670,3950,2720,41397,24567,16830,73576,43054,30522,11424,6496,4928,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,16,213763,108975,104788,68684,24269,44415,145079,84706,60373,4514,2318,2196,5689,3285,2404,28702,16619,12083,67053,39334,27719,39111,23143,15968,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,17,118200,60152,58048,35944,12343,23601,82256,47809,34447,2329,1165,1164,2901,1733,1168,13445,7624,5821,32044,18678,13366,31530,18604,12926,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,18,240245,123865,116380,90168,32950,57218,150077,90915,59162,5860,2942,2918,5504,3450,2054,22746,13630,9116,52636,32132,20504,42950,26098,16852,20320,12624,7696,14,9,5,41,25,16,0,0,0,6,5,1
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,19,88283,46358,41925,29117,10109,19008,59166,36249,22917,1946,995,951,2244,1428,816,7977,4666,3311,19132,11796,7336,15933,9839,6094,11890,7493,4397,7,7,0,28,18,10,0,0,0,9,7,2
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,20-24,644484,339507,304977,264617,92378,172239,379867,247129,132738,17633,9218,8415,12167,8248,3919,53124,32888,20236,118102,77716,40386,97934,65478,32456,59592,39089,20503,59,45,14,385,295,90,20824,14115,6709,47,37,10
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,25-29,560822,293086,267736,269821,91708,178113,291001,201378,89623,17554,9247,8307,9578,6412,3166,45180,28047,17133,88923,62919,26004,74494,54255,20239,28506,20490,8016,64,53,11,512,435,77,26145,19479,6666,45,41,4
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,30-34,488681,257102,231579,264425,94040,170385,224256,163062,61194,16393,8755,7638,7998,5423,2575,37021,23138,13883,64131,48169,15962,61487,48310,13177,16808,13123,3685,53,48,5,378,340,38,19947,15722,4225,40,34,6
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,35-59,1625717,863871,761846,1081263,435296,645967,544454,428575,115879,62355,35194,27161,26140,20322,5818,111094,79506,31588,149112,125019,24093,132376,113376,19000,21169,18262,2907,136,127,9,831,787,44,41143,35892,5251,98,90,8
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,60+,515262,280676,234586,426980,208946,218034,88282,71730,16552,22825,13847,8978,9903,8269,1634,24492,21255,3237,15375,13948,1427,11114,10270,844,1576,1348,228,50,46,4,35,32,3,2881,2686,195,31,29,2
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,All Religious Communities,Age not stated,34537,18422,16115,23031,11119,11912,11506,7303,4203,4120,2429,1691,1886,1100,786,1750,1089,661,1666,1155,511,1305,940,365,417,308,109,1,1,0,7,7,0,354,274,80,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,Hindu,Total,2123529,1133087,990442,939764,389751,550013,1183765,743336,440429,30002,15735,14267,215826,125053,90773,309786,175837,133949,322774,209052,113722,210057,150452,59605,58062,39553,18509,101,77,24,1144,1029,115,35936,26492,9444,77,56,21
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,Hindu,0-6,306776,163857,142919,306776,163857,142919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,Hindu,7,44948,23553,21395,17741,8604,9137,27207,14949,12258,576,297,279,26627,14651,11976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,Hindu,8,55318,29143,26175,15035,6654,8381,40283,22489,17794,512,264,248,39771,22225,17546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,Hindu,9,44594,23308,21286,8694,3509,5185,35900,19799,16101,277,147,130,33037,18339,14698,2586,1313,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-09_All_India,C2909,01,00,0000,State - JAMMU & KASHMIR  01,Rural,Hindu,10,60621,31555,29066,10679,3970,6709,49942,27585,22357,444,212,232,37358,20881,16477,12140,6492,5648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
