source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40+ | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,16-17,4027,27010,3659,24594,236,2647,390,3674,1098,8191,801,5329,568,2666,563,2069,3,18
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,18-19,14433,37124,13475,33986,1355,5350,1810,5972,3911,10300,2971,6737,1786,3173,1619,2413,23,41
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,20-21,31570,30357,29627,26289,2799,4115,3779,4455,8327,7047,6636,5046,3724,2739,4310,2869,52,18
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,22-23,22932,10616,22265,9971,3127,2747,3591,2130,6909,2586,4649,1408,2294,651,1659,440,36,9
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,24-25,26725,6452,25649,5746,3114,1429,3620,1094,6997,1314,5404,852,3221,577,3243,470,50,10
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,26-27,10232,1763,9999,1655,2545,546,2063,381,2668,357,1449,220,736,93,518,55,20,3
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,28-29,6846,873,6712,815,1712,270,1345,140,1573,159,1032,117,625,94,414,35,11,0
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,30-31,5950,643,5640,530,823,67,923,70,1116,127,977,110,992,104,787,51,22,1
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,32-33,1472,148,1432,135,417,46,248,17,296,29,250,23,153,11,67,9,1,0
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,34+,2831,444,2633,282,341,48,264,31,569,80,714,81,467,27,264,15,14,0
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Rural,Age not stated,5504,5855,5027,4904,0,0,0,0,0,0,0,0,0,0,0,0,5027,4904
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,All ages,31269,31490,30148,27991,3893,3609,4508,4051,8835,8171,5831,5473,3030,2891,2477,2432,1574,1364
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,Less than 10,291,500,276,431,0,0,0,2,25,71,142,141,49,81,55,135,5,1
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,10-11,50,359,48,300,0,0,0,6,9,41,12,64,9,73,18,115,0,1
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,12-13,84,884,77,749,0,3,6,36,15,181,17,201,17,160,22,168,0,0
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,14-15,335,3662,290,3105,7,63,17,174,62,784,62,838,51,607,87,637,4,2
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,16-17,725,5261,659,4754,46,353,73,638,195,1766,154,1142,107,508,84,340,0,7
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,18-19,2459,6947,2351,6312,177,810,283,1068,757,2178,553,1256,310,606,267,387,4,7
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,20-21,6008,6469,5717,5642,427,864,753,968,1806,1707,1317,1119,726,517,681,457,7,10
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,22-23,5229,2879,5108,2723,586,745,858,600,1823,770,1069,365,462,149,299,92,11,2
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,24-25,6395,1706,6190,1552,738,411,923,303,1973,440,1344,215,656,114,548,68,8,1
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,26-27,3118,603,3070,580,713,232,659,138,947,106,434,60,180,33,128,10,9,1
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,28-29,2207,272,2177,257,610,81,466,65,582,52,279,35,147,16,88,7,5,1
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,30-31,1604,176,1560,144,301,21,290,40,378,37,258,19,193,19,138,8,2,0
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,32-33,515,43,508,38,168,11,104,7,118,11,65,7,34,1,17,1,2,0
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,34+,631,118,602,74,120,15,76,6,145,27,125,11,89,7,45,7,2,1
C-04_(SC)_India,C1204SC,01,00,0000,State - JAMMU & KASHMIR  01,Urban,Age not stated,1618,1611,1515,1330,0,0,0,0,0,0,0,0,0,0,0,0,1515,1330
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,All ages,350421,406511,331481,351897,44965,48960,46139,49880,86893,94478,67556,71982,41405,42908,37965,37466,6558,6223
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,Less than 10,3362,10581,3136,8638,1,3,4,18,361,1462,1394,2249,520,1797,851,3097,5,12
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,10-11,665,6331,550,4466,3,8,11,33,71,399,108,705,76,1029,280,2286,1,6
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,12-13,1174,14610,965,10949,5,19,21,191,113,1708,168,2621,165,2804,492,3602,1,4
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,14-15,5016,54557,4010,42741,41,490,135,2126,649,9530,722,11313,761,9278,1696,9974,6,30
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,16-17,13162,82908,11712,72788,551,5361,1111,9527,3283,24005,2601,17988,1848,9614,2306,6265,12,28
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,18-19,45285,123583,42097,112242,3917,19541,5467,20787,11965,34219,8939,21197,5867,10043,5908,6396,34,59
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,20-21,85849,69173,80482,60315,8866,13447,11233,10965,21918,15075,17169,10748,10468,5623,10757,4422,71,35
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,22-23,64608,21116,62584,19680,9600,6339,9736,3869,17958,4682,13408,2757,6974,1279,4867,745,41,9
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,24-25,62255,9221,59924,8168,9586,2300,8731,1356,15403,1897,12243,1329,7574,851,6331,432,56,3
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,26-27,26726,2797,26165,2585,6555,798,4792,472,6938,611,4151,408,2380,209,1327,84,22,3
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,28-29,15785,1469,15411,1323,3442,315,2650,217,3985,334,2574,250,1666,139,1076,67,18,1
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,30-31,10100,1078,9537,868,1251,117,1300,123,2100,228,1874,194,1656,138,1346,67,10,1
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,32-33,2851,344,2749,299,533,72,361,61,699,79,588,51,380,28,188,8,0,0
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,34+,6327,1120,5907,803,614,150,587,135,1450,249,1617,172,1070,76,540,21,29,0
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Total,Age not stated,7256,7623,6252,6032,0,0,0,0,0,0,0,0,0,0,0,0,6252,6032
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,All ages,325140,381806,306957,330195,41425,45911,42263,46474,79640,87853,62296,67499,38933,40746,36433,36056,5967,5656
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,Less than 10,3086,10083,2868,8195,0,3,4,16,337,1382,1256,2099,459,1672,807,3011,5,12
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,10-11,626,6084,515,4281,2,8,10,32,62,370,102,675,71,987,267,2203,1,6
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,12-13,1123,13940,925,10458,4,17,19,183,100,1621,161,2488,160,2687,481,3458,0,4
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,14-15,4788,51775,3808,40577,31,467,123,2019,611,8975,673,10678,722,8822,1642,9587,6,29
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,16-17,12493,78367,11087,68857,506,5142,1047,9066,3099,22607,2457,16920,1745,9109,2221,5987,12,26
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,18-19,42764,116664,39710,105956,3686,18629,5154,19583,11300,32058,8364,19920,5510,9549,5665,6164,31,53
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,20-21,80736,64614,75584,56164,8319,12587,10510,10119,20463,13756,16008,10027,9892,5371,10325,4272,67,32
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,22-23,59995,19146,58057,17817,8938,5800,8994,3446,16531,4155,12360,2493,6543,1191,4651,723,40,9
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,24-25,57274,8217,55039,7239,8804,2018,7921,1166,13880,1631,11153,1207,7132,802,6096,413,53,2
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,26-27,24061,2391,23524,2201,5975,680,4268,373,6057,508,3716,363,2225,193,1261,82,22,2
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,28-29,14025,1298,13674,1169,3055,260,2288,193,3454,288,2282,235,1549,130,1030,62,16,1
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,30-31,9126,980,8585,787,1102,99,1111,106,1820,203,1698,180,1560,134,1284,65,10,0
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,32-33,2507,304,2409,262,460,61,299,52,582,64,532,49,356,28,180,8,0,0
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,34+,5901,1042,5496,752,543,140,515,120,1344,235,1534,165,1009,71,523,21,28,0
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Rural,Age not stated,6635,6901,5676,5480,0,0,0,0,0,0,0,0,0,0,0,0,5676,5480
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,All ages,25281,24705,24524,21702,3540,3049,3876,3406,7253,6625,5260,4483,2472,2162,1532,1410,591,567
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,Less than 10,276,498,268,443,1,0,0,2,24,80,138,150,61,125,44,86,0,0
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,10-11,39,247,35,185,1,0,1,1,9,29,6,30,5,42,13,83,0,0
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,12-13,51,670,40,491,1,2,2,8,13,87,7,133,5,117,11,144,1,0
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,14-15,228,2782,202,2164,10,23,12,107,38,555,49,635,39,456,54,387,0,1
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,16-17,669,4541,625,3931,45,219,64,461,184,1398,144,1068,103,505,85,278,0,2
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,18-19,2521,6919,2387,6286,231,912,313,1204,665,2161,575,1277,357,494,243,232,3,6
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,20-21,5113,4559,4898,4151,547,860,723,846,1455,1319,1161,721,576,252,432,150,4,3
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,22-23,4613,1970,4527,1863,662,539,742,423,1427,527,1048,264,431,88,216,22,1,0
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,24-25,4981,1004,4885,929,782,282,810,190,1523,266,1090,122,442,49,235,19,3,1
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,26-27,2665,406,2641,384,580,118,524,99,881,103,435,45,155,16,66,2,0,1
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,28-29,1760,171,1737,154,387,55,362,24,531,46,292,15,117,9,46,5,2,0
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,30-31,974,98,952,81,149,18,189,17,280,25,176,14,96,4,62,2,0,1
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,32-33,344,40,340,37,73,11,62,9,117,15,56,2,24,0,8,0,0,0
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,34+,426,78,411,51,71,10,72,15,106,14,83,7,61,5,17,0,1,0
C-04_(SC)_India,C1204SC,02,00,0000,State - HIMACHAL PRADESH  02,Urban,Age not stated,621,722,576,552,0,0,0,0,0,0,0,0,0,0,0,0,576,552
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Total,All ages,1608675,1717002,1523224,1547126,202612,213618,211752,218547,425149,437086,303254,302727,151816,151299,165457,164739,63184,59110
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Total,Less than 10,11858,14985,11258,13678,7,17,39,76,1583,3160,4755,4919,2065,2228,2748,3218,61,60
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Total,10-11,2006,6310,1829,5596,25,53,111,322,532,1514,478,1344,231,756,439,1587,13,20
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Total,12-13,3067,15591,2788,13953,70,275,233,1293,854,4196,623,2982,304,1772,696,3411,8,24
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Total,14-15,13934,88007,12223,76993,661,3337,1287,7734,3544,21608,2500,16485,1425,10265,2781,17410,25,154
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Total,16-17,42159,209584,38807,192342,4617,22626,6834,29538,13064,63081,6283,37190,3125,18329,4806,21226,78,352
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Total,18-19,175453,514492,164390,477028,23733,69722,26587,71070,51368,145558,29467,96422,14621,45117,18286,48406,328,733
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Total,20-21,448728,458887,420359,401135,49077,57307,56863,58379,119746,114486,90499,84583,44734,39495,58665,46280,775,605
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Total,22-23,329679,186089,318635,171847,47893,32861,47525,28420,97782,48560,67396,33569,29257,15337,28236,12852,546,248
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Total,24-25,281358,92586,269301,81469,34404,15705,34883,12699,75820,21309,60735,14719,29678,9637,33368,7257,413,143
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Total,26-27,94921,28077,92723,26299,20532,6679,17020,4799,27077,6677,15622,4139,7580,2856,4767,1119,125,30
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Total,28-29,59455,16844,57729,15547,11989,2990,9919,2318,16386,3822,9526,2703,6119,2668,3691,1016,99,30
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Total,30-31,45655,9152,43321,7610,4628,970,6361,1065,10642,1548,8348,1526,7938,1823,5302,658,102,20
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Total,32-33,11617,2773,11239,2530,2451,406,1975,343,2826,540,1950,606,1534,503,485,130,18,2
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Total,34+,19827,6164,18141,4455,2525,670,2115,491,3925,1027,5072,1540,3205,513,1187,169,112,45
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Total,Age not stated,68958,67461,60481,56644,0,0,0,0,0,0,0,0,0,0,0,0,60481,56644
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Rural,All ages,1209355,1299899,1142254,1172413,151496,162093,157559,165327,313074,325520,224391,226623,116991,117438,134084,134137,44659,41275
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Rural,Less than 10,8584,11062,8151,10127,4,13,25,54,1114,2318,3522,3681,1433,1574,2008,2437,45,50
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Rural,10-11,1373,4390,1236,3872,16,42,67,213,356,1006,312,890,146,498,334,1211,5,12
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Rural,12-13,2075,10345,1855,9192,36,178,149,832,551,2601,399,1908,182,1138,532,2523,6,12
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Rural,14-15,9563,61572,8248,53704,401,2314,868,5302,2274,14529,1621,11000,961,7245,2106,13210,17,104
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Rural,16-17,30076,150612,27535,138391,3181,16244,4804,21102,9191,44490,4381,26223,2232,13365,3693,16751,53,216
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Rural,18-19,130664,394977,122060,366876,17401,53051,19634,54443,37607,110286,21473,73150,11046,35390,14695,40054,204,502
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Rural,20-21,347664,357693,324937,312686,37461,44449,43371,45307,91084,87713,69026,64803,35246,31446,48189,38521,560,447
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Rural,22-23,251484,143967,242713,132905,36431,25265,36061,21782,73245,36660,50480,25778,22892,12350,23224,10896,380,174
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Rural,24-25,211050,70407,201551,61794,25698,11737,25793,9496,55422,15736,44488,11173,22828,7599,27020,5936,302,117
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Rural,26-27,68077,21336,66386,19964,15069,4996,12178,3579,18682,4945,10969,3149,5598,2336,3799,938,91,21
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Rural,28-29,42328,12952,41018,12010,8715,2252,7002,1769,11157,2874,6618,2061,4548,2172,2910,864,68,18
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Rural,30-31,33647,7055,31855,5932,3372,720,4550,815,7474,1177,5941,1182,6204,1479,4240,543,74,16
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Rural,32-33,8558,2198,8275,2016,1835,324,1474,271,2012,417,1371,458,1187,435,382,109,14,2
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Rural,34+,14993,4627,13668,3389,1876,508,1583,362,2905,768,3790,1167,2488,411,952,144,74,29
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Rural,Age not stated,49219,46706,42766,39555,0,0,0,0,0,0,0,0,0,0,0,0,42766,39555
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Urban,All ages,399320,417103,380970,374713,51116,51525,54193,53220,112075,111566,78863,76104,34825,33861,31373,30602,18525,17835
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Urban,Less than 10,3274,3923,3107,3551,3,4,14,22,469,842,1233,1238,632,654,740,781,16,10
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Urban,10-11,633,1920,593,1724,9,11,44,109,176,508,166,454,85,258,105,376,8,8
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Urban,12-13,992,5246,933,4761,34,97,84,461,303,1595,224,1074,122,634,164,888,2,12
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Urban,14-15,4371,26435,3975,23289,260,1023,419,2432,1270,7079,879,5485,464,3020,675,4200,8,50
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Urban,16-17,12083,58972,11272,53951,1436,6382,2030,8436,3873,18591,1902,10967,893,4964,1113,4475,25,136
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Urban,18-19,44789,119515,42330,110152,6332,16671,6953,16627,13761,35272,7994,23272,3575,9727,3591,8352,124,231
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Urban,20-21,101064,101194,95422,88449,11616,12858,13492,13072,28662,26773,21473,19780,9488,8049,10476,7759,215,158
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Urban,22-23,78195,42122,75922,38942,11462,7596,11464,6638,24537,11900,16916,7791,6365,2987,5012,1956,166,74
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Urban,24-25,70308,22179,67750,19675,8706,3968,9090,3203,20398,5573,16247,3546,6850,2038,6348,1321,111,26
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Urban,26-27,26844,6741,26337,6335,5463,1683,4842,1220,8395,1732,4653,990,1982,520,968,181,34,9
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Urban,28-29,17127,3892,16711,3537,3274,738,2917,549,5229,948,2908,642,1571,496,781,152,31,12
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Urban,30-31,12008,2097,11466,1678,1256,250,1811,250,3168,371,2407,344,1734,344,1062,115,28,4
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Urban,32-33,3059,575,2964,514,616,82,501,72,814,123,579,148,347,68,103,21,4,0
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Urban,34+,4834,1537,4473,1066,649,162,532,129,1020,259,1282,373,717,102,235,25,38,16
C-04_(SC)_India,C1204SC,03,00,0000,State - PUNJAB  03,Urban,Age not stated,19739,20755,17715,17089,0,0,0,0,0,0,0,0,0,0,0,0,17715,17089
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,All ages,38948,36044,37810,33304,5943,5112,6069,5183,11759,10611,7710,6816,3369,2971,1926,1738,1034,873
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,Less than 10,593,1038,566,971,0,0,4,9,115,235,220,341,114,216,113,170,0,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,10-11,208,552,198,502,1,2,10,12,53,141,47,162,50,87,37,98,0,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,12-13,302,1343,287,1219,8,20,15,102,84,437,79,314,46,189,54,157,1,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,14-15,1162,4548,1092,4087,40,133,94,441,384,1449,279,1041,156,611,139,412,0,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,16-17,2268,7158,2165,6614,210,833,351,1114,799,2437,422,1366,199,560,184,302,0,2
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,18-19,6036,9733,5828,9143,760,1708,996,1748,1951,2913,1177,1782,565,678,376,311,3,3
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,20-21,9907,6011,9635,5538,1517,1219,1689,964,2999,1667,1987,1079,924,402,517,207,2,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,22-23,6747,2408,6635,2295,1274,610,1152,410,2140,720,1335,403,518,102,213,48,3,2
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,24-25,5365,1251,5238,1185,960,337,801,216,1636,338,1211,193,453,79,176,22,1,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,26-27,2394,495,2360,483,603,146,445,95,733,149,413,75,129,14,37,4,0,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,28-29,1468,217,1452,207,346,51,282,42,448,65,257,26,88,19,31,4,0,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,30-31,800,110,782,97,114,22,137,18,234,27,175,18,83,9,39,3,0,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,32-33,252,34,247,33,60,13,48,7,85,8,39,4,12,1,3,0,0,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,34+,312,83,301,64,50,18,45,5,98,25,69,12,32,4,7,0,0,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Total,Age not stated,1134,1063,1024,866,0,0,0,0,0,0,0,0,0,0,0,0,1024,866
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,All ages,3847,3241,3744,3044,713,515,692,523,1202,993,618,552,229,210,187,179,103,72
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,Less than 10,60,96,57,91,0,0,0,1,16,26,23,36,10,15,8,13,0,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,10-11,19,52,19,47,0,0,0,0,5,20,8,13,2,6,4,8,0,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,12-13,29,126,28,119,0,4,2,6,15,56,6,31,3,12,2,10,0,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,14-15,134,421,130,390,6,15,20,54,53,149,29,87,11,44,11,41,0,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,16-17,264,613,252,580,33,81,48,110,107,225,34,95,14,34,16,35,0,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,18-19,564,860,550,818,96,190,109,181,184,234,80,132,48,44,33,37,0,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,20-21,994,581,967,546,183,132,189,99,312,165,168,97,53,31,62,22,0,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,22-23,673,213,667,202,164,47,124,37,233,69,100,33,25,8,21,8,0,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,24-25,510,103,492,97,115,24,90,17,148,27,92,17,30,8,17,4,0,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,26-27,224,46,222,45,58,14,61,16,60,10,30,5,10,0,3,0,0,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,28-29,130,21,127,20,33,4,28,0,36,5,18,5,9,5,3,1,0,0
C-04_(SC)_India,C1204SC,04,00,0000,State - CHANDIGARH  04,Rural,30-31,80,11,79,9,16,2,13,2,21,3,15,0,8,2,6,0,0,0
