source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40+ | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-04_(ST)_Maharashtra,C1304ST,27,00,0000,State - MAHARASHTRA  27,Urban,34+,4242,536,4124,370,699,96,721,67,1178,109,946,72,453,21,123,5,4,0
C-04_(ST)_Maharashtra,C1304ST,27,00,0000,State - MAHARASHTRA  27,Urban,Age not stated,6350,9108,5619,5858,0,0,0,0,0,0,0,0,0,0,0,0,5619,5858
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Total,All ages,136084,153255,131274,136085,14321,14938,16793,17270,33835,35224,30360,30704,15381,15093,9224,8775,11360,14081
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Total,Less than 10,1139,1397,1064,1277,0,0,0,3,84,249,429,495,279,274,270,253,2,3
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Total,10-11,171,235,161,213,0,3,4,9,29,84,77,71,30,31,21,13,0,2
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Total,12-13,143,575,141,535,2,6,3,48,29,214,62,162,31,64,14,39,0,2
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Total,14-15,452,4719,432,4400,16,201,34,414,169,1550,131,1292,55,583,25,351,2,9
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Total,16-17,1586,13161,1510,12280,162,1301,185,1612,550,4391,413,3087,117,1218,78,642,5,29
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Total,18-19,7118,27980,6856,25746,697,3056,888,3671,2323,8052,1787,6625,708,2700,439,1594,14,48
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Total,20-21,19244,31729,18537,27985,1579,2839,2598,4050,5777,8196,5005,7219,2070,3380,1448,2248,60,53
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Total,22-23,17722,18061,17242,16293,2173,2295,2629,2695,5248,4403,4362,4066,1771,1805,1024,997,35,32
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Total,24-25,23469,16108,22709,13950,2530,1889,3027,1999,6415,3567,5843,3363,2833,1874,2014,1223,47,35
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Total,26-27,13373,7933,13018,7058,2076,1362,1746,940,3793,1809,3090,1527,1519,961,768,449,26,10
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Total,28-29,11369,5894,11057,5102,1637,845,1601,753,2875,1150,2649,1144,1479,800,788,399,28,11
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Total,30-31,12815,4450,12218,3470,986,403,1790,492,3010,760,2936,762,2074,706,1378,341,44,6
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Total,32-33,4952,1705,4815,1449,691,264,798,256,1166,293,1138,311,708,249,304,73,10,3
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Total,34+,10872,3104,10455,2499,1772,474,1490,328,2367,506,2438,580,1707,448,653,153,28,10
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Total,Age not stated,11659,16204,11059,13828,0,0,0,0,0,0,0,0,0,0,0,0,11059,13828
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Rural,All ages,129737,145648,125200,129631,13547,14123,16010,16389,32143,33422,28945,29272,14728,14465,8866,8416,10961,13544
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Rural,Less than 10,1067,1323,998,1212,0,0,0,3,75,232,393,469,266,261,262,244,2,3
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Rural,10-11,160,215,150,194,0,3,3,9,28,76,72,64,27,29,20,11,0,2
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Rural,12-13,133,511,131,479,1,4,3,46,28,195,57,144,28,57,14,31,0,2
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Rural,14-15,417,4355,399,4084,13,188,33,391,157,1454,123,1193,48,533,23,316,2,9
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Rural,16-17,1497,12374,1428,11585,151,1229,175,1531,517,4155,390,2898,115,1148,75,595,5,29
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Rural,18-19,6805,26623,6559,24558,666,2895,838,3493,2240,7684,1708,6320,678,2584,415,1534,14,48
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Rural,20-21,18457,30241,17793,26766,1507,2720,2519,3874,5545,7819,4815,6911,1971,3215,1377,2174,59,53
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Rural,22-23,16949,17197,16499,15529,2062,2184,2524,2568,5034,4173,4172,3887,1691,1734,983,951,33,32
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Rural,24-25,22411,15330,21695,13298,2412,1761,2901,1893,6130,3392,5572,3215,2702,1815,1931,1188,47,34
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Rural,26-27,12731,7557,12387,6737,1978,1289,1663,892,3579,1701,2926,1470,1463,940,752,435,26,10
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Rural,28-29,10776,5572,10486,4833,1540,798,1512,695,2700,1072,2514,1095,1431,777,762,385,27,11
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Rural,30-31,12130,4213,11559,3285,919,366,1699,446,2802,710,2777,735,1989,690,1331,332,42,6
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Rural,32-33,4664,1619,4531,1374,643,239,741,238,1080,277,1089,302,677,244,291,71,10,3
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Rural,34+,10310,2980,9919,2405,1655,447,1399,310,2228,482,2337,569,1642,438,630,149,28,10
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Rural,Age not stated,11230,15538,10666,13292,0,0,0,0,0,0,0,0,0,0,0,0,10666,13292
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Urban,All ages,6347,7607,6074,6454,774,815,783,881,1692,1802,1415,1432,653,628,358,359,399,537
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Urban,Less than 10,72,74,66,65,0,0,0,0,9,17,36,26,13,13,8,9,0,0
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Urban,10-11,11,20,11,19,0,0,1,0,1,8,5,7,3,2,1,2,0,0
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Urban,12-13,10,64,10,56,1,2,0,2,1,19,5,18,3,7,0,8,0,0
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Urban,14-15,35,364,33,316,3,13,1,23,12,96,8,99,7,50,2,35,0,0
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Urban,16-17,89,787,82,695,11,72,10,81,33,236,23,189,2,70,3,47,0,0
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Urban,18-19,313,1357,297,1188,31,161,50,178,83,368,79,305,30,116,24,60,0,0
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Urban,20-21,787,1488,744,1219,72,119,79,176,232,377,190,308,99,165,71,74,1,0
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Urban,22-23,773,864,743,764,111,111,105,127,214,230,190,179,80,71,41,46,2,0
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Urban,24-25,1058,778,1014,652,118,128,126,106,285,175,271,148,131,59,83,35,0,1
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Urban,26-27,642,376,631,321,98,73,83,48,214,108,164,57,56,21,16,14,0,0
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Urban,28-29,593,322,571,269,97,47,89,58,175,78,135,49,48,23,26,14,1,0
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Urban,30-31,685,237,659,185,67,37,91,46,208,50,159,27,85,16,47,9,2,0
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Urban,32-33,288,86,284,75,48,25,57,18,86,16,49,9,31,5,13,2,0,0
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Urban,34+,562,124,536,94,117,27,91,18,139,24,101,11,65,10,23,4,0,0
C-04_(ST)_Manipur,C1304ST,14,00,0000,State - MANIPUR  14,Urban,Age not stated,429,666,393,536,0,0,0,0,0,0,0,0,0,0,0,0,393,536
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Total,All ages,349991,416430,329909,343115,47750,51289,51511,55993,97199,104551,64654,63305,28336,25824,16452,13667,24007,28486
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Total,Less than 10,4859,6298,4632,5600,1,4,7,20,575,2064,2370,2141,971,770,689,588,19,13
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Total,10-11,900,1582,882,1461,5,19,10,65,185,725,472,463,138,128,70,57,2,4
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Total,12-13,830,2725,813,2534,4,91,25,310,222,1209,386,620,124,202,49,101,3,1
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Total,14-15,1778,15313,1686,13605,63,1285,129,1999,558,5638,628,3024,233,1105,74,547,1,7
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Total,16-17,5796,45520,5474,39741,622,6768,877,7860,2230,14702,1212,6914,343,2390,187,1091,3,16
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Total,18-19,24297,109028,22819,93663,3469,16076,4285,18291,8136,31575,4436,17637,1523,6600,957,3467,13,17
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Total,20-21,60129,88331,56547,71624,7803,10319,10444,13120,18950,22688,11626,15033,4506,6540,3190,3895,28,29
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Total,22-23,55681,41259,53083,33942,9442,6610,9766,6091,17935,10596,9720,6436,3942,2751,2241,1452,37,6
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Total,24-25,61393,30965,57826,23874,8908,4208,8853,3570,17777,7118,12323,5116,5819,2508,4109,1344,37,10
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Total,26-27,31638,12845,30307,10504,6105,2481,5054,1717,9918,3149,5541,1973,2484,829,1194,352,11,3
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Total,28-29,23573,8732,22576,6954,4129,1471,4161,1137,6852,1970,4313,1365,2112,705,998,303,11,3
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Total,30-31,22126,7058,20694,5034,2225,705,3540,872,5656,1374,4688,1091,3008,705,1562,286,15,1
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Total,32-33,8701,2485,8379,2000,1560,391,1509,325,2432,575,1753,437,814,198,309,73,2,1
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Total,34+,21424,5581,20388,4207,3414,861,2851,616,5773,1168,5186,1055,2319,393,823,111,22,3
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Total,Age not stated,26866,38708,23803,28372,0,0,0,0,0,0,0,0,0,0,0,0,23803,28372
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Rural,All ages,299978,353005,282117,292447,40200,43449,43796,47761,82591,89173,55777,54320,24845,22374,14572,11733,20336,23637
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Rural,Less than 10,4376,5661,4181,5069,0,4,6,19,517,1905,2159,1926,858,677,622,525,19,13
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Rural,10-11,818,1449,802,1341,5,18,9,59,171,676,429,419,122,113,65,52,1,4
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Rural,12-13,764,2452,749,2295,4,84,21,283,204,1106,357,559,115,174,46,88,2,1
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Rural,14-15,1573,13359,1491,12000,56,1211,108,1772,479,4935,562,2633,212,951,73,492,1,6
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Rural,16-17,5109,39507,4825,34783,572,6102,771,6978,1931,12703,1077,5949,298,2080,173,958,3,13
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Rural,18-19,21460,94527,20132,81666,3084,14166,3758,16005,7100,27246,3937,15392,1362,5843,879,2998,12,16
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Rural,20-21,52811,75646,49588,61742,6834,8846,9122,11282,16471,19413,10236,13029,4016,5745,2882,3400,27,27
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Rural,22-23,48318,33942,45969,27982,8157,5314,8465,4975,15430,8736,8396,5373,3486,2356,2005,1222,30,6
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Rural,24-25,52655,25024,49455,19329,7432,3313,7546,2781,15082,5786,10558,4199,5145,2120,3660,1124,32,6
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Rural,26-27,26404,10020,25209,8192,5008,1855,4166,1318,8176,2512,4640,1563,2170,668,1040,276,9,0
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Rural,28-29,19382,6747,18530,5412,3341,1070,3394,840,5549,1572,3601,1112,1785,575,850,240,10,3
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Rural,30-31,18314,5544,17103,4004,1722,495,2887,679,4632,1127,3904,896,2604,583,1339,224,15,0
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Rural,32-33,7093,1906,6816,1538,1214,278,1210,248,2020,452,1443,343,676,163,251,54,2,0
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Rural,34+,18007,4626,17114,3555,2771,693,2333,522,4829,1004,4478,927,1996,326,687,80,20,3
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Rural,Age not stated,22894,32595,20153,23539,0,0,0,0,0,0,0,0,0,0,0,0,20153,23539
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Urban,All ages,50013,63425,47792,50668,7550,7840,7715,8232,14608,15378,8877,8985,3491,3450,1880,1934,3671,4849
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Urban,Less than 10,483,637,451,531,1,0,1,1,58,159,211,215,113,93,67,63,0,0
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Urban,10-11,82,133,80,120,0,1,1,6,14,49,43,44,16,15,5,5,1,0
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Urban,12-13,66,273,64,239,0,7,4,27,18,103,29,61,9,28,3,13,1,0
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Urban,14-15,205,1954,195,1605,7,74,21,227,79,703,66,391,21,154,1,55,0,1
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Urban,16-17,687,6013,649,4958,50,666,106,882,299,1999,135,965,45,310,14,133,0,3
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Urban,18-19,2837,14501,2687,11997,385,1910,527,2286,1036,4329,499,2245,161,757,78,469,1,1
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Urban,20-21,7318,12685,6959,9882,969,1473,1322,1838,2479,3275,1390,2004,490,795,308,495,1,2
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Urban,22-23,7363,7317,7114,5960,1285,1296,1301,1116,2505,1860,1324,1063,456,395,236,230,7,0
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Urban,24-25,8738,5941,8371,4545,1476,895,1307,789,2695,1332,1765,917,674,388,449,220,5,4
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Urban,26-27,5234,2825,5098,2312,1097,626,888,399,1742,637,901,410,314,161,154,76,2,3
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Urban,28-29,4191,1985,4046,1542,788,401,767,297,1303,398,712,253,327,130,148,63,1,0
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Urban,30-31,3812,1514,3591,1030,503,210,653,193,1024,247,784,195,404,122,223,62,0,1
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Urban,32-33,1608,579,1563,462,346,113,299,77,412,123,310,94,138,35,58,19,0,1
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Urban,34+,3417,955,3274,652,643,168,518,94,944,164,708,128,323,67,136,31,2,0
C-04_(ST)_Meghalaya,C1304ST,17,00,0000,State - MEGHALAYA  17,Urban,Age not stated,3972,6113,3650,4833,0,0,0,0,0,0,0,0,0,0,0,0,3650,4833
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Total,All ages,163892,185800,151085,152830,27951,28723,24400,25225,41251,41695,29007,29034,14268,13894,9831,8977,4377,5282
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Total,Less than 10,678,1017,635,892,0,0,1,3,88,257,288,313,124,171,133,148,1,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Total,10-11,79,150,74,137,0,0,1,11,27,49,25,39,13,21,8,16,0,1
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Total,12-13,102,343,91,317,0,7,9,44,37,128,24,81,10,35,11,22,0,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Total,14-15,267,2905,241,2601,19,296,33,408,84,901,62,524,17,288,26,183,0,1
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Total,16-17,1773,15783,1582,13576,358,2715,290,2426,488,4041,247,2519,100,1112,99,755,0,8
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Total,18-19,11396,46927,10337,39262,2419,7403,1974,7068,2789,10801,1704,7764,728,3710,717,2511,6,5
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Total,20-21,28253,42740,25757,34127,4607,5668,4412,5498,6874,9226,5036,7316,2629,3801,2190,2614,9,4
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Total,22-23,26713,24825,24890,20813,5082,4257,3935,3313,6897,5998,4807,4064,2379,1963,1783,1215,7,3
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Total,24-25,30459,18451,27911,14851,4574,3070,4036,2290,8103,4424,5905,2857,3047,1349,2235,857,11,4
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Total,26-27,17275,9153,16237,7793,3296,1966,2597,1364,4875,2239,3088,1346,1480,589,898,289,3,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Total,28-29,12647,5805,11926,4927,2275,1156,2137,1018,3498,1356,2343,859,1076,365,594,173,3,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Total,30-31,11746,4137,10778,3325,1544,673,1953,710,2837,934,2408,628,1320,264,713,116,3,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Total,32-33,5504,1922,5179,1668,1100,470,984,378,1476,437,974,255,482,90,161,38,2,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Total,34+,11891,3844,11121,3285,2677,1042,2038,694,3178,904,2096,469,863,136,263,40,6,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Total,Age not stated,5109,7798,4326,5256,0,0,0,0,0,0,0,0,0,0,0,0,4326,5256
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Rural,All ages,85148,94404,78708,79455,13754,14270,12399,13003,20997,21336,15865,15777,7997,7725,5472,4861,2224,2483
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Rural,Less than 10,346,558,326,502,0,0,1,2,50,162,138,155,60,104,77,79,0,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Rural,10-11,43,101,42,100,0,0,0,8,14,39,15,26,7,17,6,10,0,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Rural,12-13,70,250,63,236,0,4,7,29,25,101,15,56,8,28,8,18,0,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Rural,14-15,182,2082,167,1907,10,205,26,310,63,640,43,403,11,212,14,137,0,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Rural,16-17,1135,9508,1040,8433,217,1724,187,1536,326,2506,171,1526,67,677,72,459,0,5
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Rural,18-19,6938,25821,6433,22399,1424,4257,1232,4144,1737,6024,1112,4442,484,2170,440,1360,4,2
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Rural,20-21,16580,22035,15284,18054,2510,2889,2624,2872,3993,4681,3153,4018,1688,2135,1313,1457,3,2
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Rural,22-23,14556,11435,13632,9768,2751,1897,2119,1483,3647,2712,2761,2071,1382,993,967,612,5,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Rural,24-25,16005,8149,14660,6587,2230,1256,1982,937,4107,1884,3278,1389,1764,695,1294,425,5,1
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Rural,26-27,8033,3779,7527,3233,1485,759,1162,525,2203,938,1504,600,732,284,439,127,2,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Rural,28-29,5690,2465,5370,2100,957,410,925,419,1523,600,1116,397,563,182,285,92,1,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Rural,30-31,5295,1799,4821,1452,608,256,819,288,1237,407,1158,305,638,138,360,58,1,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Rural,32-33,2358,826,2206,705,453,182,421,149,608,195,449,137,205,30,69,12,1,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Rural,34+,5312,1772,4939,1506,1109,431,894,301,1464,447,952,252,388,60,128,15,4,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Rural,Age not stated,2605,3824,2198,2473,0,0,0,0,0,0,0,0,0,0,0,0,2198,2473
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Urban,All ages,78744,91396,72377,73375,14197,14453,12001,12222,20254,20359,13142,13257,6271,6169,4359,4116,2153,2799
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Urban,Less than 10,332,459,309,390,0,0,0,1,38,95,150,158,64,67,56,69,1,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Urban,10-11,36,49,32,37,0,0,1,3,13,10,10,13,6,4,2,6,0,1
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Urban,12-13,32,93,28,81,0,3,2,15,12,27,9,25,2,7,3,4,0,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Urban,14-15,85,823,74,694,9,91,7,98,21,261,19,121,6,76,12,46,0,1
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Urban,16-17,638,6275,542,5143,141,991,103,890,162,1535,76,993,33,435,27,296,0,3
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Urban,18-19,4458,21106,3904,16863,995,3146,742,2924,1052,4777,592,3322,244,1540,277,1151,2,3
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Urban,20-21,11673,20705,10473,16073,2097,2779,1788,2626,2881,4545,1883,3298,941,1666,877,1157,6,2
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Urban,22-23,12157,13390,11258,11045,2331,2360,1816,1830,3250,3286,2046,1993,997,970,816,603,2,3
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Urban,24-25,14454,10302,13251,8264,2344,1814,2054,1353,3996,2540,2627,1468,1283,654,941,432,6,3
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Urban,26-27,9242,5374,8710,4560,1811,1207,1435,839,2672,1301,1584,746,748,305,459,162,1,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Urban,28-29,6957,3340,6556,2827,1318,746,1212,599,1975,756,1227,462,513,183,309,81,2,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Urban,30-31,6451,2338,5957,1873,936,417,1134,422,1600,527,1250,323,682,126,353,58,2,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Urban,32-33,3146,1096,2973,963,647,288,563,229,868,242,525,118,277,60,92,26,1,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Urban,34+,6579,2072,6182,1779,1568,611,1144,393,1714,457,1144,217,475,76,135,25,2,0
C-04_(ST)_Mizoram,C1304ST,15,00,0000,State - MIZORAM  15,Urban,Age not stated,2504,3974,2128,2783,0,0,0,0,0,0,0,0,0,0,0,0,2128,2783
C-04_(ST)_Nagaland,C1304ST,13,00,0000,State - NAGALAND  13,Total,All ages,293437,321957,282539,292004,24740,25540,34309,35327,80492,84192,72307,72418,29524,28051,17510,16266,23657,30210
C-04_(ST)_Nagaland,C1304ST,13,00,0000,State - NAGALAND  13,Total,Less than 10,2456,2848,2301,2624,1,3,6,14,230,624,944,972,530,496,574,500,16,15
C-04_(ST)_Nagaland,C1304ST,13,00,0000,State - NAGALAND  13,Total,10-11,375,615,370,581,1,9,17,33,107,223,158,221,48,54,33,41,6,0
C-04_(ST)_Nagaland,C1304ST,13,00,0000,State - NAGALAND  13,Total,12-13,287,1086,276,1039,1,14,5,104,58,480,141,289,44,95,27,56,0,1
