source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Religion,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40+ | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Jain,All ages,53592,63306,51209,53399,5398,6054,5416,5796,11433,11963,10471,10745,7685,7825,9642,9677,1164,1339
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Jain,Less than 10,597,1752,566,1553,2,6,2,6,50,143,169,348,101,339,235,698,7,13
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Jain,10-11,215,1279,194,1096,2,7,7,22,30,104,46,151,33,214,68,590,8,8
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Jain,12-13,297,2769,251,2203,6,18,11,30,24,221,52,423,40,464,117,1037,1,10
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Jain,14-15,1275,9229,1076,7074,17,63,20,193,111,1056,132,1556,191,1665,602,2498,3,43
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Jain,16-17,2462,12576,2232,10684,39,415,55,809,295,2678,427,2785,477,1979,930,1959,9,59
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Jain,18-19,7116,16702,6723,14632,191,1606,346,1879,1345,4223,1605,3267,1351,1843,1852,1717,33,97
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Jain,20-21,16491,12108,15726,10010,905,2093,1353,1749,3833,2515,3906,1648,2536,1009,3117,930,76,66
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Jain,22-23,10964,3787,10719,3531,1491,1231,1506,805,2895,736,2177,373,1330,196,1267,172,53,18
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Jain,24-25,8227,1265,8016,1122,1502,446,1309,225,1911,190,1257,117,1024,76,983,59,30,9
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Jain,26-27,2517,263,2477,252,770,97,502,41,509,45,281,36,203,21,199,12,13,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Jain,28-29,1176,125,1147,117,325,42,185,17,225,22,153,19,138,12,113,4,8,1
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Jain,30-31,646,63,621,46,82,13,67,7,93,14,118,7,147,4,110,1,4,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Jain,32-33,175,22,167,18,30,6,23,4,26,4,40,3,28,1,18,0,2,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Jain,34+,401,96,379,47,36,11,30,9,86,12,108,12,86,2,31,0,2,1
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Jain,Age not stated,1033,1270,915,1014,0,0,0,0,0,0,0,0,0,0,0,0,915,1014
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Others,All ages,1024,993,962,886,77,98,104,95,208,206,172,143,109,103,100,81,192,160
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Others,Less than 10,46,64,45,62,0,3,1,5,3,11,11,15,12,9,10,12,8,7
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Others,10-11,27,35,23,33,0,3,3,4,3,8,4,4,4,5,4,5,5,4
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Others,12-13,19,64,18,57,2,5,3,5,5,11,2,14,0,13,3,5,3,4
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Others,14-15,60,144,54,128,4,15,6,11,15,39,6,20,11,16,8,13,4,14
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Others,16-17,63,180,53,167,8,29,14,17,12,48,9,28,6,15,2,11,2,19
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Others,18-19,161,232,156,201,20,29,15,30,51,53,32,27,17,24,13,18,8,20
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Others,20-21,284,127,266,107,21,8,37,17,70,24,61,23,24,15,29,13,24,7
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Others,22-23,125,40,120,36,9,5,7,5,30,7,31,8,15,6,20,3,8,2
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Others,24-25,64,7,60,6,7,0,9,0,11,2,9,3,15,0,6,1,3,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Others,26-27,23,2,22,2,3,0,7,0,2,2,5,0,1,0,2,0,2,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Others,28-29,6,2,5,2,0,0,1,1,2,1,1,0,0,0,1,0,0,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Others,30-31,11,1,11,1,1,1,1,0,3,0,1,0,3,0,2,0,0,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Others,32-33,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Others,34+,7,1,6,0,2,0,0,0,1,0,0,0,1,0,0,0,2,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Rural,Others,Age not stated,127,93,122,83,0,0,0,0,0,0,0,0,0,0,0,0,122,83
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,All Religious Communities,All ages,3173137,3354953,3071454,2994459,432040,422362,438183,419766,861602,837603,643830,623651,329198,323800,280169,282905,86432,84372
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,All Religious Communities,Less than 10,57485,148140,55354,134962,1012,2133,2205,4731,11982,30380,17663,37100,10299,27736,11749,32180,444,702
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,All Religious Communities,10-11,35163,123299,33393,108609,1634,3771,2683,6680,8703,26165,8265,26420,5489,19505,6288,25494,331,574
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,All Religious Communities,12-13,43530,217527,41177,189103,2883,9085,4279,18324,11689,53528,9563,44298,5828,29197,6731,34006,204,665
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,All Religious Communities,14-15,142246,547665,132348,468827,8340,30580,11610,48663,34901,130812,30965,113948,20509,70446,25479,72730,544,1648
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,All Religious Communities,16-17,192239,641758,183214,583008,23353,87848,25522,88520,54438,176963,35123,123380,20781,60304,23330,43921,667,2072
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,All Religious Communities,18-19,459526,708279,442504,650197,61712,116167,61287,104426,125960,195817,90415,135274,51780,57877,49837,38402,1513,2234
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,All Religious Communities,20-21,833551,503647,805524,443562,96015,77579,109591,77865,228438,129966,188023,91629,96148,38206,84538,26732,2771,1585
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,All Religious Communities,22-23,502551,202964,493740,192814,81895,52036,79225,40475,150864,53751,105647,29560,45227,10882,29017,5332,1865,778
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,All Religious Communities,24-25,446588,99665,437867,92083,69875,26336,70338,18320,129887,24549,94865,13581,42361,6032,29003,2917,1538,348
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,All Religious Communities,26-27,175645,32000,173641,30570,44009,10168,34566,6383,49721,7936,27893,3895,11535,1589,5310,492,607,107
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,All Religious Communities,28-29,101647,14681,100290,13653,24738,3870,19511,2798,28035,3724,16156,1963,7954,923,3558,325,338,50
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,All Religious Communities,30-31,60048,8153,58421,6821,8997,1208,10981,1432,16106,1895,11148,1275,7177,725,3796,260,216,26
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,All Religious Communities,32-33,16796,2571,16405,2305,3870,626,3092,491,4570,622,2815,373,1468,143,533,44,57,6
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,All Religious Communities,34+,23596,7008,22431,4461,3707,955,3293,658,6308,1495,5289,955,2642,235,1000,70,192,93
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,All Religious Communities,Age not stated,82526,97596,75145,73484,0,0,0,0,0,0,0,0,0,0,0,0,75145,73484
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Hindu,All ages,2515280,2633139,2433915,2348409,337803,325360,346790,327315,686712,660067,513873,493563,262041,256411,219841,222377,66855,63316
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Hindu,Less than 10,45467,117151,43739,106203,804,1603,1652,3465,9133,23069,14096,29486,8279,22208,9410,25802,365,570
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Hindu,10-11,27620,98874,26149,86509,1246,2814,2029,5055,6671,20315,6553,21190,4363,15902,5035,20773,252,460
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Hindu,12-13,35101,175053,33091,151326,2149,6757,3283,13897,9148,42176,7835,35805,4869,24132,5633,28026,174,533
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Hindu,14-15,114561,430535,106348,366906,6243,22434,9003,36659,27687,102318,25009,90375,16951,56546,20994,57267,461,1307
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Hindu,16-17,153941,502122,146507,455513,17376,65254,19650,68311,43532,139715,28793,98340,17427,48078,19170,34257,559,1558
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Hindu,18-19,365379,554032,351624,508780,46714,88895,47751,81761,100319,155224,73135,106920,42346,45011,40130,29326,1229,1643
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Hindu,20-21,657498,392637,635464,346859,73276,61118,86146,61587,182035,102557,150003,71466,76636,29069,65243,19889,2125,1173
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Hindu,22-23,398218,160935,391308,153341,64352,41662,63001,32473,120515,42946,84307,23265,35497,8338,22189,4057,1447,600
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Hindu,24-25,353068,78476,346235,72900,56070,21326,56364,14804,103635,19519,75024,10394,32322,4452,21663,2130,1157,275
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Hindu,26-27,142062,25506,140445,24429,36037,8306,28182,5131,40394,6291,22225,3018,9109,1246,4015,358,483,79
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Hindu,28-29,81813,11357,80734,10597,20251,3055,16035,2248,22701,2880,12631,1449,6181,682,2653,246,282,37
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Hindu,30-31,46252,5925,45023,5038,7341,951,8756,1079,12592,1424,8377,904,5164,492,2629,169,164,19
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Hindu,32-33,13188,1946,12895,1760,3117,482,2461,388,3647,482,2165,270,1079,103,385,31,41,4
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Hindu,34+,17234,5184,16376,3257,2827,703,2477,457,4703,1151,3720,681,1818,152,692,46,139,67
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Hindu,Age not stated,63878,73406,57977,54991,0,0,0,0,0,0,0,0,0,0,0,0,57977,54991
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Muslim,All ages,491991,543608,477624,487400,74713,77280,70787,72448,132191,135903,95784,96368,48062,48293,40992,40877,15095,16231
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Muslim,Less than 10,10416,27676,10089,25773,207,527,547,1260,2709,6992,3010,6796,1708,4859,1851,5224,57,115
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Muslim,10-11,7304,22758,7023,20723,387,952,650,1607,1994,5676,1658,4982,1085,3342,1177,4064,72,100
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Muslim,12-13,8106,37357,7816,33953,728,2311,990,4326,2488,10892,1674,7867,916,4358,991,4082,29,117
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Muslim,14-15,25988,99906,24620,88611,2063,7984,2553,11546,7023,26489,5735,20686,3359,11082,3811,10531,76,293
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Muslim,16-17,34168,112993,33038,104218,5850,21562,5673,18475,10304,31499,5690,18862,2770,7912,2661,5503,90,405
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Muslim,18-19,80304,114143,78021,104789,14401,24120,12679,18251,23070,29382,14520,18946,7062,8080,6059,5577,230,433
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Muslim,20-21,140979,71414,136704,60641,20731,11129,20539,10322,38044,16166,29348,12425,14161,5818,13370,4530,511,251
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Muslim,22-23,70764,20239,69557,18569,13817,4863,11757,3765,20325,4837,13572,2974,5905,1354,3902,689,279,87
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Muslim,24-25,57152,10587,55917,9262,8375,2139,8308,1639,15380,2307,12338,1676,6476,971,4797,487,243,43
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Muslim,26-27,16211,2918,15999,2715,3853,864,3044,564,4300,683,2805,379,1265,149,673,66,59,10
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Muslim,28-29,10520,1688,10359,1531,2354,439,1760,265,2672,390,1958,266,1044,124,547,40,24,7
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Muslim,30-31,9024,1469,8776,1129,911,146,1348,220,2232,288,1918,248,1467,157,865,63,35,7
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Muslim,32-33,2197,365,2134,316,458,84,378,59,550,69,410,67,242,28,83,7,13,2
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Muslim,34+,4450,1306,4234,828,578,160,561,149,1100,233,1148,194,602,59,205,14,40,19
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Muslim,Age not stated,14408,18789,13337,14342,0,0,0,0,0,0,0,0,0,0,0,0,13337,14342
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Christian,All ages,10345,11078,9931,9703,1467,1444,1497,1384,2966,2819,2232,2195,883,905,547,573,339,383
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Christian,Less than 10,117,151,116,138,1,0,2,1,10,15,53,43,17,32,31,47,2,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Christian,10-11,14,62,11,50,0,0,0,1,1,11,6,13,3,16,1,8,0,1
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Christian,12-13,22,147,19,128,1,4,1,9,6,39,4,33,4,26,3,16,0,1
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Christian,14-15,67,420,58,347,8,15,7,26,14,87,12,115,10,46,6,56,1,2
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Christian,16-17,112,787,101,647,14,73,12,74,31,187,25,171,15,80,3,59,1,3
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Christian,18-19,359,1490,325,1259,25,140,36,166,107,369,87,319,32,145,37,114,1,6
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Christian,20-21,1055,1981,985,1703,101,205,129,253,262,489,254,451,125,184,107,119,7,2
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Christian,22-23,1112,1842,1067,1686,129,305,160,277,333,493,251,392,110,143,81,67,3,9
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Christian,24-25,2060,1750,1990,1581,258,353,292,241,608,500,511,323,186,119,126,40,9,5
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Christian,26-27,1645,926,1613,872,319,189,261,163,520,294,346,155,114,50,46,19,7,2
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Christian,28-29,1581,543,1551,499,302,88,279,89,481,177,321,93,115,40,48,12,5,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Christian,30-31,1001,270,967,233,148,26,184,49,324,84,200,46,82,18,26,10,3,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Christian,32-33,366,103,352,89,80,15,58,18,113,33,63,18,26,3,12,2,0,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Christian,34+,501,147,478,119,81,31,76,17,156,41,99,23,44,3,20,4,2,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Christian,Age not stated,333,459,298,352,0,0,0,0,0,0,0,0,0,0,0,0,298,352
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Sikh,All ages,38253,38114,36835,34177,4781,4532,5167,4671,11041,9851,7772,7285,3738,3537,3486,3439,850,862
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Sikh,Less than 10,429,776,409,706,0,1,3,3,51,129,154,233,94,144,104,194,3,2
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Sikh,10-11,76,323,71,280,1,3,2,11,16,62,18,74,15,37,19,93,0,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Sikh,12-13,77,820,67,717,4,8,4,66,20,194,17,187,7,88,15,173,0,1
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Sikh,14-15,425,3384,370,2900,17,109,35,266,93,782,84,725,39,394,100,619,2,5
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Sikh,16-17,1000,5731,926,5155,84,578,141,726,306,1635,182,1104,85,519,124,581,4,12
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Sikh,18-19,3562,9235,3363,8461,419,1192,486,1202,1051,2654,683,1837,326,813,393,747,5,16
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Sikh,20-21,8721,8623,8298,7593,915,1071,1060,1090,2491,2215,1942,1706,875,816,1003,680,12,15
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Sikh,22-23,7240,4435,7070,4187,1040,824,1049,734,2330,1249,1444,801,616,376,580,193,11,10
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Sikh,24-25,7865,2241,7676,2062,948,444,1063,344,2424,570,1702,379,809,211,719,111,11,3
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Sikh,26-27,3582,744,3536,703,677,190,646,124,1056,201,667,116,309,53,170,17,11,2
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Sikh,28-29,2134,337,2104,311,371,58,337,54,623,88,428,60,235,34,104,15,6,2
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Sikh,30-31,1338,197,1284,167,156,20,207,29,336,39,261,32,211,33,108,14,5,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Sikh,32-33,402,60,394,51,72,15,70,10,109,12,78,7,50,7,15,0,0,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Sikh,34+,514,124,488,92,77,19,64,12,135,21,112,24,67,12,32,2,1,2
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Sikh,Age not stated,888,1084,779,792,0,0,0,0,0,0,0,0,0,0,0,0,779,792
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Buddhist,All ages,974,744,951,684,186,102,182,110,275,188,133,116,73,68,66,65,36,35
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Buddhist,Less than 10,16,25,16,21,0,0,0,0,1,1,7,4,3,5,4,9,1,2
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Buddhist,10-11,3,19,3,19,0,0,0,0,1,5,1,6,0,2,1,6,0,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Buddhist,12-13,5,39,5,34,0,0,0,0,1,8,0,12,1,8,3,6,0,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Buddhist,14-15,30,84,29,75,1,2,1,7,7,30,9,14,5,11,6,11,0,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Buddhist,16-17,33,131,31,120,3,16,1,21,9,37,6,20,7,12,5,14,0,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Buddhist,18-19,75,177,70,169,13,32,11,38,18,47,14,31,9,15,4,5,1,1
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Buddhist,20-21,188,112,186,105,30,14,33,19,59,33,29,18,15,7,18,12,2,2
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Buddhist,22-23,169,58,166,54,30,13,41,15,60,13,18,7,12,1,4,2,1,3
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Buddhist,24-25,205,36,203,35,54,11,43,6,61,11,21,2,11,5,13,0,0,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Buddhist,26-27,105,20,103,15,28,9,30,3,24,2,16,0,3,1,2,0,0,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Buddhist,28-29,58,6,58,5,14,3,14,0,21,1,4,1,2,0,2,0,1,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Buddhist,30-31,26,3,24,3,7,2,3,0,5,0,4,0,4,1,1,0,0,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Buddhist,32-33,11,1,11,1,3,0,0,1,3,0,3,0,0,0,2,0,0,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Buddhist,34+,18,2,17,1,3,0,5,0,5,0,1,1,1,0,1,0,1,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Buddhist,Age not stated,32,31,29,27,0,0,0,0,0,0,0,0,0,0,0,0,29,27
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Jain,All ages,115293,127260,111245,113207,12963,13531,13643,13743,28178,28543,23861,23969,14323,14518,15165,15503,3112,3400
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Jain,Less than 10,1024,2314,972,2079,0,1,1,2,75,161,340,531,196,481,348,897,12,6
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Jain,10-11,140,1241,130,1007,0,1,1,5,17,90,29,154,23,202,53,545,7,10
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Jain,12-13,208,4078,169,2913,1,3,1,21,23,217,31,384,29,581,83,1695,1,12
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Jain,14-15,1151,13218,902,9896,6,31,10,152,73,1074,109,2017,142,2357,558,4230,4,35
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Jain,16-17,2945,19833,2576,17209,23,347,40,897,250,3839,418,4849,471,3692,1362,3500,12,85
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Jain,18-19,9726,29021,8986,26581,126,1759,307,2984,1363,8095,1957,7187,1990,3803,3201,2622,42,131
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Jain,20-21,24925,28718,23713,26518,936,4019,1664,4575,5495,8464,6407,5531,4319,2305,4784,1491,108,133
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Jain,22-23,24894,15376,24420,14903,2502,4349,3195,3199,7253,4190,6021,2111,3080,665,2249,321,120,68
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Jain,24-25,26102,6528,25714,6206,4147,2053,4248,1279,7736,1632,5238,801,2551,271,1677,149,117,21
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Jain,26-27,11945,1874,11853,1824,3074,609,2384,395,3402,465,1821,225,730,85,399,31,43,14
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Jain,28-29,5508,737,5452,699,1440,225,1080,142,1532,185,805,91,375,42,202,11,18,3
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Jain,30-31,2379,284,2320,246,431,63,481,55,610,57,384,45,239,23,166,3,9,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Jain,32-33,620,94,607,87,139,30,123,15,143,25,94,11,70,2,35,4,3,0
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Jain,34+,865,242,824,161,138,41,108,22,206,49,207,32,108,9,48,4,9,4
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Jain,Age not stated,2861,3702,2607,2878,0,0,0,0,0,0,0,0,0,0,0,0,2607,2878
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Others,All ages,364,379,355,326,50,43,43,27,83,75,64,50,29,22,25,21,61,88
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Others,Less than 10,5,20,5,18,0,0,0,0,1,6,1,2,2,3,0,2,1,5
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Others,10-11,1,6,1,5,0,0,1,0,0,2,0,0,0,0,0,1,0,2
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Others,12-13,3,9,2,8,0,0,0,0,1,2,0,3,0,2,1,0,0,1
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Others,14-15,3,34,3,25,0,0,0,3,0,8,2,2,0,1,1,5,0,6
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Others,16-17,14,68,13,60,1,8,2,5,3,19,4,15,2,3,0,1,1,9
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Others,18-19,39,63,37,53,5,12,5,7,8,9,6,13,3,3,5,5,5,4
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Others,20-21,67,60,65,51,11,8,7,7,19,14,14,7,6,4,3,3,5,8
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Others,22-23,61,27,61,25,10,7,7,2,21,8,13,4,4,1,4,2,2,1
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Others,24-25,44,21,43,16,7,6,8,2,10,2,11,2,2,3,4,0,1,1
C-05_India,C1405,08,00,0000,State - RAJASTHAN  08,Urban,Others,26-27,41,2,40,2,9,0,7,0,8,0,5,0,4,1,3,1,4,0
