source_file,Table | Name,State | Code,Distt. | Code,Tehsil | Code,Area Name,Total/ | Rural/ | Urban/,Age | 1,Total | Persons | 2,Males | 3,Females | 4,Attending educational institution | Main workers | Persons | 5,Males | 6,Females | 7,Marginal workers | Persons | 8,Males | 9,Females | 10,Non-workers | Persons | 11,Males | 12,Females | 13,Not attending educational institution | Main workers | Persons | 14,Males | 15,Females | 16,Marginal workers | Persons | 17,Males | 18,Females | 19,Non-workers | Persons | 20,Males | 21,Females | 22
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Total,11,437320,226375,210945,1206,712,494,10354,5499,4855,369072,198615,170457,6446,3484,2962,9320,2909,6411,40922,15156,25766
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Total,12,601060,308571,292489,2064,1299,765,16413,8961,7452,430998,238562,192436,24276,13325,10951,33016,10802,22214,94293,35622,58671
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Total,13,438366,220748,217618,1603,1014,589,12897,7210,5687,305850,169302,136548,23346,11941,11405,29160,8664,20496,65510,22617,42893
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Total,14,459206,234670,224536,2031,1319,712,13745,8212,5533,278361,161118,117243,42819,22765,20054,44778,14152,30626,77472,27104,50368
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Total,15,455373,239101,216272,2592,1784,808,12613,8077,4536,217673,132741,84932,71636,41830,29806,63961,22791,41170,86898,31878,55020
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Total,16,438713,222878,215835,2663,1839,824,11001,7250,3751,180464,110094,70370,88696,51292,37404,70680,24020,46660,85209,28383,56826
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Total,17,303652,161405,142247,1963,1430,533,6810,4822,1988,116718,74068,42650,70030,43278,26752,48742,17864,30878,59389,19943,39446
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Total,18,484503,258364,226139,3596,2678,918,8727,6328,2399,123599,82796,40803,152640,98061,54579,94072,35081,58991,101869,33420,68449
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Total,19,249483,126693,122790,1805,1298,507,3664,2722,942,60378,40238,20140,80661,50124,30537,47146,15776,31370,55829,16535,39294
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Rural,5-19,5764113,2943806,2820307,20720,13665,7055,125143,73859,51284,3137826,1759889,1377937,526535,305178,221357,456643,153692,302951,1497246,637523,859723
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Rural,5,465621,237219,228402,78,49,29,188,93,95,36347,19124,17223,1849,1073,776,1695,680,1015,425464,216200,209264
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Rural,6,455604,227971,227633,334,185,149,1177,627,550,200873,105187,95686,1319,752,567,1842,752,1090,250059,120468,129591
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Rural,7,370190,185883,184307,536,296,240,2854,1479,1375,265794,139051,126743,1392,777,615,2415,939,1476,97199,43341,53858
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Rural,8,468401,237394,231007,870,522,348,5951,3150,2801,364573,192433,172140,2930,1670,1260,4933,1862,3071,89144,37757,51387
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Rural,9,416399,207376,209023,796,431,365,7566,3864,3702,347878,179350,168528,2741,1462,1279,5323,1796,3527,52095,20473,31622
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Rural,10,547488,279580,267908,1485,907,578,13198,6952,6246,424433,228148,196285,10441,5982,4459,15909,5573,10336,82022,32018,50004
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Rural,11,351033,181889,169144,1028,609,419,10241,5444,4797,289708,157277,132431,5991,3203,2788,9166,2829,6337,34899,12527,22372
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Rural,12,487123,249650,237473,1840,1160,680,16235,8862,7373,332689,186764,145925,22925,12510,10415,32444,10534,21910,80990,29820,51170
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Rural,13,349387,176487,172900,1384,869,515,12741,7123,5618,230226,130814,99412,21731,10930,10801,28441,8312,20129,54864,18439,36425
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Rural,14,365452,186999,178453,1793,1154,639,13523,8070,5453,204284,122399,81885,39739,20710,19029,43619,13592,30027,62494,21074,41420
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Rural,15,360928,189505,171423,2254,1543,711,12390,7924,4466,150549,96672,53877,66191,37885,28306,61988,21653,40335,67556,23828,43728
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Rural,16,342437,173747,168690,2304,1577,727,10759,7079,3680,118526,77699,40827,80838,45441,35397,67991,22426,45565,62019,19525,42494
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Rural,17,226782,120483,106299,1647,1187,460,6549,4622,1927,70356,48715,21641,62262,37147,25115,46480,16413,30067,39488,12399,27089
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Rural,18,373129,197605,175524,2971,2191,780,8344,6044,2300,71381,53208,18173,135412,83833,51579,89654,32113,57541,65367,20216,45151
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Rural,19,184139,92018,92121,1400,985,415,3427,2526,901,30209,23048,7161,70774,41803,28971,44743,14218,30525,33586,9438,24148
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Urban,5-19,1407311,728580,678731,3684,2563,1121,2411,1597,814,1005311,529397,475914,56248,43691,12557,16886,10239,6647,322771,141093,181678
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Urban,5,94785,49824,44961,42,20,22,28,19,9,24071,12993,11078,304,220,84,88,41,47,70252,36531,33721
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Urban,6,85952,43763,42189,81,45,36,33,23,10,42449,21989,20460,137,78,59,52,22,30,43200,21606,21594
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Urban,7,88873,45267,43606,130,81,49,53,26,27,73769,38102,35667,106,67,39,35,21,14,14780,6970,7810
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Urban,8,105329,54556,50773,162,102,60,92,49,43,93577,49146,44431,199,133,66,62,32,30,11237,5094,6143
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Urban,9,83209,41755,41454,132,73,59,72,38,34,76801,38896,37905,130,81,49,59,21,38,6015,2646,3369
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Urban,10,121897,62993,58904,235,144,91,118,55,63,109459,57333,52126,685,474,211,241,133,108,11159,4854,6305
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Urban,11,86287,44486,41801,178,103,75,113,55,58,79364,41338,38026,455,281,174,154,80,74,6023,2629,3394
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Urban,12,113937,58921,55016,224,139,85,178,99,79,98309,51798,46511,1351,815,536,572,268,304,13303,5802,7501
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Urban,13,88979,44261,44718,219,145,74,156,87,69,75624,38488,37136,1615,1011,604,719,352,367,10646,4178,6468
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Urban,14,93754,47671,46083,238,165,73,222,142,80,74077,38719,35358,3080,2055,1025,1159,560,599,14978,6030,8948
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Urban,15,94445,49596,44849,338,241,97,223,153,70,67124,36069,31055,5445,3945,1500,1973,1138,835,19342,8050,11292
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Urban,16,96276,49131,47145,359,262,97,242,171,71,61938,32395,29543,7858,5851,2007,2689,1594,1095,23190,8858,14332
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Urban,17,76870,40922,35948,316,243,73,261,200,61,46362,25353,21009,7768,6131,1637,2262,1451,811,19901,7544,12357
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Urban,18,111374,60759,50615,625,487,138,383,284,99,52218,29588,22630,17228,14228,3000,4418,2968,1450,36502,13204,23298
C-12_India,C0212,22,00,0000,State - CHHATTISGARH  22,Urban,19,65344,34675,30669,405,313,92,237,196,41,30169,17190,12979,9887,8321,1566,2403,1558,845,22243,7097,15146
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Total,5-19,21574297,11477939,10096358,101277,74826,26451,389192,256479,132713,12146370,6958278,5188092,1642977,1128990,513987,1245223,471539,773684,6049258,2587827,3461431
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Total,5,1700214,898393,801821,487,313,174,546,309,237,210442,115913,94529,5249,3318,1931,4139,1870,2269,1479351,776670,702681
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Total,6,1713264,879742,833522,1223,763,460,2217,1216,1001,612949,332209,280740,3973,2348,1625,5042,2192,2850,1087860,541014,546846
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Total,7,1385697,710779,674918,2193,1263,930,6028,3246,2782,969301,520412,448889,3772,2121,1651,6408,2645,3763,397995,181092,216903
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Total,8,2002398,1037498,964900,3927,2400,1527,15323,8395,6928,1490138,810359,679779,10305,5799,4506,18844,7629,11215,463861,202916,260945
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Total,9,1313098,672018,641080,3008,1768,1240,15893,8422,7471,1085529,576962,508567,7629,4202,3427,15145,5656,9489,185894,75008,110886
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Total,10,2160767,1137640,1023127,6749,4396,2353,38146,21549,16597,1657816,920593,737223,38900,23446,15454,57873,22010,35863,361283,145646,215637
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Total,11,1124728,600693,524035,3656,2369,1287,25182,14471,10711,933456,520331,413125,17688,10153,7535,26723,9221,17502,118023,44148,73875
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Total,12,1921483,1029501,891982,8491,5920,2571,52317,31576,20741,1363481,789710,573771,77929,46045,31884,105235,37926,67309,314030,118324,195706
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Total,13,1182292,618571,563721,5633,3858,1775,37013,22938,14075,829254,474630,354624,58896,34063,24833,73959,24298,49661,177537,58784,118753
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Total,14,1379739,737389,642350,8551,6272,2279,46001,30462,15539,840144,505437,334707,120006,73814,46192,124960,43255,81705,240077,78149,161928
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Total,15,1303417,730449,572968,10436,8156,2280,41625,30202,11423,655109,415333,239776,186785,127936,58849,155016,61644,93372,254446,87178,167268
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Total,16,1307333,715841,591492,11980,9380,2600,38736,28811,9925,561838,355346,206492,249240,171141,78099,178799,68781,110018,266740,82382,184358
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Total,17,786341,436104,350237,7374,5865,1509,21429,16709,4720,329573,209755,119818,161230,114739,46491,102346,40240,62106,164389,48796,115593
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Total,18,1628525,916067,712458,19413,15691,3722,35867,28168,7699,427916,293030,134886,502604,366727,135877,268147,106646,161501,374578,105805,268773
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Total,19,665001,357254,307747,8156,6412,1744,12869,10005,2864,179424,118258,61166,198771,143138,55633,102587,37526,65061,163194,41915,121279
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Rural,5-19,16009189,8513790,7495399,80634,59230,21404,370055,243264,126791,8214541,4835331,3379210,1417749,940467,477282,1170965,423961,747004,4755245,2011537,2743708
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Rural,5,1320586,694602,625984,248,152,96,426,239,187,98687,55188,43499,4076,2455,1621,3789,1681,2108,1213360,634887,578473
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Rural,6,1346573,689355,657218,869,531,338,2048,1118,930,437309,239932,197377,3306,1894,1412,4773,2053,2720,898268,443827,454441
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Rural,7,1036836,530982,505854,1656,940,716,5715,3072,2643,684547,371789,312758,3295,1797,1498,6223,2549,3674,335400,150835,184565
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Rural,8,1539336,794025,745311,3095,1883,1212,14847,8126,6721,1094621,599425,495196,9423,5188,4235,18402,7379,11023,398948,172024,226924
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Rural,9,1006527,513848,492679,2442,1410,1032,15425,8150,7275,808774,432801,375973,7033,3788,3245,14811,5484,9327,158042,62215,95827
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Rural,10,1654420,866663,787757,5613,3654,1959,37085,20957,16128,1216627,681437,535190,35567,20928,14639,56293,21154,35139,303235,118533,184702
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Rural,11,819818,439515,380303,2921,1872,1049,24390,14004,10386,656297,372441,283856,16017,8954,7063,25811,8728,17083,94382,33516,60866
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Rural,12,1447681,773828,673853,7170,5006,2164,50628,30580,20048,960430,569321,391109,71874,41665,30209,101821,36012,65809,255758,91244,164514
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Rural,13,852990,450224,402766,4592,3168,1424,35580,22056,13524,550395,329826,220569,53349,30060,23289,70928,22740,48188,138146,42374,95772
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Rural,14,1008925,543119,465806,7122,5243,1879,44070,29197,14873,547955,349178,198777,108103,64828,43275,119564,40263,79301,182111,54410,127701
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Rural,15,941398,533915,407483,8688,6808,1880,39461,28675,10786,397187,273326,123861,165751,111002,54749,146582,56375,90207,183729,57729,126000
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Rural,16,931604,516559,415045,9843,7702,2141,36400,27115,9285,318110,223788,94322,218646,146114,72532,168012,61985,106027,180593,49855,130738
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Rural,17,508332,284435,223897,5448,4308,1140,19677,15354,4323,156989,113983,43006,134400,91779,42621,93763,34447,59316,98055,24564,73491
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Rural,18,1163225,655004,508221,15351,12264,3087,33023,25889,7134,215103,167809,47294,426501,300703,125798,246885,92032,154853,226362,56307,170055
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Rural,19,430938,227716,203222,5576,4289,1287,11280,8732,2548,71510,55087,16423,160408,109312,51096,93308,31079,62229,88856,19217,69639
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Urban,5-19,5565108,2964149,2600959,20643,15596,5047,19137,13215,5922,3931829,2122947,1808882,225228,188523,36705,74258,47578,26680,1294013,576290,717723
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Urban,5,379628,203791,175837,239,161,78,120,70,50,111755,60725,51030,1173,863,310,350,189,161,265991,141783,124208
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Urban,6,366691,190387,176304,354,232,122,169,98,71,175640,92277,83363,667,454,213,269,139,130,189592,97187,92405
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Urban,7,348861,179797,169064,537,323,214,313,174,139,284754,148623,136131,477,324,153,185,96,89,62595,30257,32338
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Urban,8,463062,243473,219589,832,517,315,476,269,207,395517,210934,184583,882,611,271,442,250,192,64913,30892,34021
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Urban,9,306571,158170,148401,566,358,208,468,272,196,276755,144161,132594,596,414,182,334,172,162,27852,12793,15059
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Urban,10,506347,270977,235370,1136,742,394,1061,592,469,441189,239156,202033,3333,2518,815,1580,856,724,58048,27113,30935
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Urban,11,304910,161178,143732,735,497,238,792,467,325,277159,147890,129269,1671,1199,472,912,493,419,23641,10632,13009
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Urban,12,473802,255673,218129,1321,914,407,1689,996,693,403051,220389,182662,6055,4380,1675,3414,1914,1500,58272,27080,31192
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Urban,13,329302,168347,160955,1041,690,351,1433,882,551,278859,144804,134055,5547,4003,1544,3031,1558,1473,39391,16410,22981
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Urban,14,370814,194270,176544,1429,1029,400,1931,1265,666,292189,156259,135930,11903,8986,2917,5396,2992,2404,57966,23739,34227
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Urban,15,362019,196534,165485,1748,1348,400,2164,1527,637,257922,142007,115915,21034,16934,4100,8434,5269,3165,70717,29449,41268
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Urban,16,375729,199282,176447,2137,1678,459,2336,1696,640,243728,131558,112170,30594,25027,5567,10787,6796,3991,86147,32527,53620
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Urban,17,278009,151669,126340,1926,1557,369,1752,1355,397,172584,95772,76812,26830,22960,3870,8583,5793,2790,66334,24232,42102
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Urban,18,465300,261063,204237,4062,3427,635,2844,2279,565,212813,125221,87592,76103,66024,10079,21262,14614,6648,148216,49498,98718
C-12_India,C0212,23,00,0000,State - MADHYA PRADESH  23,Urban,19,234063,129538,104525,2580,2123,457,1589,1273,316,107914,63171,44743,38363,33826,4537,9279,6447,2832,74338,22698,51640
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Total,5-19,16539252,8781178,7758074,48843,37224,11619,100677,58041,42636,9782322,5529997,4252325,1419008,1056377,362631,829409,285680,543729,4358993,1813859,2545134
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Total,5,1210512,654970,555542,344,232,112,227,110,117,202519,114056,88463,2759,1996,763,1628,687,941,1003035,537889,465146
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Total,6,1053222,555290,497932,817,530,287,723,373,350,513430,282247,231183,1698,1170,528,1511,594,917,535043,270376,264667
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Total,7,1117785,586369,531416,1357,906,451,1873,940,933,871869,473680,398189,1840,1165,675,2417,877,1540,238429,108801,129628
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Total,8,1308013,690157,617856,1708,1152,556,3509,1807,1702,1067530,584620,482910,3660,2272,1388,5408,1841,3567,226198,98465,127733
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Total,9,992490,523492,468998,1474,987,487,3844,1965,1879,860162,467980,392182,3159,1821,1338,5493,1809,3684,118358,48930,69428
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Total,10,1422251,757412,664839,2701,1843,858,7583,3991,3592,1145413,639242,506171,16877,10858,6019,21244,6999,14245,228433,94479,133954
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Total,11,925983,500096,425887,1916,1282,634,6603,3508,3095,796781,446548,350233,11266,7079,4187,13981,4446,9535,95436,37233,58203
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Total,12,1291981,688434,603547,3455,2431,1024,11587,6327,5260,978552,556937,421615,36333,22707,13626,44711,14624,30087,217343,85408,131935
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Total,13,973749,512713,461036,2876,1994,882,10150,5673,4477,723774,413118,310656,38134,23588,14546,41846,12816,29030,156969,55524,101445
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Total,14,1059512,555767,503745,4138,3072,1066,11813,6806,5007,683842,399095,284747,80010,52073,27937,72857,23471,49386,206852,71250,135602
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Total,15,1163265,627417,535848,5504,4300,1204,11983,7264,4719,608845,366847,241998,155659,111042,44617,112058,41507,70551,269216,96457,172759
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Total,16,1065152,548381,516771,5397,4231,1166,10134,6174,3960,470457,273906,196551,193763,139449,54314,121395,41656,79739,264006,82965,181041
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Total,17,872294,461642,410652,4691,3858,833,7457,4574,2883,342696,201206,141490,195522,148331,47191,100478,35912,64566,221450,67761,153689
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Total,18,1359659,745319,614340,7950,6679,1271,8897,5741,3156,337476,205429,132047,444392,351027,93365,188414,68505,119909,372530,107938,264592
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Total,19,723384,373719,349665,4515,3727,788,4294,2788,1506,178976,105086,73890,233936,181799,52137,95968,29936,66032,205695,50383,155312
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Rural,5-19,10567865,5550828,5017037,29607,22064,7543,92090,53050,39040,5833441,3359501,2473940,1014171,702512,311659,769107,251690,517417,2829449,1162011,1667438
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Rural,5,795670,424574,371096,149,97,52,156,73,83,111600,62655,48945,1644,1119,525,1366,546,820,680755,360084,320671
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Rural,6,713858,372160,341698,472,290,182,620,329,291,346736,191000,155736,1049,662,387,1311,494,817,363670,179385,184285
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Rural,7,733677,381294,352383,768,485,283,1654,820,834,555349,301751,253598,1262,735,527,2250,791,1459,172394,76712,95682
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Rural,8,874011,455600,418411,997,624,373,3182,1623,1559,692734,378969,313765,2633,1522,1111,5102,1689,3413,169363,71173,98190
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Rural,9,674040,353852,320188,943,620,323,3593,1837,1756,572894,313019,259875,2477,1340,1137,5267,1716,3551,88866,35320,53546
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Rural,10,920940,485960,434980,1618,1056,562,7017,3717,3300,711286,400272,311014,12898,7731,5167,20269,6504,13765,167852,66680,101172
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Rural,11,591646,320175,271471,1206,777,429,6211,3309,2902,494289,281756,212533,8765,5154,3611,13264,4059,9205,67911,25120,42791
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Rural,12,828174,437621,390553,2190,1521,669,10825,5911,4914,589723,341825,247898,28842,16923,11919,42560,13506,29054,154034,57935,96099
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Rural,13,614042,324779,289263,1851,1285,566,9459,5319,4140,424390,251672,172718,30360,17729,12631,39667,11751,27916,108315,37023,71292
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Rural,14,668978,350711,318267,2673,1968,705,11042,6363,4679,388912,237657,151255,62970,38592,24378,68719,21329,47390,134662,44802,89860
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Rural,15,730449,391535,338914,3584,2755,829,11045,6703,4342,327315,207557,119758,118307,79931,38376,104552,37334,67218,165646,57255,108391
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Rural,16,658237,334585,323652,3518,2700,818,9246,5644,3602,238033,147244,90789,144275,97685,46590,112637,36957,75680,150528,44355,106173
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Rural,17,511891,266547,245344,2788,2254,534,6640,4050,2590,158192,99292,58900,137215,97269,39946,91806,30999,60807,115250,32683,82567
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Rural,18,832344,443062,389282,4643,3838,805,7797,5014,2783,151239,99378,51861,305243,224951,80292,172454,58828,113626,190968,51053,139915
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Rural,19,419908,208373,211535,2207,1794,413,3603,2338,1265,70749,45454,25295,156231,111169,45062,87883,25187,62696,99235,22431,76804
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Urban,5-19,5971387,3230350,2741037,19236,15160,4076,8587,4991,3596,3948881,2170496,1778385,404837,353865,50972,60302,33990,26312,1529544,651848,877696
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Urban,5,414842,230396,184446,195,135,60,71,37,34,90919,51401,39518,1115,877,238,262,141,121,322280,177805,144475
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Urban,6,339364,183130,156234,345,240,105,103,44,59,166694,91247,75447,649,508,141,200,100,100,171373,90991,80382
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Urban,7,384108,205075,179033,589,421,168,219,120,99,316520,171929,144591,578,430,148,167,86,81,66035,32089,33946
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Urban,8,434002,234557,199445,711,528,183,327,184,143,374796,205651,169145,1027,750,277,306,152,154,56835,27292,29543
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Urban,9,318450,169640,148810,531,367,164,251,128,123,287268,154961,132307,682,481,201,226,93,133,29492,13610,15882
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Urban,10,501311,271452,229859,1083,787,296,566,274,292,434127,238970,195157,3979,3127,852,975,495,480,60581,27799,32782
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Urban,11,334337,179921,154416,710,505,205,392,199,193,302492,164792,137700,2501,1925,576,717,387,330,27525,12113,15412
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Urban,12,463807,250813,212994,1265,910,355,762,416,346,388829,215112,173717,7491,5784,1707,2151,1118,1033,63309,27473,35836
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Urban,13,359707,187934,171773,1025,709,316,691,354,337,299384,161446,137938,7774,5859,1915,2179,1065,1114,48654,18501,30153
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Urban,14,390534,205056,185478,1465,1104,361,771,443,328,294930,161438,133492,17040,13481,3559,4138,2142,1996,72190,26448,45742
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Urban,15,432816,235882,196934,1920,1545,375,938,561,377,281530,159290,122240,37352,31111,6241,7506,4173,3333,103570,39202,64368
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Urban,16,406915,213796,193119,1879,1531,348,888,530,358,232424,126662,105762,49488,41764,7724,8758,4699,4059,113478,38610,74868
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Urban,17,360403,195095,165308,1903,1604,299,817,524,293,184504,101914,82590,58307,51062,7245,8672,4913,3759,106200,35078,71122
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Urban,18,527315,302257,225058,3307,2841,466,1100,727,373,186237,106051,80186,139149,126076,13073,15960,9677,6283,181562,56885,124677
C-12_India,C0212,24,00,0000,State - GUJARAT  24,Urban,19,303476,165346,138130,2308,1933,375,691,450,241,108227,59632,48595,77705,70630,7075,8085,4749,3336,106460,27952,78508
C-12_India,C0212,25,00,0000,State - DAMAN & DIU  25,Total,5-19,45916,25834,20082,118,97,21,112,67,45,28261,15281,12980,7679,6659,1020,793,357,436,8953,3373,5580
C-12_India,C0212,25,00,0000,State - DAMAN & DIU  25,Total,5,3064,1569,1495,1,1,0,3,2,1,1008,521,487,1,1,0,6,1,5,2045,1043,1002
C-12_India,C0212,25,00,0000,State - DAMAN & DIU  25,Total,6,2557,1339,1218,1,1,0,1,0,1,1647,876,771,5,3,2,2,1,1,901,458,443
C-12_India,C0212,25,00,0000,State - DAMAN & DIU  25,Total,7,2972,1541,1431,3,2,1,8,5,3,2655,1387,1268,6,3,3,1,0,1,299,144,155
C-12_India,C0212,25,00,0000,State - DAMAN & DIU  25,Total,8,3130,1620,1510,5,5,0,3,2,1,2857,1486,1371,11,8,3,0,0,0,254,119,135
C-12_India,C0212,25,00,0000,State - DAMAN & DIU  25,Total,9,2538,1307,1231,2,2,0,3,2,1,2384,1240,1144,4,2,2,1,1,0,144,60,84
