source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban,Religion,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40 and above | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,All religious communities,34 +,59667,14752,56670,11833,10507,2270,9419,1848,12604,2990,12458,2903,7800,1323,3869,496,13,3
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,All religious communities,Not stated,105940,112465,92358,91207,0,0,0,0,0,0,0,0,0,0,0,0,92358,91207
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Hindu,All ages,642039,641719,617332,563696,93670,78789,99779,84013,157856,145954,115932,111451,65976,66306,57554,56470,26565,20713
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Hindu,Less than 10,6960,7564,6802,6467,1,5,8,12,209,897,2373,2076,1709,1381,2498,2092,4,4
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Hindu,10-11,776,4509,697,3350,5,7,11,45,124,478,215,527,103,631,238,1658,1,4
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Hindu,12-13,781,8951,661,6455,5,26,9,122,102,773,191,1082,104,1591,249,2858,1,3
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Hindu,14-15,2770,39107,2210,29040,60,423,94,1081,399,4861,476,6173,375,6837,806,9654,0,11
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Hindu,16-17,8523,79417,7431,67057,400,4199,652,6830,1959,17888,1632,16309,1170,11820,1616,9997,2,14
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Hindu,18-19,36659,170246,33576,152093,2637,18101,4507,22135,9587,42896,7175,34153,4478,20253,5180,14520,12,35
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Hindu,20-21,100954,151142,94236,132523,9280,19574,14270,21980,24973,36854,19967,28330,12425,14587,13275,11169,46,29
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Hindu,22-23,110077,75202,107016,70857,15194,16270,18010,15008,29383,20519,22465,12203,12406,4592,9514,2246,44,19
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Hindu,24-25,126470,46642,122502,43069,18923,10476,19170,9254,32140,12198,26010,6632,14461,2921,11753,1574,45,14
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Hindu,26-27,81008,18161,79837,17384,16906,5384,15255,4183,22351,4690,14249,2028,6799,788,4255,303,22,8
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Hindu,28-29,62503,9271,61703,8736,13709,2695,12387,2071,17394,2347,9908,1001,5067,436,3220,186,18,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Hindu,30-31,43158,4196,42093,3673,8583,923,8667,844,11432,903,6365,544,3880,310,3152,148,14,1
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Hindu,32-33,16839,1247,16612,1144,4404,382,3868,245,4312,273,2158,150,1193,63,674,31,3,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Hindu,34 +,16108,1816,15604,1279,3563,324,2871,203,3491,377,2748,243,1806,96,1124,34,1,2
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Hindu,Not stated,28453,24248,26352,20569,0,0,0,0,0,0,0,0,0,0,0,0,26352,20569
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Muslim,All ages,1245262,1327548,1169747,1199313,140525,148123,161483,169569,302520,315014,252599,256395,142362,141266,107656,101141,62602,67805
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Muslim,Less than 10,17020,18279,16388,17089,6,14,39,57,913,2536,5421,6068,4226,3937,5772,4469,11,8
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Muslim,10-11,2894,8259,2697,7730,23,50,71,287,597,1977,895,2427,553,1554,554,1432,4,3
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Muslim,12-13,1972,9334,1834,8649,99,224,111,568,499,2496,596,2406,294,1584,234,1368,1,3
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Muslim,14-15,9127,46602,8201,42320,557,1855,676,3628,2218,11523,2278,10755,1310,7533,1158,7011,4,15
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Muslim,16-17,28218,119982,26148,111537,2920,11809,3466,15236,7923,33558,6370,26574,3089,14127,2368,10194,12,39
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Muslim,18-19,107424,312443,100204,290779,12370,35131,13744,41204,29695,84316,23469,68173,11552,35927,9350,25934,24,94
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Muslim,20-21,257709,309042,238828,273566,23350,29305,30673,38083,66967,76153,58497,65422,30897,36198,28362,28313,82,92
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Muslim,22-23,204620,161522,196245,149062,25106,23921,28702,26093,58010,42419,46682,32135,22526,15335,15153,9111,66,48
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Muslim,24-25,219212,121144,206760,107385,22815,17563,28957,19210,56315,29109,47519,20983,28932,12705,22164,7777,58,38
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Muslim,26-27,99891,53190,96770,49865,17599,12301,16990,10280,27577,13216,18894,8053,10245,4105,5439,1896,26,14
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Muslim,28-29,77994,37528,75393,34912,14035,8069,13682,7401,19808,8603,13878,5706,8805,3539,5169,1586,16,8
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Muslim,30-31,78871,25524,74162,21447,9414,3997,12906,4393,17444,4956,14433,3900,11571,2810,8365,1380,29,11
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Muslim,32-33,25667,8286,24906,7680,5699,2034,5283,1594,5942,1716,4414,1323,2611,771,950,241,7,1
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Muslim,34 +,41338,12085,38960,9862,6532,1850,6183,1535,8612,2436,9253,2470,5751,1141,2618,429,11,1
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Muslim,Not stated,73305,84328,62251,67430,0,0,0,0,0,0,0,0,0,0,0,0,62251,67430
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Christian,All ages,4760,2833,4575,2480,926,392,891,371,1240,614,690,505,319,257,240,202,269,139
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Christian,Less than 10,51,35,49,30,0,0,0,0,3,4,23,14,17,6,6,6,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Christian,10-11,9,25,9,19,0,0,0,1,3,3,1,4,2,4,3,7,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Christian,12-13,3,25,3,19,0,0,0,1,0,5,1,3,1,6,1,4,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Christian,14-15,16,140,14,114,2,5,0,9,3,28,6,35,1,14,2,23,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Christian,16-17,81,283,72,246,5,24,4,34,28,84,21,52,8,30,6,22,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Christian,18-19,261,670,245,613,27,99,34,112,75,150,57,153,25,50,27,49,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Christian,20-21,798,662,748,563,102,86,140,92,223,148,150,111,62,68,68,58,3,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Christian,22-23,845,332,827,310,172,71,185,52,264,87,122,50,53,34,30,16,1,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Christian,24-25,943,222,919,200,191,48,204,28,255,53,150,40,73,21,46,10,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Christian,26-27,576,105,570,97,156,23,153,17,163,27,57,22,25,5,14,3,2,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Christian,28-29,410,64,405,57,138,18,81,12,126,13,36,5,16,7,8,2,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Christian,30-31,279,42,268,37,72,9,51,8,64,3,37,7,22,8,22,2,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Christian,32-33,90,17,90,15,33,7,23,2,18,3,8,1,5,2,3,0,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Christian,34 +,97,28,93,21,28,2,16,3,15,6,21,8,9,2,4,0,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Christian,Not stated,301,183,263,139,0,0,0,0,0,0,0,0,0,0,0,0,263,139
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Sikh,All ages,34196,32082,32893,28598,4866,3299,5418,3885,7960,7095,6202,6219,3509,3501,3490,3422,1448,1177
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Sikh,Less than 10,345,355,336,327,0,0,0,0,7,41,104,86,77,76,148,124,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Sikh,10-11,13,110,13,95,0,0,0,1,3,23,2,16,5,13,3,42,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Sikh,12-13,21,165,20,132,0,0,0,1,4,18,9,19,6,20,1,74,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Sikh,14-15,67,950,60,743,0,8,3,22,14,103,13,117,7,141,23,352,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Sikh,16-17,174,2702,144,2276,2,118,5,209,27,524,31,523,22,400,57,500,0,2
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Sikh,18-19,1112,7921,982,7114,50,679,103,904,245,1909,189,1633,139,1002,255,985,1,2
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Sikh,20-21,4229,7994,3900,7056,282,807,512,1022,965,1777,808,1717,542,917,791,814,0,2
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Sikh,22-23,6034,4281,5873,3985,884,663,1166,675,1434,1070,1100,950,640,405,646,221,3,1
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Sikh,24-25,8036,2985,7794,2695,1383,442,1439,468,1843,753,1496,579,830,262,802,190,1,1
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Sikh,26-27,4529,1375,4454,1288,939,262,794,246,1158,384,868,257,435,96,256,42,4,1
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Sikh,28-29,3112,892,3067,832,522,150,521,151,886,242,631,175,298,81,209,33,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Sikh,30-31,2568,578,2485,518,332,98,403,89,714,154,545,86,306,54,185,37,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Sikh,32-33,1081,187,1062,176,203,36,212,49,331,47,194,31,85,10,37,3,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Sikh,34 +,1304,222,1264,193,269,36,260,48,329,50,212,30,117,24,77,5,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Sikh,Not stated,1571,1365,1439,1168,0,0,0,0,0,0,0,0,0,0,0,0,1439,1168
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Buddhist,All ages,19455,21548,17976,18840,1862,2038,2320,2533,4065,4393,3761,3983,2394,2431,2171,2166,1403,1296
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Buddhist,Less than 10,314,407,301,380,0,0,3,1,31,64,112,180,56,47,99,88,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Buddhist,10-11,97,144,90,128,1,0,3,3,14,34,35,48,18,17,19,26,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Buddhist,12-13,131,189,119,164,0,3,3,5,24,35,39,44,24,27,29,50,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Buddhist,14-15,253,486,235,435,6,11,19,38,56,104,55,100,43,76,55,106,1,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Buddhist,16-17,620,1240,563,1079,23,56,48,103,134,262,153,287,99,184,106,183,0,4
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Buddhist,18-19,2029,3495,1833,3101,92,267,190,419,428,771,475,698,300,510,347,434,1,2
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Buddhist,20-21,3444,4351,3127,3776,204,344,398,557,801,967,716,889,478,538,530,479,0,2
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Buddhist,22-23,3037,3049,2885,2756,340,352,489,468,741,749,639,580,366,318,308,288,2,1
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Buddhist,24-25,2912,2647,2693,2349,353,339,429,366,694,628,547,453,375,315,294,246,1,2
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Buddhist,26-27,1676,1387,1592,1237,297,260,252,211,416,319,299,223,199,122,129,100,0,2
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Buddhist,28-29,1168,895,1111,803,190,185,210,140,278,166,200,162,140,85,92,65,1,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Buddhist,30-31,989,717,920,588,156,104,128,120,211,120,199,111,140,79,86,54,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Buddhist,32-33,415,333,402,295,95,60,65,45,85,58,79,59,43,53,34,20,1,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Buddhist,34 +,777,586,710,466,105,57,83,57,152,116,213,149,113,60,43,27,1,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Buddhist,Not stated,1593,1622,1395,1283,0,0,0,0,0,0,0,0,0,0,0,0,1395,1283
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Jain,All ages,78,80,73,68,20,5,15,13,19,19,6,15,5,8,4,7,4,1
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Jain,Less than 10,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Jain,10-11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Jain,12-13,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Jain,14-15,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Jain,16-17,0,5,0,5,0,1,0,2,0,1,0,1,0,0,0,0,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Jain,18-19,5,20,4,16,1,1,1,4,1,2,0,4,0,2,1,3,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Jain,20-21,12,25,11,22,0,2,3,3,5,7,1,4,2,4,0,2,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Jain,22-23,19,13,18,11,5,0,3,2,7,2,1,6,1,0,1,1,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Jain,24-25,17,8,17,7,7,1,3,1,3,4,2,0,1,1,1,0,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Jain,26-27,8,2,8,2,4,0,2,0,1,2,1,0,0,0,0,0,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Jain,28-29,4,1,4,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Jain,30-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Jain,32-33,3,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Jain,34 +,2,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Jain,Not stated,6,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Other religions and persuasions,All ages,288,285,266,264,42,47,43,49,75,64,42,42,17,22,26,15,21,25
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Other religions and persuasions,Less than 10,3,11,3,11,0,0,0,0,0,1,2,4,1,5,0,1,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Other religions and persuasions,10-11,1,3,1,3,0,0,0,0,0,1,1,1,0,0,0,1,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Other religions and persuasions,12-13,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Other religions and persuasions,14-15,0,9,0,8,0,0,0,0,0,4,0,2,0,0,0,2,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Other religions and persuasions,16-17,7,37,5,30,0,6,0,5,2,8,1,7,1,3,1,1,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Other religions and persuasions,18-19,29,66,28,63,4,15,5,19,9,17,6,5,2,3,2,4,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Other religions and persuasions,20-21,58,51,52,46,10,12,12,9,12,10,9,8,4,4,5,3,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Other religions and persuasions,22-23,40,32,38,31,9,8,9,8,13,7,4,5,2,1,1,2,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Other religions and persuasions,24-25,57,22,50,18,10,1,6,4,10,4,11,4,2,4,11,1,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Other religions and persuasions,26-27,25,11,25,11,2,3,6,2,11,5,2,1,1,0,3,0,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Other religions and persuasions,28-29,15,8,14,8,2,0,1,0,6,4,2,3,2,1,1,0,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Other religions and persuasions,30-31,20,6,19,6,3,0,3,1,6,2,3,2,2,1,2,0,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Other religions and persuasions,32-33,5,1,5,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Other religions and persuasions,34 +,5,2,4,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0
C-05_All_India,C1805,01,000,Rural,State - JAMMU & KASHMIR,Other religions and persuasions,Not stated,22,25,21,25,0,0,0,0,0,0,0,0,0,0,0,0,21,25
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,All religious communities,All ages,889506,806851,857672,715546,113808,80516,124620,91230,219786,178489,181192,159926,94384,90104,66161,63210,57721,52071
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,All religious communities,Less than 10,11738,11617,11439,10624,1,4,16,20,392,844,4041,3978,3102,2714,3879,3061,8,3
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,All religious communities,10-11,1804,4236,1726,3603,6,9,19,57,258,687,655,1122,439,755,346,971,3,2
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,All religious communities,12-13,1668,7902,1554,6277,7,41,30,175,294,1207,659,1838,310,1291,252,1722,2,3
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,All religious communities,14-15,4705,29743,4171,23536,69,308,160,1021,944,4589,1414,6396,781,4862,801,6357,2,3
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,All religious communities,16-17,12381,60184,11397,51008,459,2305,896,4033,3041,12581,3598,14478,1692,9219,1708,8374,3,18
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,All religious communities,18-19,44834,135022,41980,119215,2294,8427,4579,12435,11399,32060,12023,32507,5897,19132,5771,14606,17,48
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,All religious communities,20-21,117975,156554,111854,136817,8815,11666,15120,16724,30559,37819,29076,36317,14147,20199,14075,14040,62,52
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,All religious communities,22-23,126752,108677,123308,100752,16455,13671,19460,15919,35715,29543,29027,24141,12946,11836,9617,5610,88,32
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,All religious communities,24-25,154658,93468,149755,85284,21504,13977,22031,14297,41046,24740,33332,17918,18691,9765,13073,4556,78,31
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,All religious communities,26-27,104648,53442,102762,50742,18965,11764,17132,10005,29626,14420,21037,8943,10834,4136,5126,1453,42,21
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,All religious communities,28-29,88934,37873,87229,35508,15781,8428,15213,7582,24689,9725,17466,5702,9676,2925,4375,1137,29,9
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,All religious communities,30-31,77734,23961,75547,21255,11835,4784,13904,4981,21297,5508,14875,3318,8947,1821,4668,835,21,8
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,All religious communities,32-33,34850,9719,34230,9092,7901,2621,7356,2205,9587,2139,5749,1286,2729,633,904,203,4,5
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,All religious communities,34 +,44798,11860,43369,10000,9716,2511,8704,1776,10939,2627,8240,1982,4193,816,1566,285,11,3
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,All religious communities,Not stated,62027,62593,57351,51833,0,0,0,0,0,0,0,0,0,0,0,0,57351,51833
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Hindu,All ages,360831,259471,350844,228031,58020,27938,58994,29862,94943,58205,67909,50168,30346,28136,22347,21652,18285,12070
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Hindu,Less than 10,4122,3223,4042,2835,1,0,5,6,141,224,1685,974,1007,697,1198,933,5,1
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Hindu,10-11,450,1146,428,832,2,3,2,14,61,138,196,169,93,149,72,357,2,2
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Hindu,12-13,561,2955,511,1961,0,9,5,43,93,304,229,359,89,398,95,847,0,1
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Hindu,14-15,1243,11257,1033,7694,8,79,27,287,244,1248,365,1675,155,1542,232,2862,2,1
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Hindu,16-17,3196,21960,2864,17277,73,754,224,1317,736,3812,928,4283,360,3367,542,3733,1,11
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Hindu,18-19,13460,45854,12607,39571,534,3237,1854,4507,3721,10398,3536,9919,1361,6378,1596,5113,5,19
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Hindu,20-21,43961,53309,42119,46741,4518,4790,8039,6080,12296,12877,9577,11909,3592,6643,4064,4429,33,13
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Hindu,22-23,57530,39464,56240,37044,10003,5571,11013,6004,16393,10966,10947,8756,4168,4058,3677,1676,39,13
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Hindu,24-25,70785,31804,68960,29698,13312,5525,11602,5066,18959,8797,13180,6399,6851,2832,5008,1059,48,20
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Hindu,26-27,52188,17404,51381,16716,10877,4003,8931,3324,14637,4825,9876,3059,4748,1178,2289,318,23,9
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Hindu,28-29,42047,9499,41431,9023,8129,2214,7413,1857,12088,2685,8319,1540,3796,541,1665,180,21,6
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Hindu,30-31,29278,4465,28708,4029,5248,1020,5251,847,8830,1139,5494,707,2587,219,1291,97,7,0
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Hindu,32-33,12371,1501,12200,1398,2824,415,2591,286,3853,395,1840,207,804,71,286,22,2,2
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Hindu,34 +,10462,1509,10226,1240,2491,318,2037,224,2891,397,1737,212,735,63,332,26,3,0
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Hindu,Not stated,19177,14121,18094,11972,0,0,0,0,0,0,0,0,0,0,0,0,18094,11972
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Muslim,All ages,475841,503011,456002,448546,48687,48237,57984,56709,111630,110709,103068,100975,58913,57082,39537,37475,36183,37359
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Muslim,Less than 10,6923,7790,6725,7236,0,4,10,14,237,565,2105,2814,1925,1900,2446,1937,2,2
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Muslim,10-11,1270,2899,1218,2610,4,4,17,42,184,526,420,906,332,578,261,554,0,0
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Muslim,12-13,1001,4589,946,4056,6,29,25,129,186,874,381,1420,205,852,141,750,2,2
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Muslim,14-15,3294,17127,3005,14858,58,223,130,700,680,3226,996,4512,604,3132,537,3064,0,1
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Muslim,16-17,8775,35353,8177,31424,371,1453,648,2570,2230,8281,2563,9609,1278,5442,1085,4063,2,6
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Muslim,18-19,29688,81903,27856,73347,1682,4758,2556,7287,7249,20080,8122,20905,4341,11766,3895,8522,11,29
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Muslim,20-21,68824,94105,64927,82142,3926,6205,6326,9745,16894,22848,18428,22272,10040,12285,9286,8752,27,35
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Muslim,22-23,61848,62395,59960,57468,5474,7234,7119,9015,17324,16753,16606,13857,8148,7039,5251,3553,38,17
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Muslim,24-25,73508,56061,70785,50502,6638,7601,8892,8403,19358,14465,18049,10410,10722,6377,7100,3235,26,11
C-05_All_India,C1905,01,000,Urban,State - JAMMU & KASHMIR,Muslim,26-27,45078,32996,44141,31165,6800,7159,7054,6152,12883,8754,9689,5338,5337,2717,2364,1036,14,9
