source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban/,Age at | marriage | 1,Number of ever married | persons | Males | 2,Females | 3,Duration of marriage of currently married persons | All durations | Males | 4,Females | 5,0-4 | Males | 6,Females | 7,5-9 | Males | 8,Females | 9,10-19 | Males | 10,Females | 11,20-29 | Males | 12,Females | 13,30-39 | Males | 14,Females | 15,40 and above | Males | 16,Females | 17,Duration not known | Males | 18,Females | 19
C-04_Arunachal_Pradesh,C1404,12,000,State - ARUNACHAL PRADESH,Rural,Not stated,14030,17836,12766,14882,0,0,0,0,0,0,0,0,0,0,0,0,12766,14882
C-04_Arunachal_Pradesh,C1404,12,000,State - ARUNACHAL PRADESH,Urban,All ages,76984,69957,75177,63852,11228,9611,12294,10348,24125,20971,16530,12921,4862,3558,1639,1322,4499,5121
C-04_Arunachal_Pradesh,C1404,12,000,State - ARUNACHAL PRADESH,Urban,Less than 10,879,965,857,904,0,1,4,6,96,281,441,373,202,168,114,73,0,2
C-04_Arunachal_Pradesh,C1404,12,000,State - ARUNACHAL PRADESH,Urban,10-11,180,342,173,315,1,3,1,9,33,129,94,116,28,37,16,21,0,0
C-04_Arunachal_Pradesh,C1404,12,000,State - ARUNACHAL PRADESH,Urban,12-13,173,922,165,816,1,13,5,75,55,359,59,230,31,94,14,45,0,0
C-04_Arunachal_Pradesh,C1404,12,000,State - ARUNACHAL PRADESH,Urban,14-15,547,3935,520,3506,17,189,35,457,163,1376,193,965,81,383,31,136,0,0
C-04_Arunachal_Pradesh,C1404,12,000,State - ARUNACHAL PRADESH,Urban,16-17,1618,8363,1554,7618,137,978,182,1317,588,2886,444,1735,136,502,67,194,0,6
C-04_Arunachal_Pradesh,C1404,12,000,State - ARUNACHAL PRADESH,Urban,18-19,6140,18319,5951,16961,619,2729,925,3065,2078,6075,1572,3757,541,979,211,352,5,4
C-04_Arunachal_Pradesh,C1404,12,000,State - ARUNACHAL PRADESH,Urban,20-21,13995,14283,13592,12872,1559,1936,2241,2383,4586,4538,3542,2954,1214,739,433,309,17,13
C-04_Arunachal_Pradesh,C1404,12,000,State - ARUNACHAL PRADESH,Urban,22-23,11983,6583,11802,6162,2039,1367,2221,1192,4122,2098,2557,1183,679,246,170,71,14,5
C-04_Arunachal_Pradesh,C1404,12,000,State - ARUNACHAL PRADESH,Urban,24-25,13911,5126,13633,4653,2358,1047,2414,823,4649,1595,3036,872,883,237,282,77,11,2
C-04_Arunachal_Pradesh,C1404,12,000,State - ARUNACHAL PRADESH,Urban,26-27,7206,2258,7121,2143,1598,598,1376,414,2348,726,1378,324,354,67,63,14,4,0
C-04_Arunachal_Pradesh,C1404,12,000,State - ARUNACHAL PRADESH,Urban,28-29,5636,1451,5540,1356,1172,368,1053,294,1882,437,1123,198,238,47,67,12,5,0
C-04_Arunachal_Pradesh,C1404,12,000,State - ARUNACHAL PRADESH,Urban,30-31,4911,890,4818,798,687,167,839,174,1750,267,1157,135,279,44,105,11,1,0
C-04_Arunachal_Pradesh,C1404,12,000,State - ARUNACHAL PRADESH,Urban,32-33,2043,297,2017,279,421,84,384,60,730,85,389,40,65,7,27,3,1,0
C-04_Arunachal_Pradesh,C1404,12,000,State - ARUNACHAL PRADESH,Urban,34 +,3056,433,2994,380,619,131,614,79,1045,119,545,39,131,8,39,4,1,0
C-04_Arunachal_Pradesh,C1404,12,000,State - ARUNACHAL PRADESH,Urban,Not stated,4706,5790,4440,5089,0,0,0,0,0,0,0,0,0,0,0,0,4440,5089
C-04_Assam,C1404,18,000,State - ASSAM,Total,All ages,7119028,8218073,6834718,6972950,1052939,1123294,1088277,1135460,1911971,1992266,1343889,1361168,671172,650457,400157,361432,366313,348873
C-04_Assam,C1404,18,000,State - ASSAM,Total,Less than 10,77948,157125,75531,136745,26,82,187,682,6878,42999,25484,43917,20322,26557,22592,22437,42,71
C-04_Assam,C1404,18,000,State - ASSAM,Total,10-11,3676,18393,3492,15089,14,159,82,1003,781,5617,1547,4138,688,1996,377,2162,3,14
C-04_Assam,C1404,18,000,State - ASSAM,Total,12-13,4552,83107,4150,66758,85,2434,306,8381,1173,24486,1536,15697,602,8339,446,7401,2,20
C-04_Assam,C1404,18,000,State - ASSAM,Total,14-15,18399,461936,16238,381950,1451,28363,2214,54933,5199,127857,3874,85540,1851,47819,1639,37319,10,119
C-04_Assam,C1404,18,000,State - ASSAM,Total,16-17,76380,1065586,70891,920382,11740,153879,13583,169288,23707,295440,12110,174250,5318,80354,4412,46938,21,233
C-04_Assam,C1404,18,000,State - ASSAM,Total,18-19,356752,2399802,335979,2102693,65617,407181,65860,380009,101632,627467,56638,404207,25742,183672,20372,99492,118,665
C-04_Assam,C1404,18,000,State - ASSAM,Total,20-21,974605,1574192,928202,1308075,157737,197254,175361,221389,272532,377293,175006,289577,80809,139776,66435,82419,322,367
C-04_Assam,C1404,18,000,State - ASSAM,Total,22-23,1049864,749348,1017800,649442,185665,129031,185075,113896,313564,190370,197422,134374,84346,57468,51445,24100,283,203
C-04_Assam,C1404,18,000,State - ASSAM,Total,24-25,1166952,564015,1120867,469878,163817,82537,166673,77169,334129,136074,247913,100645,124489,51243,83541,22038,305,172
C-04_Assam,C1404,18,000,State - ASSAM,Total,26-27,711084,255376,692915,223345,125329,50710,117054,41838,213035,66097,141293,40889,64472,17990,31512,5746,220,75
C-04_Assam,C1404,18,000,State - ASSAM,Total,28-29,641536,180815,623715,152935,101857,33203,101089,29070,185641,43386,131532,27930,69861,14678,33574,4616,161,52
C-04_Assam,C1404,18,000,State - ASSAM,Total,30-31,652208,136545,625798,104363,75411,16660,98283,20699,179609,29212,140625,20942,85436,12361,46252,4455,182,34
C-04_Assam,C1404,18,000,State - ASSAM,Total,32-33,345451,49356,337295,40722,59121,9794,58531,7956,101713,11331,70001,7448,35196,3324,12638,853,95,16
C-04_Assam,C1404,18,000,State - ASSAM,Total,34 +,636934,75515,617456,53767,105069,12007,103979,9147,172378,14637,138908,11614,72040,4880,24922,1456,160,26
C-04_Assam,C1404,18,000,State - ASSAM,Total,Not stated,402687,446962,364389,346806,0,0,0,0,0,0,0,0,0,0,0,0,364389,346806
C-04_Assam,C1404,18,000,State - ASSAM,Rural,All ages,6013216,6965034,5764465,5917068,902469,969530,929233,975582,1610637,1690744,1116884,1139619,560943,547657,341646,306235,302653,287701
C-04_Assam,C1404,18,000,State - ASSAM,Rural,Less than 10,66000,136810,63883,119336,20,72,174,612,6383,39550,21780,37856,16854,22384,18642,18804,30,58
C-04_Assam,C1404,18,000,State - ASSAM,Rural,10-11,2948,14843,2802,12482,13,144,70,905,671,4839,1271,3296,485,1579,291,1712,1,7
C-04_Assam,C1404,18,000,State - ASSAM,Rural,12-13,3666,65875,3367,54627,79,2266,275,7411,1034,20623,1230,12449,424,6425,323,5438,2,15
C-04_Assam,C1404,18,000,State - ASSAM,Rural,14-15,15255,387579,13541,326318,1366,26046,1987,49042,4440,110760,3100,70588,1409,39415,1230,30371,9,96
C-04_Assam,C1404,18,000,State - ASSAM,Rural,16-17,67052,928664,62325,809451,10982,141316,12369,153303,20923,259734,10195,148053,4292,67748,3544,39115,20,182
C-04_Assam,C1404,18,000,State - ASSAM,Rural,18-19,320558,2132141,302084,1876863,61251,372397,60728,345137,91131,559288,49208,352933,22147,159947,17523,86600,96,561
C-04_Assam,C1404,18,000,State - ASSAM,Rural,20-21,878387,1349402,836880,1120072,146411,171211,161447,191396,245365,321354,153734,245082,70656,119227,58996,71523,271,279
C-04_Assam,C1404,18,000,State - ASSAM,Rural,22-23,939401,607891,910689,523473,169173,105510,168119,92097,280603,152207,173331,107440,73764,46325,45464,19751,235,143
C-04_Assam,C1404,18,000,State - ASSAM,Rural,24-25,1017241,443920,975994,364309,144764,63257,146584,58601,290678,103741,212871,78446,107424,41551,73436,18618,237,95
C-04_Assam,C1404,18,000,State - ASSAM,Rural,26-27,597067,189367,581199,163024,106122,36666,99524,29833,179505,47527,116385,30404,53221,13889,26280,4668,162,37
C-04_Assam,C1404,18,000,State - ASSAM,Rural,28-29,519929,135019,504620,111813,82332,23626,82644,20480,150216,30931,104928,21108,56714,11848,27689,3795,97,25
C-04_Assam,C1404,18,000,State - ASSAM,Rural,30-31,511310,104852,488824,77960,57994,11427,76783,14755,138597,21201,108413,16423,68679,10291,38252,3845,106,18
C-04_Assam,C1404,18,000,State - ASSAM,Rural,32-33,258186,36781,251533,29674,44770,6799,43449,5483,74879,8008,51951,5888,26798,2771,9640,716,46,9
C-04_Assam,C1404,18,000,State - ASSAM,Rural,34 +,481661,60117,465475,41507,77192,8793,75080,6527,126212,10981,108487,9653,58076,4257,20336,1279,92,17
C-04_Assam,C1404,18,000,State - ASSAM,Rural,Not stated,334555,371773,301249,286159,0,0,0,0,0,0,0,0,0,0,0,0,301249,286159
C-04_Assam,C1404,18,000,State - ASSAM,Urban,All ages,1105812,1253039,1070253,1055882,150470,153764,159044,159878,301334,301522,227005,221549,110229,102800,58511,55197,63660,61172
C-04_Assam,C1404,18,000,State - ASSAM,Urban,Less than 10,11948,20315,11648,17409,6,10,13,70,495,3449,3704,6061,3468,4173,3950,3633,12,13
C-04_Assam,C1404,18,000,State - ASSAM,Urban,10-11,728,3550,690,2607,1,15,12,98,110,778,276,842,203,417,86,450,2,7
C-04_Assam,C1404,18,000,State - ASSAM,Urban,12-13,886,17232,783,12131,6,168,31,970,139,3863,306,3248,178,1914,123,1963,0,5
C-04_Assam,C1404,18,000,State - ASSAM,Urban,14-15,3144,74357,2697,55632,85,2317,227,5891,759,17097,774,14952,442,8404,409,6948,1,23
C-04_Assam,C1404,18,000,State - ASSAM,Urban,16-17,9328,136922,8566,110931,758,12563,1214,15985,2784,35706,1915,26197,1026,12606,868,7823,1,51
C-04_Assam,C1404,18,000,State - ASSAM,Urban,18-19,36194,267661,33895,225830,4366,34784,5132,34872,10501,68179,7430,51274,3595,23725,2849,12892,22,104
C-04_Assam,C1404,18,000,State - ASSAM,Urban,20-21,96218,224790,91322,188003,11326,26043,13914,29993,27167,55939,21272,44495,10153,20549,7439,10896,51,88
C-04_Assam,C1404,18,000,State - ASSAM,Urban,22-23,110463,141457,107111,125969,16492,23521,16956,21799,32961,38163,24091,26934,10582,11143,5981,4349,48,60
C-04_Assam,C1404,18,000,State - ASSAM,Urban,24-25,149711,120095,144873,105569,19053,19280,20089,18568,43451,32333,35042,22199,17065,9692,10105,3420,68,77
C-04_Assam,C1404,18,000,State - ASSAM,Urban,26-27,114017,66009,111716,60321,19207,14044,17530,12005,33530,18570,24908,10485,11251,4101,5232,1078,58,38
C-04_Assam,C1404,18,000,State - ASSAM,Urban,28-29,121607,45796,119095,41122,19525,9577,18445,8590,35425,12455,26604,6822,13147,2830,5885,821,64,27
C-04_Assam,C1404,18,000,State - ASSAM,Urban,30-31,140898,31693,136974,26403,17417,5233,21500,5944,41012,8011,32212,4519,16757,2070,8000,610,76,16
C-04_Assam,C1404,18,000,State - ASSAM,Urban,32-33,87265,12575,85762,11048,14351,2995,15082,2473,26834,3323,18050,1560,8398,553,2998,137,49,7
C-04_Assam,C1404,18,000,State - ASSAM,Urban,34 +,155273,15398,151981,12260,27877,3214,28899,2620,46166,3656,30421,1961,13964,623,4586,177,68,9
C-04_Assam,C1404,18,000,State - ASSAM,Urban,Not stated,68132,75189,63140,60647,0,0,0,0,0,0,0,0,0,0,0,0,63140,60647
C-04_Bihar,C1404,10,000,State - BIHAR,Total,All ages,23814413,25882957,22716906,23585141,2587834,2904225,3108500,3318929,6109422,6539639,4333606,4501372,2651198,2705944,2643238,2566114,1283108,1048918
C-04_Bihar,C1404,10,000,State - BIHAR,Total,Less than 10,268860,579203,257419,538318,298,911,1028,3616,35393,148227,70826,156237,57922,100724,90951,126776,1001,1827
C-04_Bihar,C1404,10,000,State - BIHAR,Total,10-11,48856,174461,44211,156257,600,2648,1777,8534,10334,38165,10787,33543,6929,25175,13420,47232,364,960
C-04_Bihar,C1404,10,000,State - BIHAR,Total,12-13,74869,457615,64557,404195,2232,12806,4150,32886,14664,100322,13157,82538,9596,65200,20462,108951,296,1492
C-04_Bihar,C1404,10,000,State - BIHAR,Total,14-15,335811,2049717,284806,1804658,14315,98836,21151,182179,62870,476664,54489,375008,43037,277857,87899,389097,1045,5017
C-04_Bihar,C1404,10,000,State - BIHAR,Total,16-17,929028,4854972,836142,4431644,73952,552764,99649,644237,221778,1297307,156760,858489,110210,535221,171247,532259,2546,11367
C-04_Bihar,C1404,10,000,State - BIHAR,Total,18-19,3391725,10695829,3186513,10016625,378550,1504840,437329,1572578,900940,3011240,612335,1931341,378448,1068754,470501,902111,8410,25761
C-04_Bihar,C1404,10,000,State - BIHAR,Total,20-21,8246531,4154260,7888388,3663229,949971,448025,1174761,584877,2281222,1032034,1577704,768577,909134,452879,975248,367448,20348,9389
C-04_Bihar,C1404,10,000,State - BIHAR,Total,22-23,4562535,981710,4444923,895959,593853,157407,680391,169249,1330962,250609,890508,163922,523383,96849,415626,55380,10200,2543
C-04_Bihar,C1404,10,000,State - BIHAR,Total,24-25,2739591,472538,2654150,413762,282513,67836,383671,74319,751187,109745,574304,79586,375470,53800,281026,27315,5979,1161
C-04_Bihar,C1404,10,000,State - BIHAR,Total,26-27,727471,122337,715248,113537,121533,27929,124642,21476,202950,30680,135737,18523,84132,10809,44706,3787,1548,333
C-04_Bihar,C1404,10,000,State - BIHAR,Total,28-29,500735,91547,491507,82879,84849,19104,82610,14268,133055,22121,94499,14529,63383,9465,31937,3047,1174,345
C-04_Bihar,C1404,10,000,State - BIHAR,Total,30-31,376486,51184,364691,42510,42173,5713,58616,6755,94348,11172,79465,10136,59418,6581,29828,2002,843,151
C-04_Bihar,C1404,10,000,State - BIHAR,Total,32-33,107210,12817,105347,11377,20795,2245,18418,1708,29101,3288,21368,2672,11459,1114,3975,300,231,50
C-04_Bihar,C1404,10,000,State - BIHAR,Total,34 +,156716,30089,150220,21748,22200,3161,20307,2247,40618,8065,41667,6271,18677,1516,6412,409,339,79
C-04_Bihar,C1404,10,000,State - BIHAR,Total,Not stated,1347989,1154678,1228784,988443,0,0,0,0,0,0,0,0,0,0,0,0,1228784,988443
C-04_Bihar,C1404,10,000,State - BIHAR,Rural,All ages,21106644,22958194,20125088,20957771,2314345,2598396,2762229,2951073,5417948,5821589,3806204,3975112,2334068,2398805,2378957,2320711,1111337,892085
C-04_Bihar,C1404,10,000,State - BIHAR,Rural,Less than 10,238081,532108,227711,495626,270,853,941,3357,33201,138280,62205,143360,50215,91915,80035,116184,844,1677
C-04_Bihar,C1404,10,000,State - BIHAR,Rural,10-11,44173,154421,39992,138785,557,2463,1640,7790,9496,34260,9741,29716,6211,22010,12014,41681,333,865
C-04_Bihar,C1404,10,000,State - BIHAR,Rural,12-13,67381,398752,58142,354242,2099,11914,3803,29412,13348,88172,11801,71583,8535,56165,18288,95696,268,1300
C-04_Bihar,C1404,10,000,State - BIHAR,Rural,14-15,303274,1802878,257381,1594611,13348,90502,19354,163255,57066,421464,48961,326534,38462,242368,79258,346137,932,4351
C-04_Bihar,C1404,10,000,State - BIHAR,Rural,16-17,851458,4384396,766771,4012698,68879,507423,91822,585400,203329,1173329,143361,770574,100487,480942,156569,484841,2324,10189
C-04_Bihar,C1404,10,000,State - BIHAR,Rural,18-19,3118534,9770598,2931668,9164108,353571,1389742,405497,1443091,830507,2753612,559443,1751954,344553,970588,430522,831961,7575,23160
C-04_Bihar,C1404,10,000,State - BIHAR,Rural,20-21,7581794,3585115,7255692,3153637,890109,387776,1091545,502939,2100860,883467,1436916,654123,825745,390815,892222,326853,18295,7664
C-04_Bihar,C1404,10,000,State - BIHAR,Rural,22-23,4075915,785886,3970863,712767,538578,123431,611158,133780,1187131,197010,786494,129543,463987,79523,374730,47596,8785,1884
C-04_Bihar,C1404,10,000,State - BIHAR,Rural,24-25,2292649,350057,2220016,301760,239390,46916,321801,52335,624091,78297,474038,59225,313802,41860,242200,22363,4694,764
C-04_Bihar,C1404,10,000,State - BIHAR,Rural,26-27,555177,82935,545615,76024,93865,17673,94326,13464,153745,20714,101415,12998,65110,8070,36069,2896,1085,209
C-04_Bihar,C1404,10,000,State - BIHAR,Rural,28-29,364942,66257,357938,59303,60886,12922,58378,9537,95008,15943,68417,10778,48883,7443,25592,2443,774,237
C-04_Bihar,C1404,10,000,State - BIHAR,Rural,30-31,264231,36364,255141,29600,26607,3249,38744,4136,63082,7904,57145,7611,45506,5062,23528,1543,529,95
C-04_Bihar,C1404,10,000,State - BIHAR,Rural,32-33,69148,8852,67877,7716,12470,1279,10774,994,18519,2357,14616,1999,8434,840,2918,212,146,35
C-04_Bihar,C1404,10,000,State - BIHAR,Rural,34 +,110988,24463,105746,17294,13716,2253,12446,1583,28565,6780,31651,5114,14138,1204,5012,305,218,55
C-04_Bihar,C1404,10,000,State - BIHAR,Rural,Not stated,1168899,975112,1064535,839600,0,0,0,0,0,0,0,0,0,0,0,0,1064535,839600
C-04_Bihar,C1404,10,000,State - BIHAR,Urban,All ages,2707769,2924763,2591818,2627370,273489,305829,346271,367856,691474,718050,527402,526260,317130,307139,264281,245403,171771,156833
C-04_Bihar,C1404,10,000,State - BIHAR,Urban,Less than 10,30779,47095,29708,42692,28,58,87,259,2192,9947,8621,12877,7707,8809,10916,10592,157,150
C-04_Bihar,C1404,10,000,State - BIHAR,Urban,10-11,4683,20040,4219,17472,43,185,137,744,838,3905,1046,3827,718,3165,1406,5551,31,95
C-04_Bihar,C1404,10,000,State - BIHAR,Urban,12-13,7488,58863,6415,49953,133,892,347,3474,1316,12150,1356,10955,1061,9035,2174,13255,28,192
C-04_Bihar,C1404,10,000,State - BIHAR,Urban,14-15,32537,246839,27425,210047,967,8334,1797,18924,5804,55200,5528,48474,4575,35489,8641,42960,113,666
C-04_Bihar,C1404,10,000,State - BIHAR,Urban,16-17,77570,470576,69371,418946,5073,45341,7827,58837,18449,123978,13399,87915,9723,54279,14678,47418,222,1178
C-04_Bihar,C1404,10,000,State - BIHAR,Urban,18-19,273191,925231,254845,852517,24979,115098,31832,129487,70433,257628,52892,179387,33895,98166,39979,70150,835,2601
C-04_Bihar,C1404,10,000,State - BIHAR,Urban,20-21,664737,569145,632696,509592,59862,60249,83216,81938,180362,148567,140788,114454,83389,62064,83026,40595,2053,1725
C-04_Bihar,C1404,10,000,State - BIHAR,Urban,22-23,486620,195824,474060,183192,55275,33976,69233,35469,143831,53599,104014,34379,59396,17326,40896,7784,1415,659
C-04_Bihar,C1404,10,000,State - BIHAR,Urban,24-25,446942,122481,434134,112002,43123,20920,61870,21984,127096,31448,100266,20361,61668,11940,38826,4952,1285,397
C-04_Bihar,C1404,10,000,State - BIHAR,Urban,26-27,172294,39402,169633,37513,27668,10256,30316,8012,49205,9966,34322,5525,19022,2739,8637,891,463,124
C-04_Bihar,C1404,10,000,State - BIHAR,Urban,28-29,135793,25290,133569,23576,23963,6182,24232,4731,38047,6178,26082,3751,14500,2022,6345,604,400,108
C-04_Bihar,C1404,10,000,State - BIHAR,Urban,30-31,112255,14820,109550,12910,15566,2464,19872,2619,31266,3268,22320,2525,13912,1519,6300,459,314,56
C-04_Bihar,C1404,10,000,State - BIHAR,Urban,32-33,38062,3965,37470,3661,8325,966,7644,714,10582,931,6752,673,3025,274,1057,88,85,15
C-04_Bihar,C1404,10,000,State - BIHAR,Urban,34 +,45728,5626,44474,4454,8484,908,7861,664,12053,1285,10016,1157,4539,312,1400,104,121,24
C-04_Bihar,C1404,10,000,State - BIHAR,Urban,Not stated,179090,179566,164249,148843,0,0,0,0,0,0,0,0,0,0,0,0,164249,148843
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Total,All ages,291173,272263,282169,245820,39751,32796,42265,35592,76937,67137,63086,55847,31900,28364,19201,17848,9029,8236
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Total,Less than 10,3393,2997,3319,2717,0,0,3,2,166,320,1126,936,875,637,1148,821,1,1
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Total,10-11,603,1585,568,1399,0,1,6,25,103,312,187,424,128,310,144,326,0,1
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Total,12-13,908,4514,851,3894,5,21,30,185,217,1041,283,1192,155,776,161,679,0,0
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Total,14-15,3657,16843,3391,14189,70,202,205,1097,877,4251,1042,4076,620,2464,575,2097,2,2
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Total,16-17,8474,32235,7937,28234,450,1959,901,3759,2648,8969,2046,7182,1045,3594,845,2767,2,4
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Total,18-19,26701,60586,25580,54880,2576,6551,3782,8422,8091,16669,5990,13231,3017,5949,2122,4055,2,3
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Total,20-21,51307,53187,49378,47763,5691,6602,7793,7483,14642,13427,11764,11263,5620,5532,3864,3449,4,7
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Total,22-23,45061,37903,43919,35464,6680,5979,7032,5874,12982,9800,9862,7875,4728,4057,2632,1873,3,6
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Total,24-25,50467,27362,49126,25535,7335,5272,7619,4450,13858,6654,11391,5238,5804,2875,3115,1045,4,1
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Total,26-27,39009,14108,38313,13296,7022,3460,6217,2445,10366,3171,8452,2465,4225,1312,2029,442,2,1
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Total,28-29,27996,6474,27485,6043,5360,1628,4683,1112,7043,1408,5903,1155,3072,545,1421,194,3,1
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Total,30-31,14028,2573,13693,2330,2522,590,2333,432,3391,578,3010,455,1690,212,746,63,1,0
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Total,32-33,5055,977,4931,899,1056,245,884,164,1278,250,1027,163,465,59,220,18,1,0
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Total,34 +,4852,1141,4674,968,984,286,777,142,1275,287,1003,192,456,42,179,19,0,0
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Total,Not stated,9662,9778,9004,8209,0,0,0,0,0,0,0,0,0,0,0,0,9004,8209
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Rural,All ages,8338,6691,8149,6212,1651,1143,1669,1231,2451,1897,1307,1062,534,446,332,311,205,122
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Rural,Less than 10,101,122,97,102,0,0,0,0,15,28,47,36,15,17,20,21,0,0
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Rural,10-11,9,50,9,44,0,0,0,1,1,10,4,21,2,5,2,7,0,0
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Rural,12-13,25,143,25,132,1,3,0,8,9,50,8,33,3,18,4,20,0,0
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Rural,14-15,125,512,121,454,5,12,13,45,38,179,39,115,12,48,14,55,0,0
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Rural,16-17,332,1118,321,1022,26,101,40,182,140,387,76,201,23,83,16,68,0,0
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Rural,18-19,1060,1812,1028,1696,130,279,188,371,386,535,189,304,79,133,56,74,0,0
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Rural,20-21,1843,1409,1798,1313,304,305,375,291,563,385,324,202,124,85,107,45,1,0
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Rural,22-23,1527,738,1502,713,330,208,336,178,493,194,211,88,93,30,39,15,0,0
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Rural,24-25,1296,384,1272,364,300,129,286,91,369,86,210,38,72,16,35,4,0,0
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Rural,26-27,844,137,836,134,264,62,195,36,220,19,91,11,53,5,13,1,0,0
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Rural,28-29,485,82,478,77,178,32,113,20,110,11,46,7,20,6,11,1,0,0
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Rural,30-31,303,20,297,20,71,6,84,4,67,6,35,4,26,0,14,0,0,0
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Rural,32-33,81,11,80,11,22,4,20,2,17,4,12,1,8,0,1,0,0,0
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Rural,34 +,84,10,81,8,20,2,19,2,23,3,15,1,4,0,0,0,0,0
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Rural,Not stated,223,143,204,122,0,0,0,0,0,0,0,0,0,0,0,0,204,122
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Urban,All ages,282835,265572,274020,239608,38100,31653,40596,34361,74486,65240,61779,54785,31366,27918,18869,17537,8824,8114
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Urban,Less than 10,3292,2875,3222,2615,0,0,3,2,151,292,1079,900,860,620,1128,800,1,1
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Urban,10-11,594,1535,559,1355,0,1,6,24,102,302,183,403,126,305,142,319,0,1
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Urban,12-13,883,4371,826,3762,4,18,30,177,208,991,275,1159,152,758,157,659,0,0
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Urban,14-15,3532,16331,3270,13735,65,190,192,1052,839,4072,1003,3961,608,2416,561,2042,2,2
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Urban,16-17,8142,31117,7616,27212,424,1858,861,3577,2508,8582,1970,6981,1022,3511,829,2699,2,4
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Urban,18-19,25641,58774,24552,53184,2446,6272,3594,8051,7705,16134,5801,12927,2938,5816,2066,3981,2,3
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Urban,20-21,49464,51778,47580,46450,5387,6297,7418,7192,14079,13042,11440,11061,5496,5447,3757,3404,3,7
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Urban,22-23,43534,37165,42417,34751,6350,5771,6696,5696,12489,9606,9651,7787,4635,4027,2593,1858,3,6
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Urban,24-25,49171,26978,47854,25171,7035,5143,7333,4359,13489,6568,11181,5200,5732,2859,3080,1041,4,1
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Urban,26-27,38165,13971,37477,13162,6758,3398,6022,2409,10146,3152,8361,2454,4172,1307,2016,441,2,1
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Urban,28-29,27511,6392,27007,5966,5182,1596,4570,1092,6933,1397,5857,1148,3052,539,1410,193,3,1
C-04_Chandigarh,C1404,04,000,State - CHANDIGARH,Urban,30-31,13725,2553,13396,2310,2451,584,2249,428,3324,572,2975,451,1664,212,732,63,1,0
