source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total population | Persons | 2,Males | 3,Females | 4,Educational level | Graduate and above | Persons | 5,Males | 6,Females | 7,Graduate degree other than | technical degree | Persons | 8,Males | 9,Females | 10,Post graduate degree other than | technical degree | Persons | 11,Males | 12,Females | 13,Technical degree or diploma equal to degree or post graduate degree | Engineering and technology | Persons | 14,Males | 15,Females | 16,Medicine | Persons | 17,Males | 18,Females | 19,Agriculture and dairying | Persons | 20,Males | 21,Females | 22,Veterinary | Persons | 23,Males | 24,Females | 25,Teaching | Persons | 26,Males | 27,Females | 28,Others | Persons | 29,Males | 30,Females | 31
C-08_Appendix_(SC)_Chhattisgarh,C2608SCA,22,000,State - CHHATTISGARH,Urban,20-24,81773,40294,41479,6579,3080,3499,3850,1747,2103,1197,430,767,1145,745,400,264,113,151,34,17,17,6,3,3,76,24,52,7,1,6
C-08_Appendix_(SC)_Chhattisgarh,C2608SCA,22,000,State - CHHATTISGARH,Urban,25-29,69012,34857,34155,9803,5216,4587,4975,2839,2136,3374,1432,1942,973,679,294,318,178,140,55,40,15,2,2,0,103,44,59,3,2,1
C-08_Appendix_(SC)_Chhattisgarh,C2608SCA,22,000,State - CHHATTISGARH,Urban,30-34,56913,28669,28244,7839,4822,3017,3520,2337,1183,3470,1866,1604,614,487,127,136,77,59,19,16,3,6,4,2,73,34,39,1,1,0
C-08_Appendix_(SC)_Chhattisgarh,C2608SCA,22,000,State - CHHATTISGARH,Urban,35-59,185236,93803,91433,16907,12609,4298,7587,5818,1769,7724,5475,2249,1001,901,100,351,261,90,40,39,1,8,7,1,193,105,88,3,3,0
C-08_Appendix_(SC)_Chhattisgarh,C2608SCA,22,000,State - CHHATTISGARH,Urban,60+,44505,20257,24248,1259,1115,144,616,553,63,501,438,63,59,56,3,33,31,2,8,7,1,2,2,0,39,27,12,1,1,0
C-08_Appendix_(SC)_Chhattisgarh,C2608SCA,22,000,State - CHHATTISGARH,Urban,Age not stated,1147,605,542,52,33,19,27,20,7,16,8,8,7,4,3,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Total,Total,4503,2465,2038,373,241,132,200,124,76,45,24,21,67,59,8,17,12,5,2,1,1,1,1,0,41,20,21,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Total,15-19,592,321,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Total,20-24,725,413,312,75,45,30,30,16,14,9,5,4,19,16,3,5,3,2,1,0,1,0,0,0,11,5,6,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Total,25-29,669,373,296,96,54,42,36,18,18,16,7,9,24,21,3,7,4,3,0,0,0,0,0,0,13,4,9,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Total,30-34,557,306,251,76,47,29,47,24,23,9,6,3,15,14,1,1,1,0,0,0,0,0,0,0,4,2,2,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Total,35-59,1578,872,706,120,90,30,83,62,21,10,6,4,9,8,1,3,3,0,1,1,0,1,1,0,13,9,4,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Total,60+,376,178,198,6,5,1,4,4,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Total,Age not stated,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Rural,Total,990,611,379,57,40,17,32,25,7,4,3,1,7,6,1,2,1,1,1,0,1,0,0,0,11,5,6,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Rural,15-19,122,81,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Rural,20-24,192,137,55,15,9,6,8,5,3,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,3,2,1,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Rural,25-29,155,99,56,18,12,6,7,5,2,2,1,1,2,2,0,1,1,0,0,0,0,0,0,0,6,3,3,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Rural,30-34,107,64,43,14,10,4,9,7,2,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Rural,35-59,332,190,142,10,9,1,8,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Rural,60+,82,40,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Rural,Age not stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Urban,Total,3513,1854,1659,316,201,115,168,99,69,41,21,20,60,53,7,15,11,4,1,1,0,1,1,0,30,15,15,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Urban,15-19,470,240,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Urban,20-24,533,276,257,60,36,24,22,11,11,8,4,4,18,15,3,4,3,1,0,0,0,0,0,0,8,3,5,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Urban,25-29,514,274,240,78,42,36,29,13,16,14,6,8,22,19,3,6,3,3,0,0,0,0,0,0,7,1,6,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Urban,30-34,450,242,208,62,37,25,38,17,21,8,5,3,12,12,0,1,1,0,0,0,0,0,0,0,3,2,1,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Urban,35-59,1246,682,564,110,81,29,75,54,21,10,6,4,8,7,1,3,3,0,1,1,0,1,1,0,12,9,3,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Urban,60+,294,138,156,6,5,1,4,4,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Dadra_&_Nagar_Haveli,C2608SCA,26,000,State - DADRA & NAGAR HAVELI,Urban,Age not stated,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Total,Total,4645,2388,2257,377,247,130,249,171,78,41,18,23,46,39,7,17,9,8,0,0,0,0,0,0,24,10,14,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Total,15-19,629,343,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Total,20-24,640,348,292,80,54,26,50,34,16,9,6,3,14,12,2,4,1,3,0,0,0,0,0,0,3,1,2,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Total,25-29,602,304,298,104,63,41,65,39,26,11,3,8,20,16,4,7,4,3,0,0,0,0,0,0,1,1,0,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Total,30-34,579,285,294,68,39,29,45,29,16,8,4,4,1,1,0,2,1,1,0,0,0,0,0,0,12,4,8,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Total,35-59,1708,918,790,121,87,34,88,68,20,11,3,8,10,9,1,4,3,1,0,0,0,0,0,0,8,4,4,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Total,60+,484,188,296,4,4,0,1,1,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Total,Age not stated,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Rural,Total,1679,851,828,122,78,44,79,51,28,9,4,5,23,19,4,4,2,2,0,0,0,0,0,0,7,2,5,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Rural,15-19,218,117,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Rural,20-24,213,125,88,31,21,10,18,12,6,4,3,1,8,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Rural,25-29,196,95,101,29,19,10,16,10,6,2,1,1,8,6,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Rural,30-34,185,94,91,26,12,14,19,10,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Rural,35-59,638,335,303,35,25,10,25,18,7,2,0,2,7,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Rural,60+,228,84,144,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Rural,Age not stated,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Urban,Total,2966,1537,1429,255,169,86,170,120,50,32,14,18,23,20,3,13,7,6,0,0,0,0,0,0,17,8,9,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Urban,15-19,411,226,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Urban,20-24,427,223,204,49,33,16,32,22,10,5,3,2,6,6,0,3,1,2,0,0,0,0,0,0,3,1,2,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Urban,25-29,406,209,197,75,44,31,49,29,20,9,2,7,12,10,2,4,2,2,0,0,0,0,0,0,1,1,0,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Urban,30-34,394,191,203,42,27,15,26,19,7,7,4,3,1,1,0,2,1,1,0,0,0,0,0,0,6,2,4,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Urban,35-59,1070,583,487,86,62,24,63,50,13,9,3,6,3,2,1,4,3,1,0,0,0,0,0,0,7,4,3,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Urban,60+,256,104,152,3,3,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Daman_&_Diu,C2608SCA,25,000,State - DAMAN & DIU,Urban,Age not stated,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Total,Total,19541,9646,9895,1313,712,601,891,463,428,197,107,90,115,89,26,56,30,26,2,2,0,0,0,0,52,21,31,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Total,15-19,2213,1119,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Total,20-24,2558,1306,1252,264,123,141,190,86,104,28,12,16,29,17,12,10,5,5,0,0,0,0,0,0,7,3,4,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Total,25-29,2694,1322,1372,340,159,181,219,102,117,51,19,32,35,27,8,18,7,11,0,0,0,0,0,0,17,4,13,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Total,30-34,2282,1138,1144,207,109,98,145,71,74,37,19,18,16,13,3,5,2,3,1,1,0,0,0,0,3,3,0,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Total,35-59,7708,3831,3877,455,286,169,309,183,126,72,50,22,32,29,3,19,13,6,1,1,0,0,0,0,22,10,12,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Total,60+,2060,919,1141,45,34,11,28,21,7,8,7,1,2,2,0,4,3,1,0,0,0,0,0,0,3,1,2,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Total,Age not stated,26,11,15,2,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Rural,Total,7428,3589,3839,306,175,131,215,118,97,42,23,19,22,19,3,11,7,4,1,1,0,0,0,0,15,7,8,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Rural,15-19,796,389,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Rural,20-24,921,455,466,86,39,47,66,29,37,7,3,4,6,4,2,4,2,2,0,0,0,0,0,0,3,1,2,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Rural,25-29,972,474,498,88,48,40,57,31,26,13,6,7,9,8,1,3,2,1,0,0,0,0,0,0,6,1,5,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Rural,30-34,845,419,426,47,28,19,33,20,13,10,5,5,1,1,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Rural,35-59,2961,1474,1487,78,54,24,57,36,21,10,8,2,4,4,0,2,2,0,1,1,0,0,0,0,4,3,1,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Rural,60+,913,369,544,5,5,0,2,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Rural,Age not stated,20,9,11,2,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Urban,Total,12113,6057,6056,1007,537,470,676,345,331,155,84,71,93,70,23,45,23,22,1,1,0,0,0,0,37,14,23,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Urban,15-19,1417,730,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Urban,20-24,1637,851,786,178,84,94,124,57,67,21,9,12,23,13,10,6,3,3,0,0,0,0,0,0,4,2,2,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Urban,25-29,1722,848,874,252,111,141,162,71,91,38,13,25,26,19,7,15,5,10,0,0,0,0,0,0,11,3,8,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Urban,30-34,1437,719,718,160,81,79,112,51,61,27,14,13,15,12,3,4,2,2,1,1,0,0,0,0,1,1,0,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Urban,35-59,4747,2357,2390,377,232,145,252,147,105,62,42,20,28,25,3,17,11,6,0,0,0,0,0,0,18,7,11,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Urban,60+,1147,550,597,40,29,11,26,19,7,7,6,1,1,1,0,3,2,1,0,0,0,0,0,0,3,1,2,0,0,0
C-08_Appendix_(SC)_Goa,C2608SCA,30,000,State - GOA,Urban,Age not stated,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Total,Total,2914010,1496961,1417049,163935,109616,54319,103372,70396,32976,33634,20466,13168,10755,8785,1970,3670,2169,1501,372,330,42,116,108,8,11851,7305,4546,165,57,108
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Total,15-19,426916,226574,200342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Total,20-24,404302,212658,191644,31058,17395,13663,17655,9782,7873,6357,3104,3253,3605,2859,746,1119,593,526,47,32,15,36,33,3,2193,971,1222,46,21,25
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Total,25-29,359224,187834,171390,37157,21785,15372,19726,11760,7966,9885,5182,4703,3257,2530,727,789,445,344,90,77,13,21,20,1,3356,1757,1599,33,14,19
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Total,30-34,316569,162813,153756,26032,16336,9696,15811,9863,5948,6426,3845,2581,1439,1169,270,429,231,198,52,48,4,10,9,1,1851,1162,689,14,9,5
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Total,35-59,1089385,559617,529768,62980,48220,14760,45175,34548,10627,10241,7729,2512,2149,1956,193,1112,724,388,160,150,10,43,40,3,4029,3060,969,71,13,58
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Total,60+,304965,141013,163952,6185,5587,598,4690,4264,426,625,557,68,248,234,14,203,168,35,22,22,0,6,6,0,390,336,54,1,0,1
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Total,Age not stated,12649,6452,6197,523,293,230,315,179,136,100,49,51,57,37,20,18,8,10,1,1,0,0,0,0,32,19,13,0,0,0
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Rural,Total,1593567,816137,777430,49819,36932,12887,29701,22456,7245,11938,8489,3449,1639,1433,206,722,381,341,150,133,17,34,30,4,5585,3990,1595,50,20,30
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Rural,15-19,241372,127099,114273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Rural,20-24,212861,113062,99799,10036,6210,3826,5901,3724,2177,2218,1262,956,587,515,72,217,94,123,19,13,6,13,10,3,1074,588,486,7,4,3
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Rural,25-29,184551,97633,86918,12180,8079,4101,6165,4144,2021,3592,2279,1313,504,426,78,142,78,64,39,37,2,9,9,0,1719,1100,619,10,6,4
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Rural,30-34,168660,86754,81906,8196,5953,2243,4573,3290,1283,2331,1693,638,235,203,32,89,44,45,22,19,3,4,4,0,937,696,241,5,4,1
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Rural,35-59,589924,302454,287470,18367,15750,2617,12361,10662,1699,3672,3143,529,278,255,23,234,136,98,65,59,6,7,6,1,1722,1483,239,28,6,22
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Rural,60+,190385,86109,104276,902,849,53,623,588,35,100,93,7,23,23,0,35,28,7,4,4,0,1,1,0,116,112,4,0,0,0
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Rural,Age not stated,5814,3026,2788,138,91,47,78,48,30,25,19,6,12,11,1,5,1,4,1,1,0,0,0,0,17,11,6,0,0,0
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Urban,Total,1320443,680824,639619,114116,72684,41432,73671,47940,25731,21696,11977,9719,9116,7352,1764,2948,1788,1160,222,197,25,82,78,4,6266,3315,2951,115,37,78
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Urban,15-19,185544,99475,86069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Urban,20-24,191441,99596,91845,21022,11185,9837,11754,6058,5696,4139,1842,2297,3018,2344,674,902,499,403,28,19,9,23,23,0,1119,383,736,39,17,22
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Urban,25-29,174673,90201,84472,24977,13706,11271,13561,7616,5945,6293,2903,3390,2753,2104,649,647,367,280,51,40,11,12,11,1,1637,657,980,23,8,15
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Urban,30-34,147909,76059,71850,17836,10383,7453,11238,6573,4665,4095,2152,1943,1204,966,238,340,187,153,30,29,1,6,5,1,914,466,448,9,5,4
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Urban,35-59,499461,257163,242298,44613,32470,12143,32814,23886,8928,6569,4586,1983,1871,1701,170,878,588,290,95,91,4,36,34,2,2307,1577,730,43,7,36
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Urban,60+,114580,54904,59676,5283,4738,545,4067,3676,391,525,464,61,225,211,14,168,140,28,18,18,0,5,5,0,274,224,50,1,0,1
C-08_Appendix_(SC)_Gujarat,C2608SCA,24,000,State - GUJARAT,Urban,Age not stated,6835,3426,3409,385,202,183,237,131,106,75,30,45,45,26,19,13,7,6,0,0,0,0,0,0,15,8,7,0,0,0
C-08_Appendix_(SC)_Haryana,C2608SCA,06,000,State - HARYANA,Total,Total,3428194,1806641,1621553,117515,81040,36475,68024,48827,19197,29379,18137,11242,9479,7403,2076,1669,1146,523,127,119,8,60,56,4,8547,5208,3339,230,144,86
C-08_Appendix_(SC)_Haryana,C2608SCA,06,000,State - HARYANA,Total,15-19,584362,320664,263698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Haryana,C2608SCA,06,000,State - HARYANA,Total,20-24,532241,287554,244687,32650,18924,13726,20186,11883,8303,5644,2663,2981,4476,3328,1148,571,329,242,22,18,4,11,9,2,1678,651,1027,62,43,19
C-08_Appendix_(SC)_Haryana,C2608SCA,06,000,State - HARYANA,Total,25-29,439065,234877,204188,32730,20807,11923,18182,12379,5803,8950,4764,4186,2578,1968,610,452,314,138,18,16,2,11,11,0,2481,1308,1173,58,47,11
C-08_Appendix_(SC)_Haryana,C2608SCA,06,000,State - HARYANA,Total,30-34,359751,185987,173764,19032,13296,5736,10104,7481,2623,5940,3681,2259,1071,866,205,207,140,67,18,17,1,8,8,0,1655,1087,568,29,16,13
C-08_Appendix_(SC)_Haryana,C2608SCA,06,000,State - HARYANA,Total,35-59,1136981,592964,544017,30126,25295,4831,17438,15130,2308,8296,6547,1749,1225,1122,103,417,345,72,59,58,1,28,26,2,2587,2031,556,76,36,40
C-08_Appendix_(SC)_Haryana,C2608SCA,06,000,State - HARYANA,Total,60+,369156,181067,188089,2850,2638,212,2032,1900,132,525,469,56,120,112,8,18,16,2,10,10,0,2,2,0,138,127,11,5,2,3
C-08_Appendix_(SC)_Haryana,C2608SCA,06,000,State - HARYANA,Total,Age not stated,6638,3528,3110,127,80,47,82,54,28,24,13,11,9,7,2,4,2,2,0,0,0,0,0,0,8,4,4,0,0,0
C-08_Appendix_(SC)_Haryana,C2608SCA,06,000,State - HARYANA,Rural,Total,2478937,1309017,1169920,57542,42871,14671,34717,26390,8327,13823,9649,4174,3074,2598,476,436,344,92,50,47,3,17,16,1,5265,3715,1550,160,112,48
C-08_Appendix_(SC)_Haryana,C2608SCA,06,000,State - HARYANA,Rural,15-19,423281,232849,190432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(SC)_Haryana,C2608SCA,06,000,State - HARYANA,Rural,20-24,378892,206790,172102,16732,10702,6030,11216,7240,3976,2689,1499,1190,1625,1336,289,173,122,51,12,10,2,1,1,0,970,461,509,46,33,13
C-08_Appendix_(SC)_Haryana,C2608SCA,06,000,State - HARYANA,Rural,25-29,311976,168063,143913,17224,12039,5185,10050,7406,2644,4534,2767,1767,863,730,133,115,93,22,10,9,1,2,2,0,1605,994,611,45,38,7
C-08_Appendix_(SC)_Haryana,C2608SCA,06,000,State - HARYANA,Rural,30-34,259212,134474,124738,10035,7780,2255,5508,4407,1101,3063,2243,820,295,257,38,59,47,12,10,10,0,3,3,0,1080,802,278,17,11,6
C-08_Appendix_(SC)_Haryana,C2608SCA,06,000,State - HARYANA,Rural,35-59,814059,424339,389720,12565,11430,1135,7252,6687,565,3370,2990,380,264,249,15,83,78,5,15,15,0,11,10,1,1522,1373,149,48,28,20
