source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total | Persons | 2,Males | 3,Females | 4,Marital status | Persons | 5,Never married | Males | 6,Females | 7,Currently Married | Persons | 8,Males | 9,Females | 10,Widowed | Persons | 11,Males | 12,Females | 13,Separated | Persons | 14,Males | 15,Females | 16,Divorced | Persons | 17,Males | 18,Females | 19,Unspecified | Persons | 20,Males | 21,Females | 22
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Total,15,346894,201311,145583,323796,192672,131124,22023,8196,13827,899,355,544,154,78,76,22,10,12,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Total,16,289658,169680,119978,264622,162314,102308,24359,7065,17294,504,219,285,149,70,79,24,12,12,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Total,17,185976,109211,76765,155424,102531,52893,30151,6488,23663,275,135,140,106,49,57,20,8,12,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Total,18,333238,191912,141326,231402,173136,58266,101007,18423,82584,548,231,317,230,102,128,51,20,31,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Total,19,200581,100995,99586,103107,80608,22499,96728,20080,76648,531,237,294,172,51,121,43,19,24,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Total,20,364201,185403,178798,138428,116929,21499,223768,67675,156093,1513,607,906,418,169,249,74,23,51,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Total,21,194630,100616,94014,57350,48985,8365,136300,51213,85087,757,313,444,191,93,98,32,12,20,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Total,22,280745,144669,136076,57472,50008,7464,221692,93973,127719,1171,509,662,354,153,201,56,26,30,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Total,23,192600,85909,106691,28150,24395,3755,163432,61092,102340,786,320,466,182,76,106,50,26,24,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Total,24,202991,98524,104467,23156,20146,3010,178494,77826,100668,1036,418,618,258,113,145,47,21,26,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Total,25,413575,226412,187163,35631,31950,3681,373979,192792,181187,3206,1318,1888,639,299,340,120,53,67,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Total,26,221074,112906,108168,15799,13826,1973,203355,98342,105013,1592,585,1007,275,121,154,53,32,21,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Total,27,148645,68788,79857,7962,6811,1151,139447,61520,77927,1022,358,664,174,84,90,40,15,25,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Total,28,283395,120973,162422,10049,8832,1217,270933,111222,159711,2073,772,1301,281,120,161,59,27,32,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Total,29,149624,71387,78237,5112,4401,711,142855,66389,76466,1434,505,929,178,75,103,45,17,28,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Rural,15,318291,185450,132841,296875,177384,119491,20432,7656,12776,824,330,494,139,70,69,21,10,11,0,0,0
C-02_Appendix_(SC)_Bihar,C0802SCA,10,000,State - BIHAR,Rural,16,263456,155139,108317,240323,148308,92015,22522,6562,15960,452,195,257,137,63,74,22,11,11,0,0,0
