source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban/,Age-group | 1,Total population | Persons | 2,Males | 3,Females | 4,Educational level | Graduate and above | Persons | 5,Males | 6,Females | 7,Graduate degree other than | technical degree | Persons | 8,Males | 9,Females | 10,Post graduate degree other than | technical degree | Persons | 11,Males | 12,Females | 13,Technical degree or diploma equal to degree or post graduate degree | Engineering and technology | Persons | 14,Males | 15,Females | 16,Medicine | Persons | 17,Males | 18,Females | 19,Agriculture and dairying | Persons | 20,Males | 21,Females | 22,Veterinary | Persons | 23,Males | 24,Females | 25,Teaching | Persons | 26,Males | 27,Females | 28,Others | Persons | 29,Males | 30,Females | 31
C-08_Appendix_(ST)_Manipur,C2808STA,14,000,State - MANIPUR,Total,60+,68731,35371,33360,2013,1725,288,1644,1405,239,221,196,25,37,29,8,49,42,7,4,4,0,1,0,1,57,49,8,0,0,0
C-08_Appendix_(ST)_Manipur,C2808STA,14,000,State - MANIPUR,Total,Age not stated,3112,1660,1452,182,127,55,150,103,47,21,15,6,6,5,1,2,2,0,1,0,1,0,0,0,2,2,0,0,0,0
C-08_Appendix_(ST)_Manipur,C2808STA,14,000,State - MANIPUR,Rural,Total,722445,360477,361968,46369,29989,16380,38914,24960,13954,5356,3680,1676,1056,739,317,619,326,293,51,40,11,14,11,3,357,231,126,2,2,0
C-08_Appendix_(ST)_Manipur,C2808STA,14,000,State - MANIPUR,Rural,15-19,124930,63629,61301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Manipur,C2808STA,14,000,State - MANIPUR,Rural,20-24,114608,56867,57741,9700,5656,4044,8696,5068,3628,634,392,242,230,147,83,107,31,76,7,2,5,5,3,2,21,13,8,0,0,0
C-08_Appendix_(ST)_Manipur,C2808STA,14,000,State - MANIPUR,Rural,25-29,97548,47434,50114,11831,7126,4705,9759,5854,3905,1549,970,579,300,205,95,162,65,97,9,8,1,1,1,0,50,22,28,1,1,0
C-08_Appendix_(ST)_Manipur,C2808STA,14,000,State - MANIPUR,Rural,30-34,76281,37637,38644,8375,5221,3154,6741,4123,2618,1254,865,389,201,134,67,116,63,53,8,6,2,1,1,0,54,29,25,0,0,0
C-08_Appendix_(ST)_Manipur,C2808STA,14,000,State - MANIPUR,Rural,35-59,244439,121434,123005,14932,10694,4238,12454,8853,3601,1753,1309,444,294,228,66,205,140,65,25,22,3,6,6,0,194,135,59,1,1,0
C-08_Appendix_(ST)_Manipur,C2808STA,14,000,State - MANIPUR,Rural,60+,61908,32015,29893,1397,1200,197,1148,985,163,152,133,19,28,22,6,29,27,2,2,2,0,1,0,1,37,31,6,0,0,0
C-08_Appendix_(ST)_Manipur,C2808STA,14,000,State - MANIPUR,Rural,Age not stated,2731,1461,1270,134,92,42,116,77,39,14,11,3,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
C-08_Appendix_(ST)_Manipur,C2808STA,14,000,State - MANIPUR,Urban,Total,77937,37390,40547,13817,8305,5512,10463,6256,4207,2277,1383,894,520,354,166,350,187,163,42,34,8,8,6,2,155,83,72,2,2,0
C-08_Appendix_(ST)_Manipur,C2808STA,14,000,State - MANIPUR,Urban,15-19,12869,6211,6658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Manipur,C2808STA,14,000,State - MANIPUR,Urban,20-24,11491,5636,5855,2347,1246,1101,1816,959,857,324,174,150,122,83,39,54,21,33,8,5,3,3,1,2,19,2,17,1,1,0
C-08_Appendix_(ST)_Manipur,C2808STA,14,000,State - MANIPUR,Urban,25-29,10459,4941,5518,3033,1616,1417,2155,1130,1025,630,351,279,140,92,48,82,28,54,6,5,1,1,1,0,18,8,10,1,1,0
C-08_Appendix_(ST)_Manipur,C2808STA,14,000,State - MANIPUR,Urban,30-34,8401,3891,4510,2355,1332,1023,1735,981,754,453,256,197,95,60,35,54,28,26,2,2,0,0,0,0,16,5,11,0,0,0
C-08_Appendix_(ST)_Manipur,C2808STA,14,000,State - MANIPUR,Urban,35-59,27513,13156,14357,5418,3551,1867,4227,2740,1487,794,535,259,151,110,41,138,93,45,23,20,3,4,4,0,81,49,32,0,0,0
C-08_Appendix_(ST)_Manipur,C2808STA,14,000,State - MANIPUR,Urban,60+,6823,3356,3467,616,525,91,496,420,76,69,63,6,9,7,2,20,15,5,2,2,0,0,0,0,20,18,2,0,0,0
C-08_Appendix_(ST)_Manipur,C2808STA,14,000,State - MANIPUR,Urban,Age not stated,381,199,182,48,35,13,34,26,8,7,4,3,3,2,1,2,2,0,1,0,1,0,0,0,1,1,0,0,0,0
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Total,Total,1509325,740590,768735,63897,30358,33539,47185,22773,24412,8338,3391,4947,3573,2320,1253,1578,642,936,388,226,162,179,104,75,2636,897,1739,20,5,15
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Total,15-19,285845,142992,142853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Total,20-24,243449,116920,126529,11695,4901,6794,9086,3812,5274,1213,441,772,847,482,365,294,85,209,65,29,36,15,13,2,171,37,134,4,2,2
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Total,25-29,210608,102729,107879,15999,7103,8896,11584,5251,6333,2491,924,1567,1039,604,435,407,178,229,66,38,28,22,11,11,377,95,282,13,2,11
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Total,30-34,157981,78167,79814,11716,5618,6098,8592,4264,4328,1809,750,1059,539,326,213,233,102,131,57,32,25,28,12,16,457,132,325,1,0,1
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Total,35-59,488010,241088,246922,21179,10805,10374,15385,7958,7427,2526,1110,1416,1064,835,229,533,206,327,188,116,72,104,58,46,1377,521,856,2,1,1
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Total,60+,118715,56176,62539,3216,1881,1335,2466,1452,1014,293,163,130,78,68,10,110,70,40,10,9,1,10,10,0,249,109,140,0,0,0
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Total,Age not stated,4717,2518,2199,92,50,42,72,36,36,6,3,3,6,5,1,1,1,0,2,2,0,0,0,0,5,3,2,0,0,0
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Rural,Total,1228622,610799,617823,21779,11065,10714,17602,8917,8685,2029,935,1094,817,550,267,312,142,170,70,40,30,39,25,14,906,454,452,4,2,2
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Rural,15-19,231473,117153,114320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Rural,20-24,195840,94335,101505,4907,2084,2823,4176,1765,2411,326,124,202,235,136,99,78,27,51,11,4,7,8,6,2,70,20,50,3,2,1
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Rural,25-29,170570,83896,86674,6211,2927,3284,5020,2372,2648,700,298,402,252,158,94,95,43,52,12,9,3,4,2,2,127,45,82,1,0,1
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Rural,30-34,127187,63542,63645,4084,2123,1961,3290,1745,1545,461,208,253,115,74,41,39,15,24,12,6,6,8,4,4,159,71,88,0,0,0
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Rural,35-59,400243,201139,199104,5922,3456,2466,4595,2661,1934,504,275,229,204,173,31,90,48,42,35,21,14,16,10,6,478,268,210,0,0,0
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Rural,60+,99005,48409,50596,589,438,151,464,345,119,36,28,8,9,7,2,9,8,1,0,0,0,3,3,0,68,47,21,0,0,0
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Rural,Age not stated,4304,2325,1979,66,37,29,57,29,28,2,2,0,2,2,0,1,1,0,0,0,0,0,0,0,4,3,1,0,0,0
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Urban,Total,280703,129791,150912,42118,19293,22825,29583,13856,15727,6309,2456,3853,2756,1770,986,1266,500,766,318,186,132,140,79,61,1730,443,1287,16,3,13
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Urban,15-19,54372,25839,28533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Urban,20-24,47609,22585,25024,6788,2817,3971,4910,2047,2863,887,317,570,612,346,266,216,58,158,54,25,29,7,7,0,101,17,84,1,0,1
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Urban,25-29,40038,18833,21205,9788,4176,5612,6564,2879,3685,1791,626,1165,787,446,341,312,135,177,54,29,25,18,9,9,250,50,200,12,2,10
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Urban,30-34,30794,14625,16169,7632,3495,4137,5302,2519,2783,1348,542,806,424,252,172,194,87,107,45,26,19,20,8,12,298,61,237,1,0,1
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Urban,35-59,87767,39949,47818,15257,7349,7908,10790,5297,5493,2022,835,1187,860,662,198,443,158,285,153,95,58,88,48,40,899,253,646,2,1,1
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Urban,60+,19710,7767,11943,2627,1443,1184,2002,1107,895,257,135,122,69,61,8,101,62,39,10,9,1,7,7,0,181,62,119,0,0,0
C-08_Appendix_(ST)_Meghalaya,C2808STA,17,000,State - MEGHALAYA,Urban,Age not stated,413,193,220,26,13,13,15,7,8,4,1,3,4,3,1,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Total,Total,696176,343705,352471,45681,26849,18832,32258,18697,13561,7568,4227,3341,2518,1853,665,1109,527,582,217,166,51,173,122,51,1830,1251,579,8,6,2
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Total,15-19,105282,52981,52301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Total,20-24,104992,51237,53755,6237,2983,3254,4805,2224,2581,641,288,353,540,374,166,177,59,118,15,10,5,21,15,6,37,12,25,1,1,0
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Total,25-29,95117,46412,48705,9853,4935,4918,6713,3387,3326,2032,926,1106,658,431,227,255,108,147,32,14,18,36,21,15,126,47,79,1,1,0
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Total,30-34,82031,39937,42094,9369,5084,4285,6351,3443,2908,2175,1165,1010,416,293,123,213,91,122,24,16,8,15,6,9,174,69,105,1,1,0
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Total,35-59,241703,119802,121901,18272,12150,6122,13193,8614,4579,2473,1631,842,830,684,146,416,224,192,133,115,18,97,76,21,1126,803,323,4,3,1
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Total,60+,66546,33045,33501,1924,1679,245,1176,1016,160,241,212,29,74,71,3,48,45,3,13,11,2,4,4,0,367,320,47,1,0,1
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Total,Age not stated,505,291,214,26,18,8,20,13,7,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Rural,Total,321717,163185,158532,8436,5795,2641,6659,4444,2215,922,637,285,223,184,39,79,46,33,13,13,0,12,9,3,527,461,66,1,1,0
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Rural,15-19,48879,25210,23669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Rural,20-24,49312,24303,25009,1238,687,551,1042,576,466,116,59,57,47,37,10,20,7,13,0,0,0,1,1,0,12,7,5,0,0,0
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Rural,25-29,44602,22255,22347,1984,1163,821,1598,917,681,267,168,99,67,51,16,20,10,10,1,1,0,3,1,2,28,15,13,0,0,0
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Rural,30-34,37161,18735,18426,1842,1225,617,1420,907,513,306,223,83,53,44,9,17,13,4,1,1,0,1,1,0,43,35,8,1,1,0
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Rural,35-59,109707,56253,53454,3166,2525,641,2484,1935,549,221,177,44,55,51,4,19,13,6,10,10,0,7,6,1,370,333,37,0,0,0
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Rural,60+,31790,16283,15507,200,190,10,111,106,5,10,8,2,1,1,0,3,3,0,1,1,0,0,0,0,74,71,3,0,0,0
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Rural,Age not stated,266,146,120,6,5,1,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Urban,Total,374459,180520,193939,37245,21054,16191,25599,14253,11346,6646,3590,3056,2295,1669,626,1030,481,549,204,153,51,161,113,48,1303,790,513,7,5,2
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Urban,15-19,56403,27771,28632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Urban,20-24,55680,26934,28746,4999,2296,2703,3763,1648,2115,525,229,296,493,337,156,157,52,105,15,10,5,20,14,6,25,5,20,1,1,0
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Urban,25-29,50515,24157,26358,7869,3772,4097,5115,2470,2645,1765,758,1007,591,380,211,235,98,137,31,13,18,33,20,13,98,32,66,1,1,0
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Urban,30-34,44870,21202,23668,7527,3859,3668,4931,2536,2395,1869,942,927,363,249,114,196,78,118,23,15,8,14,5,9,131,34,97,0,0,0
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Urban,35-59,131996,63549,68447,15106,9625,5481,10709,6679,4030,2252,1454,798,775,633,142,397,211,186,123,105,18,90,70,20,756,470,286,4,3,1
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Urban,60+,34756,16762,17994,1724,1489,235,1065,910,155,231,204,27,73,70,3,45,42,3,12,10,2,4,4,0,293,249,44,1,0,1
C-08_Appendix_(ST)_Mizoram,C2808STA,15,000,State - MIZORAM,Urban,Age not stated,239,145,94,20,13,7,16,10,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Total,Total,1111978,556673,555305,75326,43490,31836,56828,32844,23984,11436,6076,5360,3201,2228,973,1670,1060,610,512,392,120,209,161,48,1448,718,730,22,11,11
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Total,15-19,204853,103976,100877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Total,20-24,175830,86972,88858,14901,7114,7787,12370,5970,6400,1503,606,897,619,357,262,201,97,104,81,50,31,16,8,8,103,23,80,8,3,5
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Total,25-29,146419,70873,75546,21223,11116,10107,15756,8394,7362,3861,1814,2047,885,557,328,358,197,161,99,66,33,24,12,12,233,72,161,7,4,3
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Total,30-34,124935,61055,63880,14841,8383,6458,10894,6236,4658,2679,1411,1268,598,391,207,355,212,143,77,51,26,20,15,5,214,66,148,4,1,3
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Total,35-59,364910,183846,181064,22411,15213,7198,16389,11043,5346,3150,2038,1112,1009,836,173,695,503,192,238,208,30,134,111,23,793,471,322,3,3,0
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Total,60+,93714,49202,44512,1916,1638,278,1392,1181,211,238,202,36,89,86,3,61,51,10,17,17,0,15,15,0,104,86,18,0,0,0
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Total,Age not stated,1317,749,568,34,26,8,27,20,7,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Rural,Total,838393,422166,416227,36617,21981,14636,29023,17407,11616,4668,2677,1991,1327,858,469,719,472,247,157,122,35,59,47,12,656,395,261,8,3,5
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Rural,15-19,152575,78086,74489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Rural,20-24,128991,64486,64505,7715,3855,3860,6692,3380,3312,606,253,353,253,143,110,84,44,40,25,15,10,1,0,1,52,19,33,2,1,1
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Rural,25-29,106340,51706,54634,10518,5775,4743,8249,4581,3668,1579,805,774,369,217,152,180,105,75,31,24,7,10,5,5,98,37,61,2,1,1
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Rural,30-34,91899,45440,46459,7196,4269,2927,5560,3334,2226,1105,623,482,263,158,105,161,102,59,23,15,8,3,3,0,78,34,44,3,0,3
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Rural,35-59,279518,140882,138636,10280,7300,2980,7836,5525,2311,1262,896,366,406,305,101,275,207,68,73,63,10,40,34,6,387,269,118,1,1,0
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Rural,60+,77893,40898,36995,878,758,120,662,568,94,112,96,16,35,34,1,19,14,5,5,5,0,5,5,0,40,36,4,0,0,0
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Rural,Age not stated,1177,668,509,30,24,6,24,19,5,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Urban,Total,273585,134507,139078,38709,21509,17200,27805,15437,12368,6768,3399,3369,1874,1370,504,951,588,363,355,270,85,150,114,36,792,323,469,14,8,6
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Urban,15-19,52278,25890,26388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Urban,20-24,46839,22486,24353,7186,3259,3927,5678,2590,3088,897,353,544,366,214,152,117,53,64,56,35,21,15,8,7,51,4,47,6,2,4
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Urban,25-29,40079,19167,20912,10705,5341,5364,7507,3813,3694,2282,1009,1273,516,340,176,178,92,86,68,42,26,14,7,7,135,35,100,5,3,2
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Urban,30-34,33036,15615,17421,7645,4114,3531,5334,2902,2432,1574,788,786,335,233,102,194,110,84,54,36,18,17,12,5,136,32,104,1,1,0
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Urban,35-59,85392,42964,42428,12131,7913,4218,8553,5518,3035,1888,1142,746,603,531,72,420,296,124,165,145,20,94,77,17,406,202,204,2,2,0
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Urban,60+,15821,8304,7517,1038,880,158,730,613,117,126,106,20,54,52,2,42,37,5,12,12,0,10,10,0,64,50,14,0,0,0
C-08_Appendix_(ST)_Nagaland,C2808STA,13,000,State - NAGALAND,Urban,Age not stated,140,81,59,4,2,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Total,Total,6206252,3031064,3175188,64859,45302,19557,46200,32478,13722,6251,4017,2234,9441,6880,2561,804,494,310,90,79,11,40,31,9,2031,1323,708,2,0,2
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Total,15-19,882390,433569,448821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Total,20-24,805914,381859,424055,11806,6389,5417,8290,4356,3934,881,353,528,2292,1531,761,127,58,69,10,7,3,8,6,2,198,78,120,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Total,25-29,751506,372918,378588,13977,8328,5649,9907,5878,4029,1363,667,696,2242,1539,703,178,88,90,11,6,5,9,5,4,267,145,122,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Total,30-34,628848,306025,322823,11746,8093,3653,9001,6288,2713,1086,661,425,1246,869,377,125,81,44,8,8,0,8,5,3,272,181,91,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Total,35-59,2365370,1178731,1186639,25128,20604,4524,17997,15082,2915,2728,2173,555,2898,2271,627,339,244,95,50,48,2,12,12,0,1102,774,328,2,0,2
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Total,60+,743156,343639,399517,1994,1743,251,872,783,89,176,150,26,719,637,82,31,21,10,8,7,1,2,2,0,186,143,43,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Total,Age not stated,29068,14323,14745,208,145,63,133,91,42,17,13,4,44,33,11,4,2,2,3,3,0,1,1,0,6,2,4,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Rural,Total,5802458,2828760,2973698,43531,32270,11261,31500,23517,7983,3087,2215,872,7042,5155,1887,346,235,111,27,23,4,24,18,6,1503,1107,396,2,0,2
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Rural,15-19,816869,400253,416616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Rural,20-24,745451,352018,393433,7933,4641,3292,5831,3363,2468,402,185,217,1479,984,495,62,33,29,4,3,1,6,4,2,149,69,80,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Rural,25-29,698823,346631,352192,9771,6317,3454,7174,4631,2543,689,396,293,1600,1109,491,77,44,33,5,3,2,7,4,3,219,130,89,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Rural,30-34,586028,285076,300952,8619,6459,2160,6730,5139,1591,626,443,183,968,667,301,69,44,25,3,3,0,3,2,1,220,161,59,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Rural,35-59,2217317,1102863,1114454,15738,13555,2183,11222,9905,1317,1286,1117,169,2300,1778,522,127,105,22,13,12,1,7,7,0,781,631,150,2,0,2
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Rural,60+,710756,328582,382174,1323,1193,130,447,412,35,75,67,8,657,588,69,11,9,2,2,2,0,1,1,0,130,114,16,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Rural,Age not stated,27214,13337,13877,147,105,42,96,67,29,9,7,2,38,29,9,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Urban,Total,403794,202304,201490,21328,13032,8296,14700,8961,5739,3164,1802,1362,2399,1725,674,458,259,199,63,56,7,16,13,3,528,216,312,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Urban,15-19,65521,33316,32205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Urban,20-24,60463,29841,30622,3873,1748,2125,2459,993,1466,479,168,311,813,547,266,65,25,40,6,4,2,2,2,0,49,9,40,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Urban,25-29,52683,26287,26396,4206,2011,2195,2733,1247,1486,674,271,403,642,430,212,101,44,57,6,3,3,2,1,1,48,15,33,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Urban,30-34,42820,20949,21871,3127,1634,1493,2271,1149,1122,460,218,242,278,202,76,56,37,19,5,5,0,5,3,2,52,20,32,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Urban,35-59,148053,75868,72185,9390,7049,2341,6775,5177,1598,1442,1056,386,598,493,105,212,139,73,37,36,1,5,5,0,321,143,178,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Urban,60+,32400,15057,17343,671,550,121,425,371,54,101,83,18,62,49,13,20,12,8,6,5,1,1,1,0,56,29,27,0,0,0
C-08_Appendix_(ST)_Odisha,C2808STA,21,000,State - ODISHA,Urban,Age not stated,1854,986,868,61,40,21,37,24,13,8,6,2,6,4,2,4,2,2,3,3,0,1,1,0,2,0,2,0,0,0
C-08_Appendix_(ST)_Rajasthan,C2808STA,08,000,State - RAJASTHAN,Total,Total,5612773,2853306,2759467,199280,166098,33182,105281,90875,14406,44186,35029,9157,6250,5485,765,2384,1849,535,210,195,15,126,111,15,40831,32545,8286,12,9,3
C-08_Appendix_(ST)_Rajasthan,C2808STA,08,000,State - RAJASTHAN,Total,15-19,972910,499318,473592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-08_Appendix_(ST)_Rajasthan,C2808STA,08,000,State - RAJASTHAN,Total,20-24,804375,415594,388781,56243,41949,14294,34851,27462,7389,7038,4446,2592,2256,1848,408,713,511,202,60,51,9,36,27,9,11286,7602,3684,3,2,1
C-08_Appendix_(ST)_Rajasthan,C2808STA,08,000,State - RAJASTHAN,Total,25-29,663967,340835,323132,52860,42280,10580,26496,22684,3812,11257,7834,3423,1693,1464,229,610,442,168,46,42,4,35,29,6,12722,9785,2937,1,0,1
