source_file,Table | Name,State | Code,Distt. | Code,Area Name,Total/ | Rural/ | Urban,Religion,Age- | group | 1,Total | Persons | 2,Males | 3,Females | 4,Marital status | Never married | Persons | 5,Males | 6,Females | 7,Currently Married | Persons | 8,Males | 9,Females | 10,Widowed | Persons | 11,Males | 12,Females | 13,Separated | Persons | 14,Males | 15,Females | 16,Divorced | Persons | 17,Males | 18,Females | 19,Unspecified | Persons | 20,Males | 21,Females | 22
C-03_Appendix_All_India,C1303A,02,000,State - HIMACHAL PRADESH,Urban,Other religions and persuasions,45-49,4,3,1,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,02,000,State - HIMACHAL PRADESH,Urban,Other religions and persuasions,50-54,4,3,1,0,0,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,02,000,State - HIMACHAL PRADESH,Urban,Other religions and persuasions,55-59,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,02,000,State - HIMACHAL PRADESH,Urban,Other religions and persuasions,60-64,3,2,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,02,000,State - HIMACHAL PRADESH,Urban,Other religions and persuasions,65-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,02,000,State - HIMACHAL PRADESH,Urban,Other religions and persuasions,70-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,02,000,State - HIMACHAL PRADESH,Urban,Other religions and persuasions,75-79,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,02,000,State - HIMACHAL PRADESH,Urban,Other religions and persuasions,80+,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,02,000,State - HIMACHAL PRADESH,Urban,Other religions and persuasions,Age not stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,02,000,State - HIMACHAL PRADESH,Urban,Other religions and persuasions,Less than 18,25,13,12,25,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1303A,02,000,State - HIMACHAL PRADESH,Urban,Other religions and persuasions,Less than 21,30,16,14,28,15,13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,All ages,27743338,14639465,13103873,12449927,7281331,5168596,13873422,6917795,6955627,1304863,376705,928158,70891,37870,33021,44235,25764,18471,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,0-9,4501548,2451638,2049910,4501548,2451638,2049910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,10-14,2583402,1445530,1137872,2521057,1417971,1103086,58443,25645,32798,2056,886,1170,1562,879,683,284,149,135,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,15-19,2817683,1570180,1247503,2629591,1512294,1117297,181646,55014,126632,3624,1471,2153,2204,1174,1030,618,227,391,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,20-24,2776636,1465531,1311105,1750438,1115844,634594,1010474,343104,667370,7352,2630,4722,5243,2601,2642,3129,1352,1777,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,25-29,2463861,1270405,1193456,613471,446759,166712,1820019,810721,1009298,14504,4802,9702,9047,4526,4521,6820,3597,3223,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,30-34,2116539,1082533,1034006,156726,121732,34994,1914945,943179,971766,26393,7536,18857,10064,5197,4867,8411,4889,3522,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,35-39,1989071,1010862,978209,62615,49975,12640,1863008,940049,922959,46123,10852,35271,9743,5182,4561,7582,4804,2778,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,40-44,1788469,909208,879261,40102,32497,7605,1662761,852652,810109,71511,15774,55737,8308,4547,3761,5787,3738,2049,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,45-49,1587771,818135,769636,28767,23818,4949,1451242,766813,684429,97186,21320,75866,6517,3558,2959,4059,2626,1433,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,50-54,1254464,663664,590800,23455,19302,4153,1108345,612438,495907,115168,27507,87661,4827,2738,2089,2669,1679,990,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,55-59,956555,485845,470710,16515,13301,3214,829784,442173,387611,105690,27761,77929,3080,1700,1380,1486,910,576,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,60-64,996590,482483,514107,22546,17297,5249,796148,417940,378208,173157,44748,128409,3393,1764,1629,1346,734,612,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,65-69,719588,372806,346782,21463,16017,5446,533804,306572,227232,161108,48453,112655,2399,1313,1086,814,451,363,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,70-74,513472,272120,241352,13774,10918,2856,321564,205145,116419,175617,54642,120975,2021,1158,863,496,257,239,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,75-79,256666,130203,126463,6223,4959,1264,149113,89092,60021,100084,35396,64688,998,629,369,248,127,121,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,80+,379501,186050,193451,19051,13125,5926,155397,99554,55843,203287,72347,130940,1377,846,531,389,178,211,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,Age not stated,41522,22272,19250,22585,13884,8701,16729,7704,9025,2003,580,1423,108,58,50,97,46,51,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,Less than 18,8739761,4818578,3921183,8606614,4764946,3841668,125640,50145,75495,4311,1738,2573,2667,1494,1173,529,255,274,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,All religious communities,Less than 21,10549194,5818525,4730669,10148960,5690062,4458898,386978,122493,264485,7257,2915,4342,4659,2514,2145,1340,541,799,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,All ages,10678138,5683894,4994244,4917701,2871995,2045706,5252495,2663222,2589273,461643,122219,339424,29781,17413,12368,16518,9045,7473,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,0-9,1823130,984425,838705,1823130,984425,838705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,10-14,999079,554223,444856,975092,543687,431405,22564,9853,12711,738,310,428,583,325,258,102,48,54,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,15-19,1057578,591637,465941,985490,569501,415989,69795,21076,48719,1210,481,729,873,513,360,210,66,144,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,20-24,1087918,585070,502848,704491,456039,248452,377410,126315,251095,2554,901,1653,2416,1432,984,1047,383,664,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,25-29,1017273,534821,482452,274430,202562,71868,730844,326800,404044,5179,1811,3368,4292,2488,1804,2528,1160,1368,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,30-34,863414,452051,411363,67239,52045,15194,779122,392696,386426,9241,2903,6338,4574,2644,1930,3238,1763,1475,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,35-39,793838,413563,380275,23867,18451,5416,746252,386639,359613,16344,4160,12184,4357,2502,1855,3018,1811,1207,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,40-44,683330,357355,325975,13753,10641,3112,638451,337437,301014,25255,5810,19445,3629,2099,1530,2242,1368,874,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,45-49,600056,316014,284042,8775,6833,1942,550524,298510,252014,36274,7971,28303,2901,1700,1201,1582,1000,582,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,50-54,470948,251738,219210,6664,4951,1713,417344,234755,182589,43812,10092,33720,2147,1344,803,981,596,385,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,55-59,351161,182890,168271,4606,3313,1293,303714,168306,135408,41104,10217,30887,1225,748,477,512,306,206,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,60-64,330658,162431,168227,5998,4026,1972,259518,142655,116863,63547,14878,48669,1133,624,509,462,248,214,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,65-69,227656,115206,112450,5879,3869,2010,163379,95703,67676,57485,15122,42363,662,376,286,251,136,115,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,70-74,163594,82717,80877,3333,2334,999,98645,63429,35216,61018,16629,44389,448,262,186,150,63,87,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,75-79,81464,40082,41382,1469,982,487,44794,27878,16916,34931,11057,23874,207,133,74,63,32,31,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,80+,114198,52688,61510,6203,3855,2348,45251,28868,16383,62348,19718,42630,293,196,97,103,51,52,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,Age not stated,12843,6983,5860,7282,4481,2801,4888,2302,2586,603,159,444,41,27,14,29,14,15,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,Less than 18,3438664,1881496,1557168,3387732,1861180,1526552,48305,19119,29186,1461,568,893,988,553,435,178,76,102,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Hindu,Less than 21,4126755,2266888,1859867,3974553,2217795,1756758,147397,46880,100517,2482,968,1514,1874,1094,780,449,151,298,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,All ages,535489,287534,247955,270601,154986,115615,245188,126155,119033,17073,4948,12125,1808,1040,768,819,405,414,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,0-9,113145,59193,53952,113145,59193,53952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,10-14,59105,31946,27159,57548,31277,26271,1476,628,848,25,8,17,48,28,20,8,5,3,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,15-19,58604,32501,26103,53224,30824,22400,5216,1596,3620,73,31,42,63,37,26,28,13,15,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,20-24,57305,31223,26082,30882,21534,9348,26009,9500,16509,154,57,97,181,101,80,79,31,48,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,25-29,49244,26573,22671,9367,7341,2026,39179,18891,20288,265,101,164,297,172,125,136,68,68,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,30-34,40950,21872,19078,2499,1964,535,37612,19552,18060,420,113,307,272,165,107,147,78,69,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,35-39,36777,19788,16989,839,646,193,34888,18780,16108,687,162,525,238,143,95,125,57,68,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,40-44,30263,16489,13774,539,412,127,28407,15689,12718,1029,224,805,190,115,75,98,49,49,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,45-49,23798,13102,10696,355,266,89,21978,12421,9557,1255,301,954,146,82,64,64,32,32,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,50-54,16797,9464,7333,297,227,70,14760,8737,6023,1585,425,1160,105,54,51,50,21,29,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,55-59,11485,5807,5678,199,153,46,9932,5274,4658,1287,341,946,40,21,19,27,18,9,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,60-64,13085,6515,6570,320,238,82,10262,5593,4669,2409,635,1774,73,38,35,21,11,10,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,65-69,9196,4761,4435,308,218,90,6805,3917,2888,2006,590,1416,65,28,37,12,8,4,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,70-74,6669,3620,3049,177,128,49,4143,2761,1382,2294,694,1600,45,30,15,10,7,3,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,75-79,3118,1632,1486,65,47,18,1949,1169,780,1083,401,682,15,11,4,6,4,2,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,80+,5145,2602,2543,355,231,124,2276,1499,777,2481,857,1624,26,13,13,7,2,5,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,Age not stated,803,446,357,482,287,195,296,148,148,20,8,12,4,2,2,1,1,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,Less than 18,206550,109820,96730,203141,108476,94665,3242,1260,1982,67,26,41,77,46,31,23,12,11,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Muslim,Less than 21,244872,131350,113522,233574,127703,105871,10978,3492,7486,127,51,76,144,81,63,49,23,26,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,All ages,348230,182041,166189,172810,96826,75984,159954,79992,79962,14135,4472,9663,796,427,369,535,324,211,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,0-9,67884,35986,31898,67884,35986,31898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,10-14,37355,20306,17049,36469,19918,16551,838,363,475,28,14,14,18,9,9,2,2,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,15-19,38535,20472,18063,35522,19621,15901,2901,797,2104,65,31,34,34,17,17,13,6,7,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,20-24,36126,18664,17462,20815,13218,7597,15082,5357,9725,121,46,75,56,21,35,52,22,30,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,25-29,30626,15860,14766,7110,4909,2201,23157,10786,12371,200,73,127,86,48,38,73,44,29,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,30-34,25619,13082,12537,2035,1388,647,22957,11458,11499,397,107,290,120,68,52,110,61,49,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,35-39,24063,12265,11798,772,504,268,22471,11449,11022,587,176,411,133,64,69,100,72,28,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,40-44,20829,10806,10023,462,289,173,19296,10171,9125,895,227,668,105,67,38,71,52,19,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,45-49,16913,8872,8041,295,179,116,15308,8285,7023,1184,338,846,81,43,38,45,27,18,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,50-54,12142,6583,5559,223,123,100,10523,6044,4479,1323,375,948,44,25,19,29,16,13,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,55-59,9236,4474,4762,191,94,97,7904,4018,3886,1098,338,760,33,18,15,10,6,4,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,60-64,10582,5093,5489,253,142,111,8252,4336,3916,2030,590,1440,32,17,15,15,8,7,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,65-69,7654,3926,3728,215,119,96,5601,3219,2382,1813,572,1241,19,12,7,6,4,2,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,70-74,5074,2823,2251,101,63,38,3052,2107,945,1893,642,1251,23,9,14,5,2,3,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,75-79,2042,1002,1040,52,25,27,1148,671,477,832,299,533,6,5,1,4,2,2,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,80+,3204,1626,1578,199,109,90,1349,877,472,1650,636,1014,6,4,2,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,Age not stated,346,201,145,212,139,73,115,54,61,19,8,11,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,Less than 18,128144,68429,59715,126171,67685,58486,1863,693,1170,69,31,38,33,16,17,8,4,4,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Christian,Less than 21,152792,81560,71232,146431,79609,66822,6154,1853,4301,118,52,66,66,34,32,23,12,11,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,All ages,16004754,8395797,7608957,6999857,4105265,2894592,8135239,4012653,4122586,805436,243229,562207,38146,18817,19329,26076,15833,10243,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,0-9,2463996,1353747,1110249,2463996,1353747,1110249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,10-14,1470067,829116,640951,1434619,813332,621287,33123,14632,18491,1253,549,704,905,513,392,167,90,77,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,15-19,1644567,915347,729220,1538209,882479,655730,102527,31205,71322,2256,923,1333,1210,599,611,365,141,224,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,20-24,1577430,821078,756352,982158,617269,364889,586294,200259,386035,4486,1609,2877,2559,1028,1531,1933,913,1020,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,25-29,1350526,685085,665441,317570,228311,89259,1015790,449875,565915,8786,2794,5992,4336,1803,2533,4044,2302,1742,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,30-34,1173198,589090,584108,83670,65339,18331,1063442,514127,549315,16186,4361,11825,5047,2302,2745,4853,2961,1892,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,35-39,1122639,559758,562881,36631,29980,6651,1048459,518192,530267,28285,6301,21984,4974,2451,2523,4290,2834,1456,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,40-44,1044120,519960,524160,25060,20932,4128,967351,485102,482249,44037,9442,34595,4333,2240,2093,3339,2244,1095,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,45-49,938370,476143,462227,19160,16398,2762,855447,443859,411588,58074,12620,45454,3354,1716,1638,2335,1550,785,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,50-54,747491,392609,354882,16113,13884,2229,659345,359892,299453,67933,16495,51438,2504,1302,1202,1596,1036,560,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,55-59,579058,290036,289022,11427,9685,1742,503265,262138,241127,61671,16736,44935,1769,904,865,926,573,353,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,60-64,636930,306121,330809,15837,12806,3031,513781,263322,250459,104330,28454,75876,2140,1076,1064,842,463,379,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,65-69,471342,247185,224157,14919,11726,3193,355253,202323,152930,98986,31943,67043,1643,891,752,541,302,239,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,70-74,335478,181723,153755,10082,8340,1742,214069,135928,78141,109494,36415,73079,1502,855,647,331,185,146,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,75-79,168552,86772,81780,4594,3874,720,100391,58903,41488,62630,23432,39198,765,477,288,172,86,86,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,80+,254894,128232,126662,12138,8841,3297,105712,67869,37843,135722,50765,84957,1044,632,412,278,125,153,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,Age not stated,26096,13795,12301,13674,8322,5352,10990,5027,5963,1307,390,917,61,28,33,64,28,36,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,Less than 18,4904404,2724577,2179827,4828568,2693699,2134869,71280,28742,42538,2692,1106,1586,1549,871,678,315,159,156,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Sikh,Less than 21,5951207,3298113,2653094,5723372,3225106,2498266,219997,69540,150457,4490,1829,2661,2539,1290,1249,809,348,461,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,All ages,33237,17176,16061,16097,9144,6953,15449,7512,7937,1540,434,1106,90,51,39,61,35,26,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,0-9,5432,2838,2594,5432,2838,2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,10-14,3178,1721,1457,3107,1688,1419,67,32,35,1,0,1,2,1,1,1,0,1,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,15-19,3396,1816,1580,3230,1764,1466,156,47,109,7,3,4,3,2,1,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,20-24,3443,1806,1637,2516,1543,973,913,257,656,4,1,3,5,3,2,5,2,3,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,25-29,3048,1485,1563,1172,812,360,1846,664,1182,15,4,11,10,3,7,5,2,3,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,30-34,2527,1301,1226,330,268,62,2143,1013,1130,30,10,20,12,4,8,12,6,6,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,35-39,2476,1254,1222,109,96,13,2280,1126,1154,63,16,47,12,10,2,12,6,6,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,40-44,2228,1129,1099,50,39,11,2068,1054,1014,83,17,66,20,12,8,7,7,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,45-49,1824,944,880,22,17,5,1649,885,764,139,33,106,9,6,3,5,3,2,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,50-54,1468,773,695,26,20,6,1297,716,581,135,30,105,5,3,2,5,4,1,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,55-59,1072,579,493,12,6,6,926,538,388,129,31,98,3,3,0,2,1,1,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,60-64,1037,475,562,18,11,7,830,421,409,182,38,144,3,2,1,4,3,1,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,65-69,788,403,385,13,6,7,577,339,238,193,56,137,4,2,2,1,0,1,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,70-74,571,284,287,12,8,4,348,208,140,211,68,143,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,75-79,296,164,132,6,4,2,166,108,58,122,51,71,1,0,1,1,1,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,80+,412,185,227,18,11,7,168,98,70,224,76,148,1,0,1,1,0,1,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,Age not stated,41,19,22,24,13,11,15,6,9,2,0,2,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,Less than 18,10570,5608,4962,10441,5554,4887,123,52,71,3,1,2,2,1,1,1,0,1,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Buddhist,Less than 21,12768,6782,5986,12423,6661,5762,329,114,215,9,3,6,5,3,2,2,1,1,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Jain,All ages,45040,23560,21480,17728,10409,7319,25049,12478,12571,2135,613,1522,69,29,40,59,31,28,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Jain,0-9,6270,3429,2841,6270,3429,2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Jain,10-14,3492,1964,1528,3398,1918,1480,88,42,46,3,2,1,2,1,1,1,1,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Jain,15-19,3670,2023,1647,3487,1957,1530,177,62,115,3,2,1,3,2,1,0,0,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Jain,20-24,3796,2074,1722,2883,1849,1034,901,219,682,8,4,4,3,2,1,1,0,1,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Jain,25-29,3929,2037,1892,1109,861,248,2793,1162,1631,12,4,8,6,3,3,9,7,2,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Jain,30-34,3652,1830,1822,222,165,57,3389,1655,1734,19,6,13,8,1,7,14,3,11,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Jain,35-39,3316,1641,1675,70,56,14,3187,1566,1621,40,9,31,9,4,5,10,6,4,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Jain,40-44,3005,1514,1491,51,33,18,2873,1454,1419,67,18,49,7,3,4,7,6,1,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Jain,45-49,2943,1497,1446,38,23,15,2791,1450,1341,95,17,78,9,3,6,10,4,6,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Jain,50-54,2809,1362,1447,35,18,17,2593,1302,1291,171,37,134,8,3,5,2,2,0,0,0,0
C-03_Appendix_All_India,C1103A,03,000,State - PUNJAB,Total,Jain,55-59,2406,1276,1130,30,18,12,2159,1206,953,207,45,162,7,5,2,3,2,1,0,0,0
